CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G65431127,NE,Noble Corp PLC,2857801,2854469,112.8M,112.67M,+85668.3%,0.26%
487836108,K,Kellogg Co,2981036,1638764,199.61M,109.73M,+122.1%,0.45%
45866F104,ICE,Intercontinental Exchange Inc,2006238,1044790,209.23M,108.96M,+108.7%,0.48%
461202103,INTU,Intuit Inc,258267,237747,115.14M,105.99M,+1158.6%,0.26%
25754A201,DPZ,Domino's Pizza Inc,310487,310487,102.42M,102.42M,NEW,0.23%
776696106,ROP,Roper Technologies Inc,266051,232204,117.25M,102.33M,+686%,0.27%
21036P108,STZ,Constellation Brands Inc,507190,449672,114.57M,101.58M,+781.8%,0.26%
38059T106,GFI,Gold Fields Ltd,57730989,7500380,768.98M,99.91M,+14.9%,1.8%
717081103,PFE,Pfizer Inc,3844070,2326950,156.84M,94.94M,+153.4%,0.36%
874039100,TSM,Taiwan Semiconductor Manufacturing Co L,10876895,953346,1.01B,88.68M,+9.6%,2.3%
780287108,RGLD,Royal Gold Inc,4651775,659652,603.38M,85.56M,+16.5%,1.4%
035128206,,AngloGold Ashanti Ltd,27073882,3486910,654.92M,84.35M,+14.8%,1.5%
902973304,USB,US Bancorp,4371825,2330403,157.6M,84.01M,+114.2%,0.36%
806857108,SLB,Schlumberger NV,10867523,1293615,533.6M,63.52M,+13.5%,1.2%
697900108,PAAS,Pan American Silver Corp,24829558,2965528,451.9M,53.97M,+13.6%,1%
N07059210,ASML,ASML Holding NV,762556,77246,519.08M,52.58M,+11.3%,1.2%
458140100,INTC,Intel Corp,15327725,1608266,500.76M,52.54M,+11.7%,1.1%
68827L101,OR,Osisko Gold Royalties Ltd,21407682,3282065,338.67M,51.92M,+18.1%,0.77%
882508104,TXN,Texas Instruments Inc,2680006,275974,498.51M,51.33M,+11.5%,1.1%
747525103,QCOM,QUALCOMM Inc,3735798,367487,476.61M,46.88M,+10.9%,1.1%
89679M104,TFPM,Triple Flag Precious Metals Corp,3113381,3113381,46.77M,46.77M,NEW,0.11%
011532108,AGI,Alamos Gold Inc,48587562,3686948,594.22M,45.09M,+8.2%,1.4%
023135106,AMZN,Amazon.com Inc,2375197,394801,245.33M,40.78M,+19.9%,0.56%
459506101,IFF,International Flavors & Fragrances Inc,2059682,426939,189.41M,39.26M,+26.1%,0.43%
02079K305,GOOGL,Alphabet Inc,2676950,359204,277.68M,37.26M,+15.5%,0.63%
406216101,HAL,Halliburton Co,9984732,1165732,315.92M,36.88M,+13.2%,0.72%
G5960L103,MDT,Medtronic PLC,2660028,450953,214.45M,36.36M,+20.4%,0.49%
11777Q209,BTG,B2Gold Corp,120018144,9146020,472.88M,36.04M,+8.2%,1.1%
422704106,HL,Hecla Mining Co,60912197,5686975,385.57M,36M,+10.3%,0.88%
496902404,KGC,Kinross Gold Corp,146172105,7285051,688.47M,34.31M,+5.2%,1.6%
88579Y101,MMM,3M Co,1774092,298486,186.47M,31.37M,+20.2%,0.42%
254687106,DIS,Walt Disney Co/The,1998737,301123,200.13M,30.15M,+17.7%,0.46%
784730103,SSRM,SSR Mining Inc,23115902,1992473,349.51M,30.13M,+9.4%,0.8%
594918104,MSFT,Microsoft Corp,1259031,90715,362.98M,26.15M,+7.8%,0.83%
89400J107,TRU,TransUnion,3141884,417842,195.24M,25.96M,+15.3%,0.44%
32076V103,AG,First Majestic Silver Corp,29511019,3199855,212.77M,23.07M,+12.2%,0.48%
