CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
438516106,HON,HONEYWELL INTL INC,1332977,1332977,254.76M,254.76M,NEW,0.57%
G51502105,JCI,JOHNSON CTLS INTL PLC,4391859,3691409,264.48M,222.3M,+527%,0.59%
260003108,DOV,DOVER CORP,1478365,1232366,224.62M,187.25M,+501%,0.5%
550021109,LULU,LULULEMON ATHLETICA INC,504751,504751,183.83M,183.83M,NEW,0.41%
G54950103,LIN,LINDE PLC,493135,493135,175.28M,175.28M,NEW,0.39%
760759100,RSG,REPUBLIC SVCS INC,2132443,1084395,288.35M,146.63M,+103.5%,0.65%
767744105,,RITCHIE BROS AUCTIONEERS,3017136,2271034,169.83M,127.84M,+304.4%,0.38%
493267108,KEY,KEYCORP,16686501,9312532,208.91M,116.59M,+126.3%,0.47%
G46188101,,HORIZON THERAPEUTICS PUB L,2558912,1015212,279.28M,110.8M,+65.8%,0.63%
87484T108,TALO,TALOS ENERGY INC,6412500,6412500,95.16M,95.16M,NEW,0.21%
337738108,FISV,FISERV INC,840831,840831,95.04M,95.04M,NEW,0.21%
224441105,CXT,CRANE HLDGS CO,1089323,799178,123.64M,90.71M,+275.4%,0.28%
69366J200,PTCT,PTC THERAPEUTICS INC,1847000,1847000,89.47M,89.47M,NEW,0.2%
194162103,CL,COLGATE PALMOLIVE CO,2016597,1166663,151.55M,87.67M,+137.3%,0.34%
743315103,PGR,PROGRESSIVE CORP,1200685,605600,171.77M,86.64M,+101.8%,0.39%
20825C104,COP,CONOCOPHILLIPS,3003038,843100,297.93M,83.64M,+39%,0.67%
75886F107,REGN,REGENERON PHARMACEUTICALS,173249,100927,142.35M,82.93M,+139.6%,0.32%
928563402,,VMWARE INC,1145676,653921,143.04M,81.64M,+133%,0.32%
81181C104,,SEAGEN INC,400000,400000,80.99M,80.99M,NEW,0.18%
126408103,CSX,CSX CORP,4850027,2691623,145.21M,80.59M,+124.7%,0.33%
580135101,MCD,MCDONALDS CORP,899052,285525,251.38M,79.84M,+46.5%,0.56%
46625H100,JPM,JPMORGAN CHASE & CO,2641166,578600,344.17M,75.4M,+28.1%,0.77%
013091103,ACI,ALBERTSONS COS INC,7079547,3436580,147.11M,71.41M,+94.3%,0.33%
532457108,LLY,LILLY ELI & CO,1188193,206551,408.05M,70.93M,+21%,0.92%
911363109,URI,UNITED RENTALS INC,165488,165488,65.49M,65.49M,NEW,0.15%
200340107,CMA,COMERICA INC,2971149,1367977,129.01M,59.4M,+85.3%,0.29%
G6095L109,,APTIV PLC,521300,521300,58.48M,58.48M,NEW,0.13%
45687V106,IR,INGERSOLL RAND INC,1268740,974093,73.82M,56.67M,+330.6%,0.17%
13645T100,CP.TO,CANADIAN PAC RY LTD,1071058,721058,82.41M,55.48M,+206%,0.18%
09077A106,BMEA,BIOMEA FUSION INC,1733251,1733251,53.75M,53.75M,NEW,0.12%
023135106,AMZN,AMAZON COM INC,9399060,519100,970.83M,53.62M,+5.8%,2.2%
G9460G101,VAL,VALARIS LIMITED,1700342,819626,110.62M,53.32M,+93.1%,0.25%
228368106,CCK,CROWN HLDGS INC,639661,618661,52.91M,51.17M,+2946%,0.12%
92532F100,VRTX,VERTEX PHARMACEUTICALS INC,338390,158500,106.62M,49.94M,+88.1%,0.24%
27579R104,EWBC,EAST WEST BANCORP INC,873600,822767,48.48M,45.66M,+1618.6%,0.11%
G0750C108,AXTA,AXALTA COATING SYS LTD,1500000,1500000,45.44M,45.44M,NEW,0.1%
92345Y106,VRSK,VERISK ANALYTICS INC,306600,232500,58.82M,44.61M,+313.8%,0.13%
09247X101,,BLACKROCK INC,136280,66300,91.19M,44.36M,+94.7%,0.2%
925652109,VICI,VICI PPTYS INC,2555000,1350400,83.34M,44.05M,+112.1%,0.19%
G76279101,ROIV,ROIVANT SCIENCES LTD,14880925,5882486,109.82M,43.41M,+65.4%,0.25%
17275R102,CSCO,CISCO SYS INC,4803521,827300,251.1M,43.25M,+20.8%,0.56%
413197104,HRMY,HARMONY BIOSCIENCES HLDGS IN,1415000,1285000,46.2M,41.96M,+988.5%,0.1%
03674X106,AR,ANTERO RESOURCES CORP,3145581,1799471,72.63M,41.55M,+133.7%,0.16%
74366E102,PTGX,PROTAGONIST THERAPEUTICS INC,2558000,1790955,58.83M,41.19M,+233.5%,0.13%
00973Y108,AKRO,AKERO THERAPEUTICS INC,2389891,1064914,91.44M,40.74M,+80.4%,0.21%
596278101,MIDD,MIDDLEBY CORP,274000,274000,40.17M,40.17M,NEW,0.09%
742718109,PG,PROCTER AND GAMBLE CO,2252273,260550,334.89M,38.74M,+13.1%,0.75%
032654105,ADI,ANALOG DEVICES INC,1025437,193900,202.24M,38.24M,+23.3%,0.45%
H84989104,TEL,TE CONNECTIVITY LTD,962098,284263,126.18M,37.28M,+41.9%,0.28%
191216100,KO,COCA COLA CO,4554432,595750,282.51M,36.95M,+15%,0.63%
