CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
037833100,AAPL,APPLE INC,112144,46342,18.49M,7.64M,+70.4%,12.5%
594918104,MSFT,MICROSOFT CORP,64496,26347,18.59M,7.6M,+69.1%,12.5%
023135106,AMZN,AMAZON COM INC,89530,37218,9.25M,3.84M,+71.1%,6.2%
67066G104,NVDA,NVIDIA CORPORATION,27508,11177,7.64M,3.1M,+68.4%,5.1%
02079K305,GOOGL,ALPHABET INC,52638,21463,5.46M,2.23M,+68.8%,3.7%
02079K107,GOOG,ALPHABET INC,51890,20702,5.4M,2.15M,+66.4%,3.6%
30303M102,META,META PLATFORMS INC,24172,9225,5.12M,1.96M,+61.7%,3.5%
872590104,TMUS,T-MOBILE US INC,13703,12206,1.98M,1.77M,+815.4%,1.3%
11135F101,AVGO,BROADCOM INC,4739,2037,3.04M,1.31M,+75.4%,2%
713448108,PEP,PEPSICO INC,15936,6751,2.91M,1.23M,+73.5%,2%
22160K105,COST,COSTCO WHSL CORP NEW,5027,2077,2.5M,1.03M,+70.4%,1.7%
17275R102,CSCO,CISCO SYS INC,46828,19429,2.45M,1.02M,+70.9%,1.6%
882508104,TXN,TEXAS INSTRS INC,10433,4392,1.94M,816.96K,+72.7%,1.3%
00724F101,ADBE,ADOBE SYSTEMS INCORPORATED,5167,2072,1.99M,798.49K,+66.9%,1.3%
20030N101,CMCSA,COMCAST CORP NEW,48996,20222,1.86M,766.62K,+70.3%,1.3%
64110L106,NFLX,NETFLIX INC,5156,2180,1.78M,753.15K,+73.3%,1.2%
007903107,AMD,ADVANCED MICRO DEVICES INC,17633,6917,1.73M,677.94K,+64.5%,1.2%
747525103,QCOM,QUALCOMM INC,12788,5311,1.63M,677.58K,+71%,1.1%
031162100,AMGN,AMGEN INC,6231,2676,1.51M,646.92K,+75.3%,1%
438516106,HON,HONEYWELL INTL INC,7769,3290,1.48M,628.78K,+73.5%,1%
458140100,INTC,INTEL CORP,46295,18845,1.51M,615.67K,+68.7%,1%
855244109,SBUX,STARBUCKS CORP,13144,5485,1.37M,571.15K,+71.6%,0.92%
461202103,INTU,INTUIT,3128,1255,1.39M,559.52K,+67%,0.94%
375558103,GILD,GILEAD SCIENCES INC,14391,6042,1.19M,501.3K,+72.4%,0.8%
032654105,ADI,ANALOG DEVICES INC,5746,2355,1.13M,464.45K,+69.4%,0.76%
038222105,AMAT,APPLIED MATLS INC,9476,3743,1.16M,459.75K,+65.3%,0.78%
053015103,ADP,AUTOMATIC DATA PROCESSING INC COM,4815,2046,1.07M,455.5K,+73.9%,0.72%
61174X109,MNST,MONSTER BEVERAGE CORP NEW,11903,8413,642.88K,454.39K,+241.1%,0.43%
