CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67066G104,NVDA,Nvidia Corp,162043,86866,80.25M,43.02M,+115.5%,46.7%
833445109,SNOW,Snowflake Inc Cl A,47100,47100,9.37M,9.37M,NEW,5.4%
007903107,AMD,Advanced Micro Devices,49230,49230,7.26M,7.26M,NEW,4.2%
18915M107,NET,Cloudflare Inc Cl A,77260,77260,6.43M,6.43M,NEW,3.7%
594918104,MSFT,Microsoft Corp,15535,15535,5.84M,5.84M,NEW,3.4%
023135106,AMZN,Amazon.com Inc,25750,19746,3.91M,3M,+328.9%,2.3%
00827B106,AFRM,Affirm Holdings Inc Cl A,45869,45869,2.25M,2.25M,NEW,1.3%
783513203,RYAAY,Ryanair Hldgs Plc Adr,13876,13876,1.85M,1.85M,NEW,1.1%
46625H100,JPM,J P Morgan Chase & Co,8200,8200,1.4M,1.4M,NEW,0.81%
512807108,LRCX.MX,Lam Research Corp,1400,1400,1.1M,1.1M,NEW,0.64%
974155103,WING,Wingstop Inc,4020,4020,1.03M,1.03M,NEW,0.6%
722304102,PDD,PDD Holdings Inc ClA Ads,15139,6864,2.21M,1M,+82.9%,1.3%
60937P106,MDB,Mongodb Inc Cl A,2424,2424,991K,991K,NEW,0.58%
344419106,FMX,Fomento Econ Mex Sab Ads,6712,6712,875K,875K,NEW,0.51%
05464C101,AXON,Axon Enterprise Inc,3002,3002,776K,776K,NEW,0.45%
550021109,LULU,Lululemon Athletica,2694,1492,1.38M,762.61K,+124.1%,0.8%
042068205,ARM,Arm Holdings plc ADS,8830,8830,664K,664K,NEW,0.39%
25809K105,DASH,Doordash Inc Cl A,8907,6174,881K,610.68K,+225.9%,0.51%
19260Q107,COIN,Coinbase Global Inc Cl A,3189,3189,555K,555K,NEW,0.32%
58733R102,MELI,Mercadolibre Inc,264,264,415K,415K,NEW,0.24%
G3730V105,FTAI,FTAI Aviation Ltd,8057,8057,374K,374K,NEW,0.22%
893641100,TDG,Transdigm Group Inc,362,362,366K,366K,NEW,0.21%
G6683N103,NU,Nu Holdings Ltd Cl A Ads,35719,35719,298K,298K,NEW,0.17%
169656105,CMG,Chipotle Mexican Grill,125,125,286K,286K,NEW,0.17%
980745103,WWD,Woodward Inc,2036,2036,277K,277K,NEW,0.16%
268150109,DT,Dynatrace Inc,4433,4433,242K,242K,NEW,0.14%
30161Q104,EXEL,Exelixis Inc,9720,9720,233K,233K,NEW,0.14%
78463M107,SPSC,S P S Commerce Inc,1153,1153,223K,223K,NEW,0.13%
58506Q109,MEDP,Medpace Holdings Inc,695,695,213K,213K,NEW,0.12%
441593100,HLI,Houlihan Lokey Inc Cl A,1728,1728,207K,207K,NEW,0.12%
562750109,MANH,Manhattan Associates Inc,1888,842,407K,181.51K,+80.5%,0.24%
26603R106,DUOL,Duolingo Inc Cl A,4532,786,1.03M,178.29K,+21%,0.6%
09857L108,BKNG,Booking Holdings Inc,270,49,958K,173.86K,+22.2%,0.56%
98980G102,ZS,Zscaler Inc,3643,535,807K,118.51K,+17.2%,0.47%
01741R102,ATI,A T I Inc,5610,-79,255K,-3.59K,-1.4%,0.15%
217204106,CPRT,Copart Inc,6676,-1545,327K,-75.68K,-18.8%,0.19%
64125C109,NBIX,Neurocrine Biosciences,1535,-663,202K,-87.25K,-30.2%,0.12%
85208M102,SFM,Sprouts Farmers Market,0,-4902,0,-210K,CLOSE,0%
76954A103,RIVN,Rivian Automotive Cl A,0,-8751,0,-212K,CLOSE,0%
60855R100,MOH,Molina Healthcare Inc,0,-718,0,-235K,CLOSE,0%
10576N102,BRZE,Braze Inc Cl A,4991,-4844,265K,-257.19K,-49.3%,0.15%
82509L107,SHOP,Shopify Inc Cl A,0,-4773,0,-260K,CLOSE,0%
79589L106,IOT,Samsara Inc Cl A,0,-10321,0,-260K,CLOSE,0%
88025T102,TENB,Tenable Holdings Inc,0,-6803,0,-305K,CLOSE,0%
56585A102,MPC,Marathon Petroleum,0,-2021,0,-306K,CLOSE,0%
647581206,EDU,New Orientl Edu&Tech Ads,10220,-5106,749K,-374.21K,-33.3%,0.44%
101137107,BSX,Boston Scientific Corp,0,-7336,0,-387K,CLOSE,0%
29082A107,EMBJ,Embraer Sa Adr,0,-28446,0,-390K,CLOSE,0%
G29018101,DLO,Dlocal Limited Cl A,0,-21943,0,-421K,CLOSE,0%
65290E101,NXT,Nextracker Inc Class A,0,-10559,0,-424K,CLOSE,0%
G7496G103,RNR,Renaissancere Holdings,0,-2157,0,-427K,CLOSE,0%
17243V102,CNK,Cinemark Holdings Inc,0,-23792,0,-437K,CLOSE,0%
22266T109,CPNG,Coupang Inc Cl A,0,-25900,0,-440K,CLOSE,0%
049468101,TEAM,Atlassian Corp Cl A,0,-2187,0,-441K,CLOSE,0%
688239201,OSK,Oshkosh Corporation,2210,-4238,240K,-460.24K,-65.7%,0.14%
54951L109,LKNCY,Luckin Coffee CL A Ads,0,-13493,0,-472K,CLOSE,0%
89677Q107,TCOM,Trip.com Group Ltd Adr,0,-14132,0,-494K,CLOSE,0%
67059N108,NTNX,Nutanix Inc Class A,12675,-10828,604K,-515.99K,-46.1%,0.35%
929740108,WAB,Wabtec Corp,0,-4912,0,-522K,CLOSE,0%
26856L103,ELF,E L F Beauty Inc,0,-4956,0,-544K,CLOSE,0%
81762P102,NOW,Servicenow Inc,2250,-785,1.59M,-554.73K,-25.9%,0.92%
03783C100,APPF,Appfolio Inc Cl A,0,-3040,0,-555K,CLOSE,0%
G1151C101,ACN,Accenture Plc,0,-1900,0,-584K,CLOSE,0%
N14506104,ESTC,Elastic N.V,3955,-6367,446K,-718K,-61.7%,0.26%
679295105,OKTA,Okta Inc Cl A,0,-10146,0,-827K,CLOSE,0%
L44385109,GLOB,Globant SA,0,-4219,0,-835K,CLOSE,0%
36118L106,FUTU,Futu Holdings Cl A Ads,0,-15983,0,-924K,CLOSE,0%
04016X101,ARGX,Argenx SE Ads,0,-2332,0,-1.15M,CLOSE,0%
92537N108,VRT,Vertiv Holdings Llc,119184,-30893,5.72M,-1.48M,-20.6%,3.3%
88160R101,TSLA,Tesla Inc,41620,-7123,10.34M,-1.77M,-14.6%,6%
90353T100,UBER,Uber Technologies Inc,19797,-30790,1.22M,-1.9M,-60.9%,0.71%
22788C105,CRWD,Crowdstrike Holdings A,1138,-12458,291K,-3.19M,-91.6%,0.17%
697435105,PANW,Palo Alto Networks,1000,-10805,295K,-3.19M,-91.5%,0.17%
30303M102,META,Meta Platforms Inc Cl A,27700,-11068,9.8M,-3.92M,-28.5%,5.7%
02079K305,GOOGL,Alphabet Inc Cl A,22445,-28825,3.13M,-4.03M,-56.2%,1.8%
02079K107,GOOG,Alphabet Inc Cl C,0,-30693,0,-4.05M,CLOSE,0%
040413106,,Arista Networks Inc,4867,-36991,1.15M,-8.71M,-88.4%,0.67%
Total,,,,,172M,45.25M,+41%,100%
