CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
42809H107,HES,HESS CORP,4332117,3516790,624.52M,506.98M,+431.3%,1.3%
723787107,,PIONEER NAT RES CO,1117993,1081228,251.41M,243.15M,+2940.9%,0.52%
13646K108,CP,CANADIAN PACIFIC KANSAS CITY,2918635,2868635,230.75M,226.79M,+5737.3%,0.48%
11135F101,AVGO,BROADCOM INC,396626,170513,442.73M,190.34M,+75.4%,0.92%
90353T100,UBER,UBER TECHNOLOGIES INC,2148900,2148900,132.31M,132.31M,NEW,0.27%
98419M100,XYL,XYLEM INC,1238907,1014514,141.68M,116.02M,+452.1%,0.29%
443510607,HUBB,HUBBELL INC,381844,342952,125.6M,112.81M,+881.8%,0.26%
742718109,PG,PROCTER AND GAMBLE CO,3050823,693300,447.07M,101.6M,+29.4%,0.93%
244199105,DE,DEERE & CO,533009,231900,213.13M,92.73M,+77%,0.44%
74935Q107,RBA,RB GLOBAL INC,3978408,1363661,266.12M,91.22M,+52.2%,0.55%
437076102,HD,HOME DEPOT INC,1070806,255925,371.09M,88.69M,+31.4%,0.77%
88579Y101,MMM,3M CO,1080004,788003,118.07M,86.14M,+269.9%,0.24%
89417E109,TRV,TRAVELERS COMPANIES INC,521813,444200,99.4M,84.62M,+572.3%,0.21%
75513E101,RTX,RTX CORPORATION,1292855,968496,108.78M,81.49M,+298.6%,0.23%
337738108,FISV,FISERV INC,807931,599002,107.33M,79.57M,+286.7%,0.22%
09062X103,BIIB,BIOGEN INC,355808,294913,92.07M,76.31M,+484.3%,0.19%
260003108,DOV,DOVER CORP,1909842,481132,293.75M,74M,+33.7%,0.61%
031162100,AMGN,AMGEN INC,976584,254334,281.28M,73.25M,+35.2%,0.58%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,1863369,197400,664.59M,70.4M,+11.8%,1.4%
291011104,EMR,EMERSON ELEC CO,3521375,717494,342.74M,69.83M,+25.6%,0.71%
67103H107,ORLY,OREILLY AUTOMOTIVE INC,115000,70365,109.26M,66.85M,+157.6%,0.23%
023135106,AMZN,AMAZON COM INC,9694660,420350,1.47B,63.87M,+4.5%,3%
30233G209,EYPT,EYEPOINT PHARMACEUTICALS INC,4466420,2729917,103.22M,63.09M,+157.2%,0.21%
526057104,LEN,LENNAR CORP,643017,391900,95.84M,58.41M,+156.1%,0.2%
30040W108,ES,EVERSOURCE ENERGY,939334,939334,57.98M,57.98M,NEW,0.12%
00287Y109,ABBV,ABBVIE INC,2379241,364424,368.71M,56.47M,+18.1%,0.76%
848637104,,SPLUNK INC,367063,367063,55.92M,55.92M,NEW,0.12%
59156R108,MET,METLIFE INC,1353926,825900,89.54M,54.62M,+156.4%,0.19%
92826C839,V,VISA INC,1549140,200000,403.32M,52.07M,+14.8%,0.83%
016255101,ALGN,ALIGN TECHNOLOGY INC,235612,185282,64.56M,50.77M,+368.1%,0.13%
502431109,LHX,L3HARRIS TECHNOLOGIES INC,424359,236300,89.38M,49.77M,+125.7%,0.19%
172062101,CINF,CINCINNATI FINL CORP,477400,477400,49.39M,49.39M,NEW,0.1%
907818108,UNP,UNION PAC CORP,593114,200200,145.68M,49.17M,+51%,0.3%
21036P108,STZ,CONSTELLATION BRANDS INC,571351,198566,138.12M,48M,+53.3%,0.29%
79466L302,CRM,SALESFORCE INC,1080739,176400,284.39M,46.42M,+19.5%,0.59%
143130102,KMX,CARMAX INC,729100,598100,55.95M,45.9M,+456.6%,0.12%
90400D108,RARE,ULTRAGENYX PHARMACEUTICAL IN,1025000,935000,49.02M,44.71M,+1038.9%,0.1%
20825C104,COP,CONOCOPHILLIPS,3281025,384100,380.83M,44.58M,+13.3%,0.79%
573284106,MLM,MARTIN MARIETTA MATLS INC,135039,88600,67.37M,44.2M,+190.8%,0.14%
69351T106,PPL,PPL CORP,3716000,1583200,100.7M,42.9M,+74.2%,0.21%
125523100,CI,THE CIGNA GROUP,384428,137233,115.12M,41.09M,+55.5%,0.24%
902973304,USB,US BANCORP DEL,1211250,941043,52.42M,40.73M,+348.3%,0.11%
26884L109,EQT,EQT CORP,2677638,1040000,103.52M,40.21M,+63.5%,0.21%
927959106,VNOM,VIPER ENERGY INC,1226600,1226600,38.49M,38.49M,NEW,0.08%
369604301,GE,GENERAL ELECTRIC CO,1032464,297744,131.77M,38M,+40.5%,0.27%
