CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
74347X864,UPRO,PROSHARES TR,8518882,8436797,466.32M,461.83M,+10278.1%,14.9%
74347X831,TQQQ,PROSHARES TR,9191741,8662153,466.02M,439.17M,+1635.6%,14.9%
464287655,IWM,ISHARES TR,847801,847801,170.16M,170.16M,NEW,5.4%
78467X109,DIA,SPDR DOW JONES INDL AVERAGE,408197,408197,153.84M,153.84M,NEW,4.9%
78467Y107,MDY,SPDR S&P MIDCAP 400 ETF TR,298993,298993,151.7M,151.7M,NEW,4.8%
74347X823,UDOW,PROSHARES TR,1420378,1367026,105.62M,101.65M,+2562.3%,3.4%
78463V107,GLD,SPDR GOLD TR,425226,397033,81.29M,75.9M,+1408.3%,2.6%
25460E265,SPXS,DIREXION SHS ETF TR,5032695,5032695,58.13M,58.13M,NEW,1.9%
01609W102,BABA,ALIBABA GROUP HLDG LTD,820895,669707,63.63M,51.91M,+443%,2%
464287432,TLT,ISHARES TR,713748,449668,70.58M,44.46M,+170.3%,2.2%
922908363,VOO,VANGUARD INDEX FDS,101112,101112,44.17M,44.17M,NEW,1.4%
91232N207,USO,UNITED STS OIL FD LP,565880,493859,37.72M,32.92M,+685.7%,1.2%
464287523,SOXX,ISHARES TR,56378,56378,32.48M,32.48M,NEW,1%
464287440,IEF,ISHARES TR,387689,256897,37.37M,24.76M,+196.4%,1.2%
11135F101,AVGO,BROADCOM INC,19604,19604,21.88M,21.88M,NEW,0.7%
056752108,BIDU,BAIDU INC,149675,149675,17.82M,17.82M,NEW,0.57%
74347R107,SSO,PROSHARES TR,230482,230482,15M,15M,NEW,0.48%
74347G432,,PROSHARES TR,900751,900751,12.12M,12.12M,NEW,0.39%
74347R206,QLD,PROSHARES TR,159132,159132,12.09M,12.09M,NEW,0.39%
46138G649,QQQM,INVESCO EXCH TRADED FD TR II,68637,68637,11.57M,11.57M,NEW,0.37%
500767306,KWEB,KRANESHARES TR,576491,421996,15.57M,11.39M,+273.1%,0.5%
47215P106,JD,JD.COM INC,305788,305788,8.83M,8.83M,NEW,0.28%
74347Y888,UCO,PROSHARES TR II,336682,336682,8.79M,8.79M,NEW,0.28%
063679567,SPYU,BANK MONTREAL MEDIUM,286354,286354,8.29M,8.29M,NEW,0.26%
25460E869,SPDN,DIREXION SHS ETF TR,1086218,565414,14.44M,7.51M,+108.6%,0.46%
74347G416,SDS,PROSHARES TR,636609,221659,19.05M,6.63M,+53.4%,0.61%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,373340,373340,6.41M,6.41M,NEW,0.2%
74347G648,SDOW,PROSHARES TR,321583,321583,5.91M,5.91M,NEW,0.19%
74347X799,URTY,PROSHARES TR,141848,121500,6.58M,5.63M,+597.1%,0.21%
565788106,MARA,MARATHON DIGITAL HOLDINGS IN,301411,235832,7.08M,5.54M,+359.6%,0.23%
25460G849,TMV,DIREXION SHS ETF TR,170095,170095,5.04M,5.04M,NEW,0.16%
64110W102,NTES,NETEASE INC,61135,50500,5.7M,4.7M,+474.8%,0.18%
92189H607,OIH,VANECK ETF TRUST,14800,14800,4.58M,4.58M,NEW,0.15%
62914V106,NIO,NIO INC,2133116,503323,19.35M,4.57M,+30.9%,0.62%
464287515,IGV,ISHARES TR,11033,11033,4.48M,4.48M,NEW,0.14%
74347W130,SVXY,PROSHARES TR II,42734,42734,4.42M,4.42M,NEW,0.14%
60937P106,MDB,MONGODB INC,10713,10713,4.38M,4.38M,NEW,0.14%
38141G104,GS,GOLDMAN SACHS GROUP INC,10831,10831,4.18M,4.18M,NEW,0.13%
74347B110,SPXU,PROSHARES TR,450561,450561,3.87M,3.87M,NEW,0.12%
743315103,PGR,PROGRESSIVE CORP,22705,22705,3.62M,3.62M,NEW,0.12%
46138B103,DBC,INVESCO DB COMMDY INDX TRCK,158531,158531,3.49M,3.49M,NEW,0.11%
90290T817,,USCF ETF TR,110326,110326,3.46M,3.46M,NEW,0.11%
86800U104,SUPER,SUPER MICRO COMPUTER INC,11476,11476,3.26M,3.26M,NEW,0.1%
253868103,DLR,DIGITAL RLTY TR INC,23815,23815,3.21M,3.21M,NEW,0.1%
02079K305,GOOGL,ALPHABET INC,110859,22731,15.49M,3.18M,+25.8%,0.49%
833445109,SNOW,SNOWFLAKE INC,15815,15815,3.15M,3.15M,NEW,0.1%
81369Y209,XLV,SELECT SECTOR SPDR TR,22068,22068,3.01M,3.01M,NEW,0.1%
74347R842,UWM,PROSHARES TR,76941,76941,2.93M,2.93M,NEW,0.09%
912909108,X,UNITED STATES STL CORP NEW,57854,57854,2.81M,2.81M,NEW,0.09%
45841N107,IBKR,INTERACTIVE BROKERS GROUP IN,33174,33174,2.75M,2.75M,NEW,0.09%
00827B106,AFRM,AFFIRM HLDGS INC,54400,54400,2.67M,2.67M,NEW,0.09%
49177J102,KVUE,KENVUE INC,118594,118594,2.55M,2.55M,NEW,0.08%
464286822,EWW,ISHARES INC,37388,37388,2.54M,2.54M,NEW,0.08%
26875P101,EOG,EOG RES INC,20661,20661,2.5M,2.5M,NEW,0.08%
H5919C104,ONON,ON HLDG AG,145175,91568,3.92M,2.47M,+170.8%,0.12%
74347R214,BIB,PROSHARES TR,42674,42674,2.43M,2.43M,NEW,0.08%
723787107,,PIONEER NAT RES CO,10260,10260,2.31M,2.31M,NEW,0.07%
256163106,DOCU,DOCUSIGN INC,38726,38726,2.3M,2.3M,NEW,0.07%
74347B235,DOG,PROSHARES TR,76249,76249,2.26M,2.26M,NEW,0.07%
375558103,GILD,GILEAD SCIENCES INC,84208,27463,6.82M,2.22M,+48.4%,0.22%
25460G260,TSLS,DIREXION SHS ETF TR,170608,117867,3.21M,2.22M,+223.5%,0.1%
06748F324,VXX,BARCLAYS BANK PLC,137801,137801,2.14M,2.14M,NEW,0.07%
68389X105,ORCL,ORACLE CORP,39492,19044,4.16M,2.01M,+93.1%,0.13%
464285204,IAU,ISHARES GOLD TR,92014,51243,3.59M,2M,+125.7%,0.11%
910047109,UAL,UNITED AIRLS HLDGS INC,47379,47379,1.95M,1.95M,NEW,0.06%
912318300,,UNITED STS NAT GAS FD LP,352698,352698,1.79M,1.79M,NEW,0.06%
767292105,RIOT,RIOT PLATFORMS INC,290033,115334,4.49M,1.78M,+66%,0.14%
25460G609,ERX,DIREXION SHS ETF TR,30692,30692,1.74M,1.74M,NEW,0.06%
81141R100,SE,SEA LTD,42052,42052,1.7M,1.7M,NEW,0.05%
464287465,EFA,ISHARES TR,22211,22211,1.67M,1.67M,NEW,0.05%
25461A700,NVDD,DIREXION SHS ETF TR,74939,74939,1.66M,1.66M,NEW,0.05%
25460G831,JNUG,DIREXION SHS ETF TR,46027,46027,1.56M,1.56M,NEW,0.05%
773122106,RKLB,ROCKET LAB USA INC,383581,280667,2.12M,1.55M,+272.7%,0.07%
78464A714,XRT,SPDR SER TR,20973,20973,1.52M,1.52M,NEW,0.05%
