CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
00724F101,ADBE,ADOBE INC,138152,138152,70.44M,70.44M,NEW,0.52%
98980G102,ZS,ZSCALER INC,396435,396435,61.68M,61.68M,NEW,0.46%
23804L103,DDOG,DATADOG INC,723014,491749,65.86M,44.79M,+212.6%,0.49%
722304102,PDD,PDD HOLDINGS INC,457248,453067,44.84M,44.43M,+10836.3%,0.33%
88160R101,TSLA,TESLA INC,535749,171793,134.06M,42.99M,+47.2%,0.99%
05464C101,AXON,AXON ENTERPRISE INC,265464,197746,52.82M,39.35M,+292%,0.39%
833445109,SNOW,SNOWFLAKE INC,666717,242537,101.85M,37.05M,+57.2%,0.76%
74624M102,P,PURE STORAGE INC,4068672,1028104,144.93M,36.62M,+33.8%,1.1%
G25508105,CRH,CRH PLC,656216,656216,35.91M,35.91M,NEW,0.27%
V5633W109,MMYT,MAKEMYTRIP LIMITED MAURITIUS,814978,814978,33.02M,33.02M,NEW,0.24%
46116X101,ITCI,INTRA-CELLULAR THERAPIES INC,1000000,600000,52.09M,31.25M,+150%,0.39%
444859102,HUM,HUMANA INC,56000,56000,27.25M,27.25M,NEW,0.2%
09627Y109,BPMC,BLUEPRINT MEDICINES CORP,1040000,540000,52.23M,27.12M,+108%,0.39%
254604101,IRON,DISC MEDICINE INC,546915,546915,25.69M,25.69M,NEW,0.19%
573874104,MRVL,MARVELL TECHNOLOGY INC,1938408,471732,104.93M,25.53M,+32.2%,0.78%
M7S64H106,MNDY,MONDAY COM LTD,431738,149587,68.74M,23.82M,+53%,0.51%
30303M102,META,META PLATFORMS INC,1292072,78789,387.89M,23.65M,+6.5%,2.9%
98956P102,ZBH,ZIMMER BIOMET HOLDINGS INC,200459,200459,22.5M,22.5M,NEW,0.17%
03753U106,APLS,APELLIS PHARMACEUTICALS INC,1053875,588875,40.09M,22.4M,+126.6%,0.3%
036752103,ELV,ELEVANCE HEALTH INC,137344,49420,59.8M,21.52M,+56.2%,0.44%
02079K305,GOOGL,ALPHABET INC,2733651,151502,357.73M,19.83M,+5.9%,2.7%
45841N107,IBKR,INTERACTIVE BROKERS GROUP IN,208242,208242,18.03M,18.03M,NEW,0.13%
02079K107,GOOG,ALPHABET INC,2845953,125139,375.24M,16.5M,+4.6%,2.8%
977852102,WOLF,WOLFSPEED INC,425200,425200,16.2M,16.2M,NEW,0.12%
G7496G103,RNR,RENAISSANCERE HLDGS LTD,1104756,77319,218.65M,15.3M,+7.5%,1.6%
88033G407,THC,TENET HEALTHCARE CORP,336403,228508,22.17M,15.06M,+211.8%,0.16%
G3421J106,,FERGUSON PLC NEW,197489,87837,32.48M,14.45M,+80.1%,0.24%
049468101,TEAM,ATLASSIAN CORPORATION,91815,66767,18.5M,13.45M,+266.6%,0.14%
60937P106,MDB,MONGODB INC,248259,38747,85.86M,13.4M,+18.5%,0.64%
M2682V108,CYBR,CYBERARK SOFTWARE LTD,594809,79506,97.41M,13.02M,+15.4%,0.72%
531229755,FWONK,LIBERTY MEDIA CORP DEL,200476,200476,12.49M,12.49M,NEW,0.09%
98954MAH4,Z,ZILLOW GROUP INC,12000000,12000000,12.38M,12.38M,NEW,0.09%
81762P102,NOW,SERVICENOW INC,328693,21726,183.73M,12.14M,+7.1%,1.4%
00971TAJ0,AKAM,AKAMAI TECHNOLOGIES INC,10000000,10000000,11.84M,11.84M,NEW,0.09%
67066G104,NVDA,NVIDIA CORPORATION,1682253,25768,731.76M,11.21M,+1.6%,5.4%
45258D105,IMCR,IMMUNOCORE HLDGS PLC,250000,207664,12.97M,10.78M,+490.5%,0.1%
80706P103,SRRK,SCHOLAR ROCK HLDG CORP,1501926,1501926,10.66M,10.66M,NEW,0.08%
68062P106,OLMA,OLEMA PHARMACEUTICALS INC,750000,750000,9.26M,9.26M,NEW,0.07%
461202103,INTU,INTUIT,56999,17132,29.12M,8.75M,+43%,0.22%
090043100,BILL,BILL HOLDINGS INC,78577,78577,8.53M,8.53M,NEW,0.06%
98420X103,XFOR,X4 PHARMACEUTICALS INC,7500000,7500000,8.18M,8.18M,NEW,0.06%
877619106,TSHA,TAYSHA GENE THERAPIES INC,2530000,2530000,7.99M,7.99M,NEW,0.06%
604749101,MIRM,MIRUM PHARMACEUTICALS INC,1175000,250000,37.13M,7.9M,+27%,0.28%
571903202,MAR,MARRIOTT INTL INC NEW,40058,40058,7.87M,7.87M,NEW,0.06%
37637K108,GTLB,GITLAB INC,167148,167148,7.56M,7.56M,NEW,0.06%
N14506104,ESTC,ELASTIC N V,143343,85468,11.65M,6.94M,+147.7%,0.09%
29275Y102,ENS,ENERSYS,82500,66500,7.81M,6.3M,+415.6%,0.06%
902973304,USB,US BANCORP DEL,189894,189894,6.28M,6.28M,NEW,0.05%
090572207,BIO,BIO RAD LABS INC,41575,16824,14.9M,6.03M,+68%,0.11%
750917106,RMBS,RAMBUS INC DEL,1414394,105281,78.91M,5.87M,+8%,0.59%
76243J105,RYTM,RHYTHM PHARMACEUTICALS INC,2500000,250000,57.31M,5.73M,+11.1%,0.43%
54300N103,LBPH,LONGBOARD PHARMACEUTICALS IN,1000000,1000000,5.56M,5.56M,NEW,0.04%
806857108,SLB,SCHLUMBERGER LTD,88888,88888,5.18M,5.18M,NEW,0.04%
088786108,BCYC,BICYCLE THERAPEUTICS PLC,1011500,252000,20.32M,5.06M,+33.2%,0.15%
98954MAG6,Z,ZILLOW GROUP INC,4000000,4000000,4.81M,4.81M,NEW,0.04%
