CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
911312106,UPS,UNITED PARCEL SERVICE INC,6660484,5771294,1.04B,899.57M,+649.1%,4.2%
594918104,MSFT,MICROSOFT CORP,3024399,1822348,954.95M,575.41M,+151.6%,3.9%
023135106,AMZN,AMAZON COM INC,8749993,4348680,1.11B,552.8M,+98.8%,4.5%
852234103,XYZ,BLOCK INC,12324808,12324808,545.5M,545.5M,NEW,2.2%
98138H101,WDAY,WORKDAY INC,5236644,2198025,1.13B,472.25M,+72.3%,4.6%
693506107,PPG,PPG INDS INC,4044244,3144226,524.94M,408.12M,+349.4%,2.1%
58155Q103,MCK,MCKESSON CORP,1457725,933582,633.89M,405.97M,+178.1%,2.6%
35671D857,FCX,FREEPORT-MCMORAN INC,9769679,9769679,364.31M,364.31M,NEW,1.5%
25809K105,DASH,DOORDASH INC,5367522,2667172,426.56M,211.96M,+98.8%,1.7%
03076C106,AMP,AMERIPRISE FINL INC,1734018,609915,571.67M,201.08M,+54.3%,2.3%
46120E602,ISRG,INTUITIVE SURGICAL INC,640983,640983,187.35M,187.35M,NEW,0.76%
59156R108,MET,METLIFE INC,2933356,2933356,184.54M,184.54M,NEW,0.75%
75525N107,,RAYZEBIO INC,6642700,6642700,147.47M,147.47M,NEW,0.6%
30303M102,META,META PLATFORMS INC,3057022,462474,917.75M,138.84M,+17.8%,3.7%
743315103,PGR,PROGRESSIVE CORP,1145322,748885,159.54M,104.32M,+188.9%,0.65%
369604301,GE,GENERAL ELECTRIC CO,7996906,858730,884.06M,94.93M,+12%,3.6%
338307101,FIVN,FIVE9 INC,3593745,1424158,231.08M,91.57M,+65.6%,0.94%
260003108,DOV,DOVER CORP,536587,536587,74.86M,74.86M,NEW,0.3%
49271V100,KDP,KEURIG DR PEPPER INC,2288261,2288261,72.24M,72.24M,NEW,0.29%
482497104,BEKE,KE HLDGS INC,4620000,4620000,71.7M,71.7M,NEW,0.29%
20717M103,CFLT,CONFLUENT INC,1983066,1983066,58.72M,58.72M,NEW,0.24%
101137107,BSX,BOSTON SCIENTIFIC CORP,1110292,1110292,58.62M,58.62M,NEW,0.24%
40415F101,HDB,HDFC BANK LTD,10116023,803815,596.95M,47.43M,+8.6%,2.4%
88033G407,THC,TENET HEALTHCARE CORP,1025840,662040,67.59M,43.62M,+182%,0.27%
60741F104,MBLY,MOBILEYE GLOBAL INC,1011692,1011692,42.04M,42.04M,NEW,0.17%
98980F104,GTM,ZOOMINFO TECHNOLOGIES INC,3754192,2519654,61.57M,41.32M,+204.1%,0.25%
29414B104,EPAM,EPAM SYS INC,918497,153590,234.85M,39.27M,+20.1%,0.95%
256677105,DG,DOLLAR GEN CORP NEW,368172,368172,38.95M,38.95M,NEW,0.16%
344849104,FL,FOOT LOCKER INC,2235456,2235456,38.79M,38.79M,NEW,0.16%
92047W101,VVV,VALVOLINE INC,8867163,1184349,285.88M,38.18M,+15.4%,1.2%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,899715,66482,455.41M,33.65M,+8%,1.8%
042068205,ARM,ARM HOLDINGS PLC,600000,600000,32.11M,32.11M,NEW,0.13%
91324P102,UNH,UNITEDHEALTH GROUP INC,1857944,63669,936.76M,32.1M,+3.5%,3.8%
48576A100,KRTX,KARUNA THERAPEUTICS INC,1131263,183308,191.29M,31M,+19.3%,0.78%
363576109,AJG,GALLAGHER ARTHUR J & CO,957820,135305,218.32M,30.84M,+16.5%,0.89%
N20944109,CNH,CNH INDL N V,6741281,1975113,81.57M,23.9M,+41.4%,0.33%
48242W106,KBR,KBR INC,1555209,352002,91.66M,20.75M,+29.3%,0.37%
N62509109,NAMS,NEWAMSTERDAM PHARMA COMPANY,8024565,1500000,74.23M,13.87M,+23%,0.3%
194162103,CL,COLGATE PALMOLIVE CO,1424845,186312,101.32M,13.25M,+15%,0.41%
30744W107,FTCHQ,FARFETCH LTD,10844009,6074407,22.66M,12.7M,+127.4%,0.09%
92686J106,VKTX,VIKING THERAPEUTICS INC,4573316,1028810,50.63M,11.39M,+29%,0.21%
45720L107,INBX,INHIBRX INC,7150826,511627,131.22M,9.39M,+7.7%,0.53%
09061G101,BMRN,BIOMARIN PHARMACEUTICAL INC,4215456,58671,372.98M,5.19M,+1.4%,1.5%
92337C203,VSTM,VERASTEM INC,2456292,570000,19.97M,4.63M,+30.2%,0.08%
565394103,CART,MAPLEBEAR INC,125000,125000,3.71M,3.71M,NEW,0.02%
28036F105,EWTX,EDGEWISE THERAPEUTICS INC,6159146,215885,35.29M,1.24M,+3.6%,0.14%
00187Y100,APG,API GROUP CORP,34199532,0,886.79M,0,NO CHANGE,3.6%
37611X100,DNA.MX,GINKGO BIOWORKS HOLDINGS INC,143085126,0,258.98M,0,NO CHANGE,1.1%
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES COR,29993708,0,163.47M,0,NO CHANGE,0.66%
N69605108,PHVS,PHARVARIS N V,3231923,0,67.45M,0,NO CHANGE,0.27%
35104E100,FDMT,4D MOLECULAR THERAPEUTICS IN,4787914,0,60.95M,0,NO CHANGE,0.25%
03237H101,AMLX,AMYLYX PHARMACEUTICALS INC,2962555,0,54.24M,0,NO CHANGE,0.22%
23954D109,DAWN,DAY ONE BIOPHARMACEUTICALS I,2558563,0,31.39M,0,NO CHANGE,0.13%
75120L100,RLYB,RALLYBIO CORP,4194777,0,14.14M,0,NO CHANGE,0.06%
89532M101,TRVI,TREVI THERAPEUTICS INC,4400000,0,9.59M,0,NO CHANGE,0.04%
713317105,PEPG,PEPGEN INC,1482434,0,7.53M,0,NO CHANGE,0.03%
53000N108,LIANY,LIANBIO,3564173,0,5.31M,0,NO CHANGE,0.02%
49705R105,,KINNATE BIOPHARMA INC,1820462,0,2.55M,0,NO CHANGE,0.01%
871607107,SNPS,SYNOPSYS INC,308059,-2549,141.39M,-1.17M,-0.8%,0.57%
98887Q104,ZLAB,ZAI LAB LTD,2491003,-138442,60.56M,-3.37M,-5.3%,0.25%
40131MAB5,GH,GUARDANT HEALTH INC,111500000,-8500000,77.21M,-5.89M,-7.1%,0.31%
12468P104,AI,C3 AI INC,0,-179653,0,-6.54M,CLOSE,0%
G7709Q104,RPRX,ROYALTY PHARMA PLC,9464201,-386731,256.86M,-10.5M,-3.9%,1%
23804L103,DDOG,DATADOG INC,668511,-211367,60.89M,-19.25M,-24%,0.25%
G76279101,ROIV,ROIVANT SCIENCES LTD,73434301,-1804399,857.71M,-21.08M,-2.4%,3.5%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,1653230,-97017,387.35M,-22.73M,-5.5%,1.6%
91529Y106,UNM,UNUM GROUP,4778110,-493277,235.04M,-24.26M,-9.4%,0.95%
235851102,DHR,DANAHER CORPORATION,4113043,-143718,1.02B,-35.66M,-3.4%,4.1%
34959E109,FTNT,FORTINET INC,7050550,-638737,413.73M,-37.48M,-8.3%,1.7%
92826C839,V,VISA INC,6971335,-168951,1.6B,-38.86M,-2.4%,6.5%
10806X102,BBIO,BRIDGEBIO PHARMA INC,25120991,-1500000,662.44M,-39.56M,-5.6%,2.7%
40131M109,GH,GUARDANT HEALTH INC,0,-1594326,0,-57.08M,CLOSE,0%
24703L202,DELL,DELL TECHNOLOGIES INC,0,-1215208,0,-65.75M,CLOSE,0%
G01767105,ALKS,ALKERMES PLC,0,-2116275,0,-66.24M,CLOSE,0%
126408103,CSX,CSX CORP,10640828,-2166123,327.21M,-66.61M,-16.9%,1.3%
00404A109,ACHC,ACADIA HEALTHCARE COMPANY IN,2255213,-985681,158.56M,-69.3M,-30.4%,0.64%
64829B100,,NEW RELIC INC,0,-1098858,0,-71.91M,CLOSE,0%
983793100,XPO,XPO INC,0,-1281240,0,-75.59M,CLOSE,0%
01609W102,BABA,ALIBABA GROUP HLDG LTD,0,-932407,0,-77.72M,CLOSE,0%
775109200,RCI,ROGERS COMMS B,0,-1764200,0,-80.49M,CLOSE,0%
49177J102,KVUE,KENVUE INC,0,-3141799,0,-83.01M,CLOSE,0%
G3223R108,EG,EVEREST GROUP LTD,808459,-229723,300.48M,-85.38M,-22.1%,1.2%
76954A103,RIVN,RIVIAN AUTOMOTIVE INC,0,-5433046,0,-90.51M,CLOSE,0%
21037T109,CEG,CONSTELLATION ENERGY CORP,0,-1041072,0,-95.31M,CLOSE,0%
459506101,IFF,INTERNATIONAL FLAVORS&FRAGRA,2067060,-1502906,140.91M,-102.45M,-42.1%,0.57%
34959J108,FTV,FORTIVE CORP,8325095,-1473134,617.39M,-109.25M,-15%,2.5%
67066G104,NVDA,NVIDIA CORPORATION,0,-312400,0,-132.15M,CLOSE,0%
12504L109,CBRE,CBRE GROUP INC,2504799,-2073297,185M,-153.13M,-45.3%,0.75%
550021109,LULU,LULULEMON ATHLETICA INC,776515,-413079,299.43M,-159.29M,-34.7%,1.2%
291011104,EMR,EMERSON ELEC CO,0,-1901470,0,-171.87M,CLOSE,0%
22266T109,CPNG,COUPANG INC,4362544,-10952661,74.16M,-186.2M,-71.5%,0.3%
H1467J104,CB,CHUBB LIMITED,0,-970942,0,-186.96M,CLOSE,0%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,0,-3186400,0,-197.14M,CLOSE,0%
64110L106,NFLX,NETFLIX INC,0,-630865,0,-277.89M,CLOSE,0%
595112103,MU,MICRON TECHNOLOGY INC,0,-4424339,0,-279.22M,CLOSE,0%
57636Q104,MA,MASTERCARD INCORPORATED,292288,-720437,115.72M,-285.23M,-71.1%,0.47%
718172109,PM,PHILIP MORRIS INTL INC,5971784,-3083708,552.87M,-285.49M,-34.1%,2.2%
040413106,,ARISTA NETWORKS INC,0,-2036587,0,-330.05M,CLOSE,0%
461202103,INTU,INTUIT,0,-1053352,0,-482.64M,CLOSE,0%
824348106,SHW,SHERWIN WILLIAMS CO,0,-2274718,0,-603.98M,CLOSE,0%
036752103,ELV,ELEVANCE HEALTH INC,0,-1412701,0,-627.65M,CLOSE,0%
Total,,,,,24.64B,709.61M,+2.9%,100%
