CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G0378L100,AU,ANGLOGOLD ASHANTI PLC,24900771,24900771,393.43M,393.43M,NEW,0.86%
874039100,TSM,Taiwan Semiconductor Manufacturing Co L,14795582,3381514,1.29B,293.85M,+29.6%,2.8%
22052L104,CTVA,Corteva Inc,7645091,3366106,391.12M,172.21M,+78.7%,0.86%
808513105,SCHW,Charles Schwab Corp/The,5300286,3038517,290.99M,166.81M,+134.3%,0.64%
N07059210,ASML,ASML Holding NV,1067413,274562,628.34M,161.62M,+34.6%,1.4%
57060D108,MKTX,MarketAxess Holdings Inc,1265784,752111,270.42M,160.68M,+146.4%,0.59%
00846U101,A,Agilent Technologies Inc,2596227,1420430,290.31M,158.83M,+120.8%,0.64%
654106103,NKE,NIKE Inc,2986441,1610273,285.56M,153.97M,+117%,0.63%
438516106,HON,Honeywell International Inc,887629,794489,163.98M,146.77M,+853%,0.36%
134429109,CPB,Campbell Soup Co,3715761,3558933,152.64M,146.2M,+2269.3%,0.33%
49338L103,KEYS,Keysight Technologies Inc,1159449,1090763,153.41M,144.32M,+1588%,0.34%
518439104,EL,Estee Lauder Cos Inc/The,1735740,988829,250.9M,142.94M,+132.4%,0.55%
11135F101,AVGO,Broadcom Inc,927121,163696,770.05M,135.96M,+21.4%,1.7%
75513E101,RTX,RTX Corp,1766294,1745344,127.12M,125.61M,+8331%,0.28%
G48833118,WFRD,Weatherford International PLC,1266800,1266800,114.43M,114.43M,NEW,0.25%
007903107,AMD,Advanced Micro Devices Inc,5886220,881140,605.22M,90.6M,+17.6%,1.3%
717081103,PFE,Pfizer Inc,9718874,2273275,322.38M,75.4M,+30.5%,0.71%
254687106,DIS,Walt Disney Co/The,3535470,872829,286.55M,70.74M,+32.8%,0.63%
459506101,IFF,International Flavors & Fragrances Inc,3927108,996629,267.71M,67.94M,+34%,0.59%
29786A106,ETSY,Etsy Inc,3649213,1047811,235.67M,67.67M,+40.3%,0.52%
38059T106,GFI,Gold Fields Ltd,46158985,6053995,501.29M,65.75M,+15.1%,1.1%
487836108,K,Kellogg Co,4890952,1051922,291.06M,62.6M,+27.4%,0.64%
09062X103,BIIB,Biogen Inc,1189546,233889,305.73M,60.11M,+24.5%,0.67%
747525103,QCOM,QUALCOMM Inc,4674502,521115,519.15M,57.88M,+12.5%,1.1%
375558103,GILD,Gilead Sciences Inc,4534839,702342,339.84M,52.63M,+18.3%,0.75%
G0176J109,ALLE,Allegion PLC,2773767,467772,289.03M,48.74M,+20.3%,0.63%
88579Y101,MMM,3M Co,2944135,506654,275.63M,47.43M,+20.8%,0.6%
949746101,WFC,Wells Fargo & Co,7103120,1156106,290.23M,47.24M,+19.4%,0.64%
902973304,USB,US Bancorp,8677378,1410324,286.87M,46.63M,+19.4%,0.63%
294429105,EFX,Equifax Inc,1366809,246390,250.37M,45.13M,+22%,0.55%
880770102,TER,Teradyne Inc,3437479,419838,345.33M,42.18M,+13.9%,0.76%
703481101,PTEN,Patterson-UTI Energy Inc,7986292,3013692,110.53M,41.71M,+60.6%,0.24%
697900108,PAAS,Pan American Silver Corp,40990828,2798867,593.55M,40.53M,+7.3%,1.3%
98956P102,ZBH,Zimmer Biomet Holdings Inc,2295214,359506,257.57M,40.34M,+18.6%,0.57%
