CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
02079K305,GOOGL,Alphabet Inc,838375,838375,109.71M,109.71M,NEW,3.9%
92840M102,VST,Vistra Corp,1988561,1988561,65.98M,65.98M,NEW,2.4%
G7997R103,STX,Seagate Technology Hldngs Pl,915043,915043,60.35M,60.35M,NEW,2.2%
594918104,MSFT,Microsoft Corp,1017260,188300,321.2M,59.46M,+22.7%,11.5%
11135F101,AVGO,Broadcom Inc,51956,51956,43.15M,43.15M,NEW,1.5%
H42097107,UBS,Ubs Group Ag,2183445,1423945,54.06M,35.25M,+187.5%,1.9%
878742204,TECK,Teck Resources Ltd,4105677,688935,176.93M,29.69M,+20.2%,6.3%
166764100,CVX,Chevron Corp New,384595,161095,64.85M,27.16M,+72.1%,2.3%
01609W102,BABA,Alibaba Group Hldg Ltd,307500,307500,26.67M,26.67M,NEW,0.96%
92537N108,VRT,Vertiv Holdings Co,1886250,652495,70.17M,24.27M,+52.9%,2.5%
922475108,VEEV,Veeva Sys Inc,95700,95700,19.47M,19.47M,NEW,0.7%
235851102,DHR,Danaher Corporation,76040,76040,18.87M,18.87M,NEW,0.68%
12008R107,BLDR,Builders Firstsource Inc,460755,150455,57.36M,18.73M,+48.5%,2.1%
H8817H100,RIG,Transocean Ltd,1844175,1844175,15.14M,15.14M,NEW,0.54%
958102105,WDC,Western Digital Corp.,230000,230000,10.49M,10.49M,NEW,0.38%
55826T102,SPHR,Sphere Entertainment Co,270270,270270,10.04M,10.04M,NEW,0.36%
87256C101,TKO,Tko Group Holdings Inc,61465,61465,5.17M,5.17M,NEW,0.19%
65249B208,NWS,News Corp New,975600,244900,20.36M,5.11M,+33.5%,0.73%
65249B109,NWSA,News Corp New,4772025,247500,95.73M,4.96M,+5.5%,3.4%
46982L108,J,Jacobs Solutions Inc,74415,31015,10.16M,4.23M,+71.5%,0.36%
21037T109,CEG,Constellation Energy Corp,38656,38656,4.22M,4.22M,NEW,0.15%
546347105,LPX,Louisiana Pac Corp,54432,54432,3.01M,3.01M,NEW,0.11%
G65163100,JOBY,Joby Aviation Inc,22492,11246,145K,72.5K,+100%,<.01%
22266T109,CPNG,Coupang Inc,20903865,0,355.37M,0,NO CHANGE,12.8%
369604301,GE,General Electric Co,736095,0,81.38M,0,NO CHANGE,2.9%
632307104,NTRA,Natera Inc,893030,0,39.52M,0,NO CHANGE,1.4%
13321L108,CCJ,Cameco Corp,869740,0,34.48M,0,NO CHANGE,1.2%
48242W106,KBR,Kbr Inc,505658,0,29.8M,0,NO CHANGE,1.1%
683712103,OPEN,Opendoor Technologies Inc,1538085,0,4.06M,0,NO CHANGE,0.15%
G4701H109,IHS,Ihs Holding Limited,770310,0,3.42M,0,NO CHANGE,0.12%
00288U106,ABCL,Abcellera Biologics Inc,659750,0,3.04M,0,NO CHANGE,0.11%
20464U100,COMP,Compass Inc,399100,0,1.16M,0,NO CHANGE,0.04%
81728A108,,Sensei Biotherapeutics Inc,100000,0,80K,0,NO CHANGE,<.01%
13646K108,CP,Canadian Pacific Kansas City,119100,-4500,8.86M,-334.84K,-3.6%,0.32%
39957D201,GROV,Grove Collaborative Hold Inc,0,-196571,0,-348K,CLOSE,0%
004225108,ACAD,Acadia Pharmaceuticals Inc,0,-74400,0,-1.78M,CLOSE,0%
12510Q100,CCC,Ccc Intelligent Solutions Hl,0,-281879,0,-3.16M,CLOSE,0%
75629V104,RXRX,Recursion Pharmaceuticals In,906767,-479183,6.94M,-3.67M,-34.6%,0.25%
336433107,FSLR,First Solar Inc,0,-24725,0,-4.7M,CLOSE,0%
749685103,RPM,Rpm Intl Inc,0,-59000,0,-5.29M,CLOSE,0%
142339100,CSL,Carlisle Cos Inc,0,-20800,0,-5.34M,CLOSE,0%
359694106,FUL,Fuller H B Co,0,-75500,0,-5.4M,CLOSE,0%
452327109,ILMN,Illumina Inc,0,-54885,0,-10.29M,CLOSE,0%
023135106,AMZN,Amazon Com Inc,136690,-81690,17.38M,-10.38M,-37.4%,0.62%
98156Q108,,World Wrestling Entmt Inc,0,-98365,0,-10.67M,CLOSE,0%
929042109,VNO,Vornado Rlty Tr,0,-594400,0,-10.78M,CLOSE,0%
16119P108,CHTR,Charter Communications Inc N,0,-29500,0,-10.84M,CLOSE,0%
93403J106,WRBY,Warby Parker Inc,0,-1064139,0,-12.44M,CLOSE,0%
595112103,MU,Micron Technology Inc,0,-222200,0,-14.02M,CLOSE,0%
040413106,,Arista Networks Inc,0,-93980,0,-15.23M,CLOSE,0%
30303M102,META,Meta Platforms Inc,0,-54665,0,-15.69M,CLOSE,0%
25809K105,DASH,Doordash Inc,0,-206900,0,-15.81M,CLOSE,0%
127387108,CDNS,Cadence Design System Inc,0,-75395,0,-17.68M,CLOSE,0%
573874104,MRVL,Marvell Technology Inc,0,-314320,0,-18.79M,CLOSE,0%
830566105,SKX,Skechers U S A Inc,0,-371125,0,-19.54M,CLOSE,0%
95082P105,WCC,Wesco Intl Inc,0,-116900,0,-20.93M,CLOSE,0%
88023U101,SGI,Tempur Sealy Intl Inc,0,-525050,0,-21.04M,CLOSE,0%
513272104,LW,Lamb Weston Hldgs Inc,1826090,-240520,168.84M,-22.24M,-11.6%,6.1%
68389X105,ORCL,Oracle Corp,0,-271265,0,-32.3M,CLOSE,0%
67066G104,NVDA,Nvidia Corporation,874656,-75419,380.47M,-32.81M,-7.9%,13.7%
69370C100,PTC,Ptc Inc,0,-273434,0,-38.91M,CLOSE,0%
532457108,LLY,Eli Lilly & Co,454115,-82330,243.92M,-44.22M,-15.3%,8.8%
46266C105,IQV,Iqvia Hldgs Inc,0,-198760,0,-44.67M,CLOSE,0%
874039100,TSM,Taiwan Semiconductor Mfg Ltd,0,-486190,0,-49.07M,CLOSE,0%
872590104,TMUS,T-Mobile Us Inc,756675,-422887,105.97M,-59.23M,-35.9%,3.8%
68404L201,OPCH,Option Care Health Inc,1205350,-3185824,38.99M,-103.06M,-72.6%,1.4%
Total,,,,,2.79B,-79.45M,-2.8%,100%
