CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
291011104,EMR,EMERSON ELEC CO,2803881,2015232,270.77M,194.61M,+255.5%,0.61%
00507V109,ATVI,ACTIVISION BLIZZARD INC,3505323,1650622,328.2M,154.55M,+89%,0.74%
260003108,DOV,DOVER CORP,1428710,879533,199.32M,122.7M,+160.2%,0.45%
438516106,HON,HONEYWELL INTL INC,1874877,636104,346.36M,117.51M,+51.3%,0.79%
166764100,CVX,CHEVRON CORP NEW,1108757,663200,186.96M,111.83M,+148.8%,0.42%
24790A101,,DENBURY INC,1087103,1037103,106.55M,101.65M,+2074.2%,0.24%
031162100,AMGN,AMGEN INC,722250,358137,194.11M,96.25M,+98.4%,0.44%
G96629103,WTW,WILLIS TOWERS WATSON PLC LTD,424188,398200,88.64M,83.21M,+1532.2%,0.2%
86366E106,GPCR,STRUCTURE THERAPEUTICS INC,1799923,1607525,90.75M,81.05M,+835.5%,0.21%
49177J102,KVUE,KENVUE INC,5044558,3940308,101.29M,79.12M,+356.8%,0.23%
09260D107,BX,BLACKSTONE INC,705700,705700,75.61M,75.61M,NEW,0.17%
00287Y109,ABBV,ABBVIE INC,2014817,498978,300.33M,74.38M,+32.9%,0.68%
031100100,AME,AMETEK INC,1081557,496523,159.81M,73.37M,+84.9%,0.36%
444859102,HUM,HUMANA INC,152860,147320,74.37M,71.67M,+2659.2%,0.17%
670100205,NVO,NOVO-NORDISK A S,1358604,781986,123.55M,71.11M,+135.6%,0.28%
73278L105,POOL,POOL CORP,240623,197900,85.69M,70.47M,+463.2%,0.19%
666807102,NOC,NORTHROP GRUMMAN CORP,148363,148363,65.31M,65.31M,NEW,0.15%
009066101,ABNB,AIRBNB INC,423900,423900,58.16M,58.16M,NEW,0.13%
52490G102,LEGN,LEGEND BIOTECH CORP,1708510,860410,114.76M,57.79M,+101.5%,0.26%
571748102,MRSH,MARSH & MCLENNAN COS INC,791161,298300,150.56M,56.77M,+60.5%,0.34%
883203101,TXT,TEXTRON INC,1474191,713169,115.19M,55.73M,+93.7%,0.26%
57636Q104,MA,MASTERCARD INCORPORATED,963110,138700,381.3M,54.91M,+16.8%,0.86%
45687V106,IR,INGERSOLL RAND INC,1700061,854314,108.33M,54.44M,+101%,0.25%
149123101,CAT,CATERPILLAR INC,310641,194700,84.8M,53.15M,+167.9%,0.19%
60468T105,MRTX,MIRATI THERAPEUTICS INC,1175000,1175000,51.18M,51.18M,NEW,0.12%
26441C204,DUK,DUKE ENERGY CORP NEW,766313,561000,67.63M,49.51M,+273.2%,0.15%
462222100,IONS,IONIS PHARMACEUTICALS INC,1067000,1067000,48.4M,48.4M,NEW,0.11%
531229789,,LIBERTY MEDIA CORP DEL,1881543,1881543,47.9M,47.9M,NEW,0.11%
717081103,PFE,PFIZER INC,4739672,1365295,157.21M,45.29M,+40.5%,0.36%
37733W204,GSK,GSK PLC,1244511,1244511,45.11M,45.11M,NEW,0.1%
126408103,CSX,CSX CORP,4752117,1446685,146.13M,44.49M,+43.8%,0.33%
91529Y106,UNM,UNUM GROUP,1025000,875000,50.42M,43.04M,+583.3%,0.11%
91324P102,UNH,UNITEDHEALTH GROUP INC,925866,84215,466.81M,42.46M,+10%,1.1%
501044101,KR,KROGER CO,943461,943461,42.22M,42.22M,NEW,0.1%
759351604,RGA,REINSURANCE GRP OF AMERICA I,320000,290000,46.46M,42.11M,+966.7%,0.11%
931142103,WMT,WALMART INC,1378442,262750,220.45M,42.02M,+23.6%,0.5%
369604301,GE,GENERAL ELECTRIC CO,734720,360210,81.22M,39.82M,+96.2%,0.18%
816851109,SRE,SEMPRA,1095670,584685,74.54M,39.78M,+114.4%,0.17%
834203309,SLNO,SOLENO THERAPEUTICS INC,1327000,1327000,39.16M,39.16M,NEW,0.09%
65339F101,NEE,NEXTERA ENERGY INC,1962113,646100,112.41M,37.02M,+49.1%,0.25%
018802108,LNT,ALLIANT ENERGY CORP,976308,725800,47.3M,35.17M,+289.7%,0.11%
744320102,PRU,PRUDENTIAL FINL INC,360951,360951,34.25M,34.25M,NEW,0.08%
61559X104,MLTX,MOONLAKE IMMUNOTHERAPEUTICS,1952703,580375,111.3M,33.08M,+42.3%,0.25%
682680103,OKE,ONEOK INC NEW,555476,512485,35.23M,32.51M,+1192.1%,0.08%
G7709Q104,RPRX,ROYALTY PHARMA PLC,9840000,1190000,267.06M,32.3M,+13.8%,0.61%
89055F103,BLD,TOPBUILD CORP,275000,125000,69.19M,31.45M,+83.3%,0.16%
92332V107,VTYX,VENTYX BIOSCIENCES INC,987970,895000,34.31M,31.08M,+962.7%,0.08%
046353108,AZN,ASTRAZENECA PLC,1439929,426822,97.51M,28.9M,+42.1%,0.22%
101137107,BSX,BOSTON SCIENTIFIC CORP,4160213,529379,219.66M,27.95M,+14.6%,0.5%
494368103,KMB,KIMBERLY-CLARK CORP,416533,230600,50.34M,27.87M,+124%,0.11%
780259305,SHEL,SHELL PLC,485000,425000,31.22M,27.36M,+708.3%,0.07%
37940X102,GPN,GLOBAL PMTS INC,483560,222500,55.8M,25.67M,+85.2%,0.13%
72703H101,PLNT,PLANET FITNESS INC,511050,511050,25.13M,25.13M,NEW,0.06%
30225T102,EXR,EXTRA SPACE STORAGE INC,210100,205500,25.54M,24.98M,+4467.4%,0.06%
68902V107,OTIS,OTIS WORLDWIDE CORP,774386,304669,62.19M,24.47M,+64.9%,0.14%
826919102,SLAB,SILICON LABORATORIES INC,211000,211000,24.45M,24.45M,NEW,0.06%
98389B100,XEL,XCEL ENERGY INC,548342,425000,31.38M,24.32M,+344.6%,0.07%
