CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
594918104,MSFT,MICROSOFT CORP,33250,26000,10.5M,8.21M,+358.6%,7.9%
67066G104,NVDA,NVIDIA CORPORATION,32502,18002,14.14M,7.83M,+124.2%,10.7%
235851102,DHR,DANAHER CORPORATION,30600,25000,7.59M,6.2M,+446.4%,5.7%
30303M102,META,META PLATFORMS INC,50006,20005,15.01M,6.01M,+66.7%,11.4%
023135106,AMZN,AMAZON COM INC,92105,38505,11.71M,4.89M,+71.8%,8.9%
82452J109,FOUR,SHIFT4 PMTS INC,103702,82727,5.74M,4.58M,+394.4%,4.3%
81762P102,NOW,SERVICE NOW INC,9002,7802,5.03M,4.36M,+650.2%,3.8%
00724F101,ADBE,ADOBE INC,6400,6400,3.26M,3.26M,NEW,2.5%
007903107,AMD,ADVANCES MICRO DEVICES INC,31000,31000,3.19M,3.19M,NEW,2.4%
60937P106,MDB,MONGODB INC,9000,9000,3.11M,3.11M,NEW,2.4%
82509L107,SHOP,SHOPIFY INC,50000,50000,2.73M,2.73M,NEW,2.1%
759916109,RGEN,REPLIGEN CORP,17000,17000,2.7M,2.7M,NEW,2%
31428X106,FDX,FEDEX CORP,19600,10100,5.19M,2.68M,+106.3%,3.9%
02079K305,GOOGL,ALPHABET INC,20000,20000,2.62M,2.62M,NEW,2%
G29018101,DLO,DLOCAL LTD,100000,100000,1.92M,1.92M,NEW,1.5%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,10050,3000,5.09M,1.52M,+42.6%,3.9%
55405Y100,MTSI,MACOM TECH SOLUTIONS HLDGS I,18136,18136,1.48M,1.48M,NEW,1.1%
049468101,TEAM,ATLASSIAN CORPORATION,4200,4200,846K,846K,NEW,0.64%
23804L103,DDOG,DATADOG INC,4000,4000,364K,364K,NEW,0.28%
874054109,TTWO,TAKE-TWO INTERACTIVE SOFTWAR,32000,2000,4.49M,280.75K,+6.7%,3.4%
687793109,OSCR,OSCAR HEALTH INC,140086,40086,780K,223.2K,+40.1%,0.59%
071705107,BLCO,BAUSCH PLUS LOMB CORP,121471,0,2.06M,0,NO CHANGE,1.6%
57636Q104,MA,MASTERCARD INC,3100,0,1.23M,0,NO CHANGE,0.93%
60471A119,,MIRION TECHNOLOGIES INC,701820,0,1.04M,0,NO CHANGE,0.79%
46266C105,IQV,IQVIA HLDGS INC,3342,0,658K,0,NO CHANGE,0.5%
49338L103,KEYS,KEYSIGHT TECHNOLOGIES INC,3650,0,483K,0,NO CHANGE,0.37%
40415F101,HDB,HDFC BANK LTD,6500,0,384K,0,NO CHANGE,0.29%
75513E101,RTX,RAYTHEON TECHNOLOGIES CORP,5000,0,360K,0,NO CHANGE,0.27%
051774115,AUROW,AURORA INNOVATION INC,11494,0,4K,0,NO CHANGE,<.01%
80359A114,PDYNW,SARCOS TECHN AND ROBOTICS CO,20407,0,1K,0,NO CHANGE,<.01%
92537N108,VRT,VERTIV HOLDINGS LLC,454279,-6999,16.9M,-260.36K,-1.5%,12.8%
872590104,TMUS,T-MOBILE US INC,0,-5000,0,-695K,CLOSE,0%
13646K108,CP,CANADIAN PACIFIC KANSAS CITY,0,-9646,0,-779K,CLOSE,0%
307675108,FARM,FARMER BROS CO,0,-335688,0,-930K,CLOSE,0%
86800U104,SUPER,SUPER MICRO COMPUTER INC,0,-4000,0,-997K,CLOSE,0%
01609W102,BABA,ALIBABA GROUP HLDG LTD,0,-15000,0,-1.25M,CLOSE,0%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,0,-15000,0,-1.51M,CLOSE,0%
00507V109,ATVI,ACTIVISION BLIZZARD INC,0,-20000,0,-1.69M,CLOSE,0%
717081103,PFE,PFIZER INC,0,-70054,0,-2.57M,CLOSE,0%
47103N106,JBI,JANUS INTERNATIONAL GROUP IN,139443,-252644,1.49M,-2.7M,-64.4%,1.1%
Total,,,,,132.1M,55.62M,+76.9%,100%
