CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
78473E103,SPXC,SPX TECHNOLOGIES INC,97982,97982,15.62M,15.62M,NEW,0.81%
05368M106,CDMO,AVID BIOSERVICES INC,1050308,1050308,11.95M,11.95M,NEW,0.62%
360271100,FULT,FULTON FINL CORP PA,861691,630152,15.62M,11.42M,+272.2%,0.81%
87305R109,TTMI,TTM TECHNOLOGIES INC,554545,554545,10.12M,10.12M,NEW,0.53%
902788108,UMBF,UMB FINANCIAL CORP,92994,92994,9.77M,9.77M,NEW,0.51%
30041R108,EVER,EVERQUOTE INC,504081,429084,10.63M,9.05M,+572.1%,0.55%
92847W103,VITL,VITAL FARMS INC,531676,257492,18.65M,9.03M,+93.9%,0.97%
816300107,SIGI,SELECTIVE INSURANCE GROUP INC,92775,92775,8.66M,8.66M,NEW,0.45%
204166102,CVLT,COMMVAULT SYSTEMS INC,51678,51678,7.95M,7.95M,NEW,0.41%
54300N103,LBPH,LONGBOARD PHARMACEUTICALS INC,419462,235885,13.98M,7.86M,+128.5%,0.73%
00773J202,SYRE,SPYRE THERAPEUTICS,253550,253550,7.46M,7.46M,NEW,0.39%
185123106,CWAN,CLEARWATER ANALYTICS HDS,295239,295239,7.45M,7.45M,NEW,0.39%
G3323L100,FN,FABRINET,69556,29003,16.45M,6.86M,+71.5%,0.85%
74982T103,RXO,RXO INC,593663,237637,16.62M,6.65M,+66.7%,0.86%
492327101,KROS,KEROS THERAPEUTICS INC,112613,112613,6.54M,6.54M,NEW,0.34%
10806X102,BBIO,BRIDGEBIO PHARMA INC,751355,253101,19.13M,6.44M,+50.8%,0.99%
32020R109,FFIN,FIRST FINL BANCSHARES INC,185053,164133,6.85M,6.07M,+784.6%,0.36%
19459J104,COLL,COLLEGIUM PHARMACEUTICAL INC,662291,131835,25.59M,5.09M,+24.9%,1.3%
N3144W105,XPRO,EXPRO GROUP HOLDINGS NV,739080,290212,12.69M,4.98M,+64.7%,0.66%
750917106,RMBS,RAMBUS INC,421917,115222,17.81M,4.86M,+37.6%,0.93%
09077V100,BIOA,BIOAGE LABS INC,229431,229431,4.77M,4.77M,NEW,0.25%
15117B202,CLDX,CELLDEX THERAPEUTICS INC,243795,116832,8.29M,3.97M,+92%,0.43%
860372101,STC,STEWART INFORMATION SERVICES,50439,50439,3.77M,3.77M,NEW,0.2%
87650L103,TARS,TARSUS PHARMACEUTICALS INC,109692,109692,3.61M,3.61M,NEW,0.19%
733174700,BPOP,POPULAR INC,75509,34537,7.57M,3.46M,+84.3%,0.39%
89422G107,TVTX,TRAVERE THERAPEUTICS INC,1185709,244444,16.59M,3.42M,+26%,0.86%
45867G101,IDCC,INTERDIGITAL INC PA COM,119122,22653,16.87M,3.21M,+23.5%,0.88%
55024U109,LITE,LUMENTUM HOLDINGS INC,281331,45606,17.83M,2.89M,+19.3%,0.93%
687380105,ORRF,ORRSTOWN FINL SVCS INC,72084,72084,2.59M,2.59M,NEW,0.13%
05465C100,AX,AXOS FINANCIAL INC,422460,40184,26.56M,2.53M,+10.5%,1.4%
Y95308105,WVE,WAVE LIFE SCIENCES LTD,2123466,302528,17.41M,2.48M,+16.6%,0.9%
85209W109,SPT,SPROUT SOCIAL INC,145052,82879,4.22M,2.41M,+133.3%,0.22%
90400D108,RARE,ULTRAGENYX PHARMACEUTICAL INC,429302,38778,23.85M,2.15M,+9.9%,1.2%
46116X101,ITCI,INTRA CELLULAR THERAPIES,334673,20622,24.49M,1.51M,+6.6%,1.3%
483497103,KALV,KALVISTA PHARMACEUTICALS INC,650980,121615,7.54M,1.41M,+23%,0.39%
73642K106,PTLO,PORTILLOS INC,899461,94817,12.12M,1.28M,+11.8%,0.63%
453204109,PI,IMPINJ INC,143219,5716,31.01M,1.24M,+4.2%,1.6%
451051106,IBTA,IBOTTA INC,44333,19939,2.73M,1.23M,+81.7%,0.14%
681116109,OLLI,OLLIE'S BARGAIN OUTLET HOLDINGS,191153,12586,18.58M,1.22M,+7%,0.97%
826919102,SLAB,SILICON LABORATORIES INC,10187,10187,1.18M,1.18M,NEW,0.06%
649445400,FLG,NEW YORK COMMUNITY BANCORP,98369,98369,1.1M,1.1M,NEW,0.06%
008073108,AVAV,AEROVIRONMENT INC,163939,4971,32.87M,996.69K,+3.1%,1.7%
09627Y109,BPMC,BLUEPRINT MEDICINES CORP,288540,10207,26.69M,944.15K,+3.7%,1.4%
598511103,MOFG,MIDWESTONE FINANCIAL GROUP INC,25000,25000,713.25K,713.25K,NEW,0.04%
346375108,FORM,FORMFACTOR INC,478170,13329,22M,613.13K,+2.9%,1.1%
11135F101,AVGO,BROADCOM LTD,3800,3420,655.5K,589.95K,+900%,0.03%
630402105,NSSC,NAPCO SECURITY,414013,14077,16.75M,569.56K,+3.5%,0.87%
693282105,PDFS,PDF SOLUTIONS INC,728144,12224,23.07M,387.26K,+1.7%,1.2%
20464U100,COMP,COMPASS INC,51103,51103,312.24K,312.24K,NEW,0.02%
800363103,SASR,SANDY SPRING BANCORP INC,8088,8088,253.72K,253.72K,NEW,0.01%
004225108,ACAD,ACADIA PHARMACEUTICALS INC,574810,15961,8.84M,245.48K,+2.9%,0.46%
G6683N103,NU,NU HOLDINGS LTD,17299,17299,236.13K,236.13K,NEW,0.01%
532457108,LLY,ELI LILLY & CO,562,244,497.9K,216.17K,+76.7%,0.03%
546347105,LPX,LOUISIANA-PACIFIC CORPORATION,230642,1654,24.78M,177.74K,+0.7%,1.3%
26884L109,EQT,EQT CORP,4317,4317,158.18K,158.18K,NEW,<.01%
03823U102,AAOI,APPLIED OPTOELECTRONICS INC,410154,11037,5.87M,157.94K,+2.8%,0.3%
92686J106,VKTX,VIKING THERAPEUTICS INC,244526,2158,15.48M,136.62K,+0.9%,0.8%
87318A101,TWFG,TWFG INC,4900,4900,132.89K,132.89K,NEW,<.01%
803607100,SRPT,SAREPTA THERAPEUTICS INC,1018,1018,127.14K,127.14K,NEW,<.01%
037833100,AAPL,APPLE INC,9026,509,2.1M,118.6K,+6%,0.11%
482480100,KLAC,KLA CORPORATION,150,150,116.16K,116.16K,NEW,<.01%
29355A107,ENPH,"ENPHASE ENERGY, INC",989,989,111.78K,111.78K,NEW,<.01%
91307C102,UTHR,UNITED THERAPEUTICS CORP DEL,311,311,111.45K,111.45K,NEW,<.01%
023135106,AMZN,"AMAZON.COM, INC",7030,593,1.31M,110.49K,+9.2%,0.07%
31946M103,FCNCA,FIRST CITIZENS BANCSHARES INC CL A,986,48,1.82M,88.37K,+5.1%,0.09%
86800U104,SUPER,SUPER MICRO COMPUTER INC,210,210,87.44K,87.44K,NEW,<.01%
093712107,BE,BLOOM ENERGY CO,7050,7050,74.45K,74.45K,NEW,<.01%
00130H105,AES,THE AES CORPORATION,12378,3285,248.3K,65.9K,+36.1%,0.01%
90353T100,UBER,UBER TECHNOLOGIES INC,3312,860,248.93K,64.64K,+35.1%,0.01%
74766Q101,QTRX,QUANTERIX CORP,563247,4406,7.3M,57.1K,+0.8%,0.38%
532206109,LIF,LIFE360 INC,170182,736,6.7M,28.96K,+0.4%,0.35%
10240L102,BOW,BOWHEAD SPECIALTY HOLDINGS,194333,937,5.44M,26.25K,+0.5%,0.28%
67066G104,NVDA,NVIDIA CORPORATION,20956,0,2.54M,0,NO CHANGE,0.13%
594918104,MSFT,MICROSOFT CORP,5376,0,2.31M,0,NO CHANGE,0.12%
20370L103,CMHF,COMMUNITY HERITAGE FINANCIAL INC,105742,0,2.22M,0,NO CHANGE,0.12%
49714P108,KNSL,KINSALE CAPITAL GROUP INC,4028,0,1.88M,0,NO CHANGE,0.1%
05969A105,TBBK,THE BANCORP INC,29103,0,1.56M,0,NO CHANGE,0.08%
583614102,MCHB,MECHANICS BANK RICHMOND CA,53,0,1.38M,0,NO CHANGE,0.07%
31813A109,FINW,FINWISE BANCORP,85424,0,1.33M,0,NO CHANGE,0.07%
