CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
00827B106,AFRM,AFFIRM HLDGS INC,4659147,4659147,190.19M,190.19M,NEW,4.6%
934423104,WBD,WARNER BROS DISCOVERY INC,22404700,22404700,184.84M,184.84M,NEW,4.5%
64110L106,NFLX,NETFLIX INC,629000,229000,446.13M,162.42M,+57.2%,10.8%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,3224000,3224000,119.93M,119.93M,NEW,2.9%
83304A106,SNAP,SNAP INC,10946968,10946968,117.13M,117.13M,NEW,2.8%
531229755,FWONK,LIBERTY MEDIA CORP DEL,1832513,1099000,141.89M,85.1M,+149.8%,3.4%
679295105,OKTA,OKTA INC,1197462,1065626,89.02M,79.22M,+808.3%,2.1%
M6191J100,FROG,JFROG LTD,2502890,2502890,72.68M,72.68M,NEW,1.8%
20717M103,CFLT,CONFLUENT INC,2541000,2541000,51.79M,51.79M,NEW,1.2%
29260Y109,EDR,ENDEAVOR GROUP HLDGS INC,1121472,1121472,32.03M,32.03M,NEW,0.77%
67066G104,NVDA,NVIDIA CORPORATION,2697012,156222,327.53M,18.97M,+6.1%,7.9%
55826T102,SPHR,SPHERE ENTERTAINMENT CO,2805615,262750,123.95M,11.61M,+10.3%,3%
53566V106,LINE,LINEAGE INC,125000,125000,9.8M,9.8M,NEW,0.24%
256163106,DOCU,DOCUSIGN INC,3549253,131345,220.37M,8.16M,+3.8%,5.3%
N07059210,ASML,ASML HOLDING N V,91108,8108,75.92M,6.76M,+9.8%,1.8%
03831W108,APP,APPLOVIN CORP,3331792,0,434.97M,0,NO CHANGE,10.5%
558256103,MSGE,MADISON SQUARE GARDEN ENTMT,2465724,0,104.87M,0,NO CHANGE,2.5%
911684108,AD,UNITED STATES CELLULAR CORP,1780792,0,97.32M,0,NO CHANGE,2.3%
26142V105,DKNG,DRAFTKINGS INC NEW,4760700,-83791,186.62M,-3.28M,-1.7%,4.5%
538034109,LYV,LIVE NATION ENTERTAINMENT IN,2430977,-52202,266.17M,-5.72M,-2.1%,6.4%
67059N108,NTNX,NUTANIX INC,3757003,-231920,222.6M,-13.74M,-5.8%,5.4%
30303M102,META,META PLATFORMS INC,473858,-39000,271.26M,-22.33M,-7.6%,6.5%
G6683N103,NU,NU HLDGS LTD,0,-4389000,0,-56.57M,CLOSE,0%
268150109,DT,DYNATRACE INC,3977366,-1063000,212.67M,-56.84M,-21.1%,5.1%
25862V105,DV,DOUBLEVERIFY HLDGS INC,0,-3056000,0,-59.5M,CLOSE,0%
770700102,HOOD,ROBINHOOD MKTS INC,0,-2794000,0,-63.45M,CLOSE,0%
45674M101,INFA,INFORMATICA INC,0,-2184750,0,-67.47M,CLOSE,0%
G8068L108,SN,SHARKNINJA INC,0,-1000300,0,-75.17M,CLOSE,0%
88339J105,TTD,THE TRADE DESK INC,1338000,-1081355,146.71M,-118.57M,-44.7%,3.5%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,0,-979134,0,-170.18M,CLOSE,0%
Total,,,,,4.15B,437.79M,+13.2%,100%
