CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
01609W102,BABA,ALIBABA GROUP HLDG LTD,34078,9528,3.62M,1.01M,+38.8%,2.6%
644393100,NFE,NEW FORTRESS ENERGY INC,80775,68925,734.25K,626.53K,+581.6%,0.52%
717081103,PFE,PFIZER INC,67970,21275,1.97M,615.7K,+45.6%,1.4%
097023105,BA,BOEING CO,12186,1165,1.85M,177.13K,+10.6%,1.3%
458140100,INTC,INTEL CORP,17735,7005,416.06K,164.34K,+65.3%,0.29%
11135F101,AVGO,BROADCOM INC,900,805,155.25K,138.86K,+847.4%,0.11%
92556H206,PSKY,PARAMOUNT GLOBAL,48444,10736,514.48K,114.02K,+28.5%,0.36%
023135106,AMZN,AMAZON COM INC,7265,500,1.35M,93.16K,+7.4%,0.96%
03823U102,AAOI,APPLIED OPTOELECTRONICS INC,5700,5700,81.57K,81.57K,NEW,0.06%
007903107,AMD,ADVANCED MICRO DEVICES INC,2770,330,454.5K,54.15K,+13.5%,0.32%
172908105,CTAS,CINTAS CORP,360,230,74.12K,47.35K,+176.9%,0.05%
00206R102,T,AT&T INC,141443,2000,3.11M,44K,+1.4%,2.2%
13321L108,CCJ,CAMECO CORP,700,700,33.43K,33.43K,NEW,0.02%
75134P600,METC,RAMACO RES INC,3700,2840,43.29K,33.23K,+330.2%,0.03%
36472T109,TDAY,GANNETT CO INC,109787,5600,617K,31.47K,+5.4%,0.44%
127097103,CTRA,COTERRA ENERGY INC,137717,1300,3.3M,31.13K,+1%,2.3%
37733W204,GSK,GSK PLC,500,500,20.44K,20.44K,NEW,0.01%
674599105,OXY,OCCIDENTAL PETE CORP,410,230,21.13K,11.85K,+127.8%,0.01%
595112103,MU,MICRON TECHNOLOGY INC,400,100,41.48K,10.37K,+33.3%,0.03%
009066101,ABNB,AIRBNB INC,40,40,5.07K,5.07K,NEW,<.01%
71425H100,PVL,PERMIANVILLE RTY TR,902508,1000,1.44M,1.6K,+0.1%,1%
35671D857,FCX,FREEPORT-MCMORAN INC,35870,30,1.79M,1.5K,+0.1%,1.3%
29273V100,ET,ENERGY TRANSFER L P,113656,0,1.82M,0,NO CHANGE,1.3%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,8190,0,1.81M,0,NO CHANGE,1.3%
