CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
11135F101,AVGO,BROADCOM INC,37285,33561,6.43M,5.79M,+901.2%,2.3%
172908105,CTAS,CINTAS CORP,7196,5397,1.47M,1.1M,+300%,0.54%
400764106,GNTY,GUARANTY BANCSHARES INC TEX,18360,18360,631.22K,631.22K,NEW,0.23%
33739E108,FPE,FIRST TR EXCH TRADED FD III,27000,27000,489.78K,489.78K,NEW,0.18%
126402106,CSW,CSW INDUSTRIALS INC,1325,1325,485.47K,485.47K,NEW,0.18%
78464A375,SPIB,SPDR SER TR,17395,10675,587.6K,360.6K,+158.9%,0.21%
922908744,VTV,VANGUARD INDEX FDS,1800,1800,314.23K,314.23K,NEW,0.11%
46429B655,FLOT,ISHARES TR,19836,5975,1.01M,304.96K,+43.1%,0.37%
37960A529,SHLD,GLOBAL X FDS,6550,6550,243.86K,243.86K,NEW,0.09%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,1039,1039,229.46K,229.46K,NEW,0.08%
36242H104,GDV,GABELLI DIVID & INCOME TR,8550,8550,209.05K,209.05K,NEW,0.08%
008073108,AVAV,AEROVIRONMENT INC,1025,1025,205.51K,205.51K,NEW,0.08%
09261X102,BXSL,BLACKSTONE SECD LENDING FD,7000,7000,205.03K,205.03K,NEW,0.07%
03073E105,COR,CENCORA INC,4635,735,1.04M,165.43K,+18.8%,0.38%
46432F396,MTUM,ISHARES TR,732,732,148.42K,148.42K,NEW,0.05%
464288687,PFF,ISHARES TR,5150,4150,171.13K,137.9K,+415%,0.06%
502431109,LHX,L3HARRIS TECHNOLOGIES INC,1929,500,458.85K,118.93K,+35%,0.17%
464287234,EEM,ISHARES TR,9950,2540,456.31K,116.48K,+34.3%,0.17%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,7166,250,3.29M,114.67K,+3.6%,1.2%
532457108,LLY,ELI LILLY & CO,1142,115,1.01M,101.88K,+11.2%,0.37%
58155Q103,MCK,MCKESSON CORP,3356,197,1.66M,97.15K,+6.2%,0.6%
13321L108,CCJ,CAMECO CORP,8870,2000,423.63K,95.52K,+29.1%,0.15%
46428Q109,SLV,ISHARES SILVER TR,38950,2892,1.11M,82.46K,+8%,0.41%
30303M102,META,META PLATFORMS INC,870,140,498.02K,80.14K,+19.2%,0.18%
922908736,VUG,VANGUARD INDEX FDS,8946,209,3.43M,80.07K,+2.4%,1.3%
48251W104,KKR,KKR & CO INC,5150,500,672.49K,65.29K,+10.8%,0.25%
56035L104,MAIN,MAIN STR CAP CORP,42859,1150,2.15M,57.67K,+2.8%,0.78%
78468R788,SPYD,SPDR SER TR,20679,1153,943.95K,52.63K,+5.9%,0.34%
46137V100,PPA,INVESCO EXCHANGE TRADED FD T,11444,375,1.32M,43.11K,+3.4%,0.48%
46432F339,QUAL,ISHARES TR,220,220,39.45K,39.45K,NEW,0.01%
19248A109,UTF,COHEN & STEERS INFRASTRUCTUR,19701,1480,512.82K,38.52K,+8.1%,0.19%
46432F388,VLUE,ISHARES TR,275,275,29.99K,29.99K,NEW,0.01%
37954Y673,PAVE,GLOBAL X FDS,43428,650,1.79M,26.72K,+1.5%,0.65%
422806109,HEI,HEICO CORP NEW,2900,100,757.78K,26.13K,+3.6%,0.28%
78464A508,SPYV,SPDR SER TR,13017,493,687.15K,26.02K,+3.9%,0.25%
81369Y886,XLU,SELECT SECTOR SPDR TR,400,300,32.31K,24.23K,+300%,0.01%
00162Q452,AMLP,ALPS ETF TR,48694,473,2.29M,22.29K,+1%,0.84%
922908553,VNQ,VANGUARD INDEX FDS,2225,200,216.76K,19.48K,+9.9%,0.08%
69374H857,CALF,PACER FDS TR,61958,403,2.88M,18.74K,+0.7%,1.1%
46137V621,PGF,INVESCO EXCHANGE TRADED FD T,22373,1124,350.36K,17.6K,+5.3%,0.13%
46137V845,PRN,INVESCO EXCHANGE TRADED FD T,875,100,133.87K,15.3K,+12.9%,0.05%
46137V498,XSMO,INVESCO EXCHANGE TRADED FD T,200,200,13.26K,13.26K,NEW,<.01%
78464A805,SPTM,SPDR SER TR,1761,184,123.25K,12.88K,+11.7%,0.04%
65339F101,NEE,NEXTERA ENERGY INC,8122,107,686.57K,9.04K,+1.3%,0.25%
58933Y105,MRK,MERCK & CO INC,7355,75,835.37K,8.52K,+1%,0.3%
101137107,BSX,BOSTON SCIENTIFIC CORP,6811,100,568.96K,8.35K,+1.5%,0.21%
78464A847,SPMD,SPDR SER TR,14129,150,772.56K,8.2K,+1.1%,0.28%
620076307,MSI,MOTOROLA SOLUTIONS INC,2095,15,938.71K,6.72K,+0.7%,0.34%
872540109,TJX,TJX COS INC NEW,9694,50,1.14M,5.88K,+0.5%,0.42%
464287374,IGE,ISHARES TR,530,130,23.36K,5.73K,+32.5%,<.01%
78463X202,FEZ,SPDR INDEX SHS FDS,8910,103,474.37K,5.48K,+1.2%,0.17%
776696106,ROP,ROPER TECHNOLOGIES INC,500,7,278.22K,3.9K,+1.4%,0.1%
89147L886,TYG,TORTOISE ENERGY INFRA CORP,21293,96,835.77K,3.77K,+0.5%,0.31%
882508104,TXN,TEXAS INSTRS INC,8290,5,1.71M,1.03K,+0.1%,0.63%
78464A409,SPYG,SPDR SER TR,2467,12,204.67K,995.56,+0.5%,0.07%
032108409,DIVO,AMPLIFY ETF TR,75245,18,3.1M,741.13,+0%,1.1%
09250U101,BGR,BLACKROCK ENERGY & RES TR,32287,56,415.86K,721.29,+0.2%,0.15%
86280R803,SSUS,STRATEGY SHS,8997,16,374.22K,665.5,+0.2%,0.14%
922908629,VO,VANGUARD INDEX FDS,12,2,3.17K,527.5,+20%,<.01%
46138G870,VRP,INVESCO EXCH TRADED FD TR II,8110,11,198.38K,269.07,+0.1%,0.07%
03769M106,APO,APOLLO GLOBAL MGMT INC,1730,1,216.22K,124.98,+0.1%,0.08%
406216101,HAL,HALLIBURTON CO,20151,4,583.37K,115.8,+0%,0.21%
46138E370,SPHB,INVESCO EXCH TRADED FD TR II,2901,1,258.9K,89.25,+0%,0.09%
G29183103,ETN,EATON CORP PLC,9835,0,3.25M,0,NO CHANGE,1.2%
931142103,WMT,WALMART INC,32352,0,2.61M,0,NO CHANGE,0.95%
74348A467,NOBL,PROSHARES TR,19375,0,2.07M,0,NO CHANGE,0.76%
46137V662,PJP,INVESCO EXCHANGE TRADED FD T,19631,0,1.71M,0,NO CHANGE,0.62%
907818108,UNP,UNION PAC CORP,6740,0,1.66M,0,NO CHANGE,0.61%
46138E388,XRLV,INVESCO EXCH TRADED FD TR II,29267,0,1.59M,0,NO CHANGE,0.58%
25434V708,DFAC,DIMENSIONAL ETF TRUST,43915,0,1.51M,0,NO CHANGE,0.55%
46138E354,SPLV,INVESCO EXCH TRADED FD TR II,18498,0,1.33M,0,NO CHANGE,0.48%
46137V563,PEY,INVESCO EXCHANGE TRADED FD T,52499,0,1.15M,0,NO CHANGE,0.42%
46137V357,RSP,INVESCO EXCHANGE TRADED FD T,6282,0,1.13M,0,NO CHANGE,0.41%
007903107,AMD,ADVANCED MICRO DEVICES INC,6342,0,1.04M,0,NO CHANGE,0.38%
053015103,ADP,AUTOMATIC DATA PROCESSING IN,3475,0,958.3K,0,NO CHANGE,0.35%
7591EP100,RF,REGIONS FINANCIAL CORP NEW,40998,0,956.48K,0,NO CHANGE,0.35%
74164M108,PRI,PRIMERICA INC,3270,0,864.7K,0,NO CHANGE,0.32%
11133T103,BR,BROADRIDGE FINL SOLUTIONS IN,3655,0,783.96K,0,NO CHANGE,0.29%
742718109,PG,PROCTER AND GAMBLE CO,4185,0,725.77K,0,NO CHANGE,0.26%
754730109,RJF,RAYMOND JAMES FINL INC,5803,0,710.63K,0,NO CHANGE,0.26%
92189F643,MOAT,VANECK ETF TRUST,7256,0,703.38K,0,NO CHANGE,0.26%
539830109,LMT,LOCKHEED MARTIN CORP,1150,0,671.58K,0,NO CHANGE,0.25%
464288760,ITA,ISHARES TR,4307,0,641.09K,0,NO CHANGE,0.23%
626755102,MUSA,MURPHY USA INC,1250,0,624.49K,0,NO CHANGE,0.23%
81369Y209,XLV,SELECT SECTOR SPDR TR,3938,0,604.07K,0,NO CHANGE,0.22%
922908512,VOE,VANGUARD INDEX FDS,3588,0,600.96K,0,NO CHANGE,0.22%
166764100,CVX,CHEVRON CORP NEW,3992,0,587.9K,0,NO CHANGE,0.21%
237194105,DRI,DARDEN RESTAURANTS INC,3470,0,574.04K,0,NO CHANGE,0.21%
872590104,TMUS,T-MOBILE US INC,2734,0,564.19K,0,NO CHANGE,0.21%
92939U106,WEC,WEC ENERGY GROUP INC,5714,0,548.8K,0,NO CHANGE,0.2%
233331107,DTE,DTE ENERGY CO,4152,0,529.55K,0,NO CHANGE,0.19%
95082P105,WCC,WESCO INTL INC,3044,0,516.85K,0,NO CHANGE,0.19%
27829F108,EXG,EATON VANCE TAX-MANAGED GLOB,56322,0,491.13K,0,NO CHANGE,0.18%
747525103,QCOM,QUALCOMM INC,2688,0,457.09K,0,NO CHANGE,0.17%
33735J101,FTA,FIRST TR LRG CP VL ALPHADEX,5631,0,445.62K,0,NO CHANGE,0.16%
81369Y605,XLF,SELECT SECTOR SPDR TR,9777,0,442.23K,0,NO CHANGE,0.16%
78464A854,SPYM,SPDR SER TR,6536,0,441.16K,0,NO CHANGE,0.16%
33734H106,FVD,FIRST TR VALUE LINE DIVID IN,9179,0,417.55K,0,NO CHANGE,0.15%
871829107,SYY,SYSCO CORP,5250,0,409.81K,0,NO CHANGE,0.15%
75281A109,RRC,RANGE RES CORP,13000,0,399.83K,0,NO CHANGE,0.15%
036752103,ELV,ELEVANCE HEALTH INC,736,0,382.72K,0,NO CHANGE,0.14%
81369Y860,XLRE,SELECT SECTOR SPDR TR,8450,0,377.46K,0,NO CHANGE,0.14%
81369Y100,XLB,SELECT SECTOR SPDR TR,3856,0,371.64K,0,NO CHANGE,0.14%
78468R549,XES,SPDR SER TR,4537,0,366.49K,0,NO CHANGE,0.13%
