CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67066G104,NVDA,NVIDIA CORPORATION,10731078,9387564,1.33B,1.16B,+698.7%,7.8%
11135F101,AVGO,BROADCOM INC,293255,133197,470.83M,213.85M,+83.2%,2.8%
032095101,APH,AMPHENOL CORP NEW,3398383,2967438,228.95M,199.92M,+688.6%,1.4%
02079K305,GOOGL,ALPHABET INC,2387139,648320,434.82M,118.09M,+37.3%,2.6%
02079K107,GOOG,ALPHABET INC,2402582,594334,440.68M,109.01M,+32.9%,2.6%
336433107,FSLR,FIRST SOLAR INC,463764,463764,104.56M,104.56M,NEW,0.62%
G29687103,AVDL,AVADEL PHARMACEUTICALS PLC,6560415,6560415,92.24M,92.24M,NEW,0.54%
880770102,TER,TERADYNE INC,983476,557479,145.84M,82.67M,+130.9%,0.86%
N5749R100,MRUS,MERUS N V,1267052,1267052,74.97M,74.97M,NEW,0.44%
747525103,QCOM,QUALCOMM INC,1363377,291786,271.56M,58.12M,+27.2%,1.6%
922280102,VRNS,VARONIS SYS INC,1473146,1206267,70.67M,57.86M,+452%,0.42%
595112103,MU,MICRON TECHNOLOGY INC,2679885,399005,352.49M,52.48M,+17.5%,2.1%
609839105,MPWR,MONOLITHIC PWR SYS INC,178624,63458,146.77M,52.14M,+55.1%,0.87%
05464C101,AXON,AXON ENTERPRISE INC,338749,161420,99.67M,47.5M,+91%,0.59%
23282W605,CYTK,CYTOKINETICS INC,2454665,849089,132.99M,46M,+52.9%,0.78%
05370A108,RNAM,AVIDITY BIOSCIENCES INC,1114101,1114101,45.51M,45.51M,NEW,0.27%
20717M103,CFLT,CONFLUENT INC,4224546,1471377,124.75M,43.45M,+53.4%,0.74%
031162100,AMGN,AMGEN INC,503110,133764,157.2M,41.79M,+36.2%,0.93%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,556692,120722,174.68M,37.88M,+27.7%,1%
G6683N103,NU,NU HLDGS LTD,4148172,2723994,53.47M,35.11M,+191.3%,0.32%
18915M107,NET,CLOUDFLARE INC,2925922,380678,242.35M,31.53M,+15%,1.4%
863667101,SYK,STRYKER CORPORATION,112801,89807,38.38M,30.56M,+390.6%,0.23%
72352L106,PINS,PINTEREST INC,1976000,608675,87.08M,26.82M,+44.5%,0.51%
85205L107,SWTX,SPRINGWORKS THERAPEUTICS INC,1000000,650000,37.67M,24.49M,+185.7%,0.22%
670703107,NUVL,NUVALENT INC,287500,287500,21.81M,21.81M,NEW,0.13%
68389X105,ORCL,ORACLE CORP,150414,150414,21.24M,21.24M,NEW,0.13%
722304102,PDD,PDD HOLDINGS INC,501389,158182,66.66M,21.03M,+46.1%,0.39%
037833100,AAPL,APPLE INC,1478606,84893,311.42M,17.88M,+6.1%,1.8%
038222105,AMAT,APPLIED MATLS INC,593892,74560,140.15M,17.6M,+14.4%,0.83%
116794108,BRKR,BRUKER CORP,271555,271555,17.33M,17.33M,NEW,0.1%
L44385109,GLOB,GLOBANT S A,267715,92839,47.72M,16.55M,+53.1%,0.28%
29337E102,ELVN,ENLIVEN THERAPEUTICS INC,650000,650000,15.19M,15.19M,NEW,0.09%
V5633W109,MMYT,MAKEMYTRIP LIMITED MAURITIUS,948438,177080,79.76M,14.89M,+23%,0.47%
G7496G103,RNR,RENAISSANCERE HLDGS LTD,1150792,64464,257.21M,14.41M,+5.9%,1.5%
78349D107,RXST,RXSIGHT INC,220607,220607,13.27M,13.27M,NEW,0.08%
471871202,JSPR,JASPER THERAPEUTICS INC,581538,581538,13.2M,13.2M,NEW,0.08%
48581R205,KSPI,KASPI KZ JSC,298490,97901,38.51M,12.63M,+48.8%,0.23%
02043Q107,ALNY,ALNYLAM PHARMACEUTICALS INC,285000,50000,69.25M,12.15M,+21.3%,0.41%
45674M101,INFA,INFORMATICA INC,362416,362416,11.19M,11.19M,NEW,0.07%
81141R100,SE,SEA LTD,569183,143074,40.65M,10.22M,+33.6%,0.24%
03770N101,APGE,APOGEE THERAPEUTICS INC,250000,250000,9.84M,9.84M,NEW,0.06%
91324P102,UNH,UNITEDHEALTH GROUP INC,128987,17944,65.69M,9.14M,+16.2%,0.39%
631103108,NDAQ,NASDAQ INC,150940,150940,9.1M,9.1M,NEW,0.05%
482480100,KLAC,KLA CORP,250512,10286,206.55M,8.48M,+4.3%,1.2%
713317105,PEPG,PEPGEN INC,531097,531097,8.48M,8.48M,NEW,0.05%
82686Q101,SLN,SILENCE THERAPEUTICS PLC,940164,440164,17.86M,8.36M,+88%,0.11%
24703L202,DELL,DELL TECHNOLOGIES INC,59822,59822,8.25M,8.25M,NEW,0.05%
31620M106,FIS,FIDELITY NATL INFORMATION SV,451512,109098,34.03M,8.22M,+31.9%,0.2%
90353TAJ9,,UBER TECHNOLOGIES INC,23500000,7500000,25.27M,8.07M,+46.9%,0.15%
G4705A100,ICLR,ICON PLC,122572,25482,38.42M,7.99M,+26.2%,0.23%
36828A101,GEV,GE VERNOVA INC,44500,44500,7.63M,7.63M,NEW,0.05%
G3223R108,EG,EVEREST GROUP LTD,350978,20000,133.73M,7.62M,+6%,0.79%
156944100,CGON,CG ONCOLOGY INC,967055,237889,30.53M,7.51M,+32.6%,0.18%
252131107,DXCM,DEXCOM INC,305186,62186,34.6M,7.05M,+25.6%,0.2%
09260D107,BX,BLACKSTONE INC,55547,55547,6.88M,6.88M,NEW,0.04%
020002101,ALL,ALLSTATE CORP,42735,42735,6.82M,6.82M,NEW,0.04%
89417E109,TRV,TRAVELERS COMPANIES INC,532048,31500,108.19M,6.41M,+6.3%,0.64%
G25457105,CRDO,CREDO TECHNOLOGY GROUP HOLDI,193000,193000,6.16M,6.16M,NEW,0.04%
553368101,MP,MP MATERIALS CORP,732000,477000,9.32M,6.07M,+187.1%,0.05%
M2682V108,CYBR,CYBERARK SOFTWARE LTD,909839,22123,248.77M,6.05M,+2.5%,1.5%
74736K101,QRVO,QORVO INC,89500,50700,10.39M,5.88M,+130.7%,0.06%
26614N102,DD,DUPONT DE NEMOURS INC,71800,71800,5.78M,5.78M,NEW,0.03%
G9470A102,VTEX,VTEX,1190484,762006,8.64M,5.53M,+177.8%,0.05%
10240L102,BOW,BOWHEAD SPECIALTY HLDGS INC,200000,200000,5.07M,5.07M,NEW,0.03%
443573100,HUBS,HUBSPOT INC,107540,7813,63.43M,4.61M,+7.8%,0.37%
115236101,BRO,BROWN & BROWN INC,400000,50000,35.76M,4.47M,+14.3%,0.21%
55024U109,LITE,LUMENTUM HLDGS INC,214000,86000,10.9M,4.38M,+67.2%,0.06%
45826H109,ITGR,INTEGER HLDGS CORP,363969,35301,42.14M,4.09M,+10.7%,0.25%
604749101,MIRM,MIRUM PHARMACEUTICALS INC,741049,116049,25.34M,3.97M,+18.6%,0.15%
931142103,WMT,WALMART INC,359752,58027,24.36M,3.93M,+19.2%,0.14%
252131AM9,DXCM,DEXCOM INC,4000000,4000000,3.91M,3.91M,NEW,0.02%
21217B100,CTNM,CONTINEUM THERAPEUTICS INC,214442,214442,3.78M,3.78M,NEW,0.02%
084423102,WRB,BERKLEY W R CORP,1935000,47500,152.05M,3.73M,+2.5%,0.9%
448579102,H,HYATT HOTELS CORP,123489,24088,18.76M,3.66M,+24.2%,0.11%
98954MAG6,Z,ZILLOW GROUP INC,3000000,3000000,3.64M,3.64M,NEW,0.02%
570535104,MKL,MARKEL GROUP INC,81750,2250,128.81M,3.55M,+2.8%,0.76%
89377MAB5,TMDX,TRANSMEDICS GROUP INC,2000000,2000000,3.47M,3.47M,NEW,0.02%
44332N106,HTHT,H WORLD GROUP LTD,226050,102527,7.53M,3.42M,+83%,0.04%
898202106,TRUP,TRUPANION INC,1362500,112500,40.06M,3.31M,+9%,0.24%
78409V104,SPGI,S&P GLOBAL INC,65833,7216,29.36M,3.22M,+12.3%,0.17%
G1117K114,BIOX,BIOCERES CROP SOLUTIONS CORP,1531962,286034,17.17M,3.21M,+23%,0.1%
92826C839,V,VISA INC,226989,11187,59.58M,2.94M,+5.2%,0.35%
67059NAH1,NTNX,NUTANIX INC,15010000,2500000,17.52M,2.92M,+20%,0.1%
68062P106,OLMA,OLEMA PHARMACEUTICALS INC,1000000,250000,10.82M,2.71M,+33.3%,0.06%
