CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67066G104,NVDA,NVIDIA CORPORATION,2540790,2286711,313.89M,282.5M,+900%,9.4%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,979134,979134,170.18M,170.18M,NEW,5.1%
538034109,LYV,LIVE NATION ENTERTAINMENT IN,2483179,1143179,232.77M,107.16M,+85.3%,7%
268150109,DT,DYNATRACE INC,5040366,2161366,225.51M,96.7M,+75.1%,6.8%
770700102,HOOD,ROBINHOOD MKTS INC,2794000,2794000,63.45M,63.45M,NEW,1.9%
G6683N103,NU,NU HLDGS LTD,4389000,4389000,56.57M,56.57M,NEW,1.7%
25862V105,DV,DOUBLEVERIFY HLDGS INC,3056000,1532000,59.5M,29.83M,+100.5%,1.8%
30303M102,META,META PLATFORMS INC,512858,50000,258.59M,25.21M,+10.8%,7.8%
45674M101,INFA,INFORMATICA INC,2184750,697750,67.47M,21.55M,+46.9%,2%
679295105,OKTA,OKTA INC,131836,131836,12.34M,12.34M,NEW,0.37%
911684108,AD,UNITED STATES CELLULAR CORP,1780792,188000,99.4M,10.49M,+11.8%,3%
88339J105,TTD,THE TRADE DESK INC,2419355,0,236.3M,0,NO CHANGE,7.1%
67059N108,NTNX,NUTANIX INC,3988923,0,226.77M,0,NO CHANGE,6.8%
256163106,DOCU,DOCUSIGN INC,3417908,0,182.86M,0,NO CHANGE,5.5%
55826T102,SPHR,SPHERE ENTERTAINMENT CO,2542865,0,89.15M,0,NO CHANGE,2.7%
558256103,MSGE,MADISON SQUARE GARDEN ENTMT,2465724,0,84.4M,0,NO CHANGE,2.5%
G8068L108,SN,SHARKNINJA INC,1000300,0,75.17M,0,NO CHANGE,2.3%
212873111,CNXXW,CONX CORP,0,-1000000,0,-199.9K,CLOSE,0%
26142V105,DKNG,DRAFTKINGS INC NEW,4844491,-150662,184.91M,-5.75M,-3%,5.6%
17243V102,CNK,CINEMARK HLDGS INC,0,-889000,0,-15.98M,CLOSE,0%
85209W109,SPT,SPROUT SOCIAL INC,0,-374000,0,-22.33M,CLOSE,0%
58733R102,MELI,MERCADOLIBRE INC,0,-17384,0,-26.28M,CLOSE,0%
N07059210,ASML,ASML HOLDING N V,83000,-34000,84.89M,-34.77M,-29.1%,2.6%
03831W108,APP,APPLOVIN CORP,3331792,-558775,277.27M,-46.5M,-14.4%,8.3%
531229755,FWONK,LIBERTY MEDIA CORP DEL,733513,-982000,52.7M,-70.55M,-57.2%,1.6%
418100103,HCP,HASHICORP INC,0,-3338951,0,-89.98M,CLOSE,0%
79466L302,CRM,SALESFORCE INC,0,-352000,0,-106.02M,CLOSE,0%
11135F101,AVGO,BROADCOM INC,0,-84000,0,-111.33M,CLOSE,0%
771049103,RBLX,ROBLOX CORP,0,-3146686,0,-120.14M,CLOSE,0%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,0,-429743,0,-133.77M,CLOSE,0%
64110L106,NFLX,NETFLIX INC,400000,-213000,269.95M,-143.75M,-34.7%,8.1%
285512109,EA,ELECTRONIC ARTS INC,0,-1425000,0,-189.05M,CLOSE,0%
Total,,,,,3.32B,-240.42M,-6.4%,100%
