CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
874039100,TSM,Taiwan Semiconductor Manufacturing Co L,17416194,6060511,2.37B,824.53M,+53.4%,3.6%
11135F101,AVGO,Broadcom Inc,1282919,449791,1.7B,596.16M,+54%,2.6%
882508104,TXN,Texas Instruments Inc,5606825,1972304,976.76M,343.6M,+54.3%,1.5%
458140100,INTC,Intel Corp,21556234,6673086,952.14M,294.75M,+44.8%,1.4%
747525103,QCOM,QUALCOMM Inc,5890193,1519781,997.21M,257.3M,+34.8%,1.5%
110122108,BMY,Bristol-Myers Squibb Co,7949173,3918234,431.08M,212.49M,+97.2%,0.65%
02209S103,MO,Altria Group Inc,8762047,4789788,382.2M,208.93M,+120.6%,0.58%
49177J102,KVUE,Kenvue Inc,9727169,9727169,208.75M,208.75M,NEW,0.32%
713448108,PEP,PepsiCo Inc,1454793,1179922,254.6M,206.5M,+429.3%,0.38%
12541W209,CHRW,CH Robinson Worldwide Inc,2662511,2643193,202.72M,201.25M,+13682.5%,0.31%
539830109,LMT,Lockheed Martin Corp,481106,440169,218.84M,200.22M,+1075.2%,0.33%
595112103,MU,Micron Technology Inc,7566572,1695876,892.02M,199.93M,+28.9%,1.3%
052769106,ADSK,Autodesk Inc,817808,753051,212.97M,196.11M,+1162.9%,0.32%
718172109,PM,Philip Morris International Inc,2122729,2081472,194.48M,190.7M,+5045.1%,0.29%
855244109,SBUX,Starbucks Corp,2150309,2071378,196.52M,189.3M,+2624.3%,0.3%
N07059210,ASML,ASML Holding NV,1111404,194190,1.08B,188.46M,+21.2%,1.6%
512807108,LRCX.MX,Lam Research Corp,968115,191230,940.59M,185.79M,+24.6%,1.4%
00724F101,ADBE,Adobe Inc,448226,354340,226.18M,178.8M,+377.4%,0.34%
038222105,AMAT,Applied Materials Inc,4623048,784780,953.41M,161.85M,+20.4%,1.4%
032654105,ADI,Analog Devices Inc,3691023,800199,730.05M,158.27M,+27.7%,1.1%
482480100,KLAC,KLA Corp,1032017,211227,720.94M,147.56M,+25.7%,1.1%
413216300,HMY,Harmony Gold Mining Co Ltd,75016459,17298604,612.88M,141.33M,+30%,0.93%
871607107,SNPS,SYNOPSYS INC,1162107,232731,664.14M,133.01M,+25%,1%
127387108,CDNS,Cadence Design Systems Inc,1986413,402884,618.33M,125.41M,+25.4%,0.93%
92189K105,HODL,Vaneck Bitcoin Trust,1225103,1225103,98.42M,98.43M,NEW,0.15%
012653200,ALBPA,Albemarle Corp,1628734,1628734,96.09M,96.09M,NEW,0.15%
861012102,STM,STMicroelectronics NV,5800911,2065387,250.83M,89.31M,+55.3%,0.38%
N6596X109,NXPI,NXP Semiconductors NV,1644696,325187,407.51M,80.57M,+24.6%,0.62%
573874104,MRVL,Marvell Technology Inc,5017393,1134697,355.63M,80.43M,+29.2%,0.54%
496902404,KGC,Kinross Gold Corp,150960083,13099791,925.39M,80.3M,+9.5%,1.4%
595017104,MCHP,Microchip Technology Inc,6068311,891297,544.39M,79.96M,+17.2%,0.82%
