CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
03831W108,APP,APPLOVIN CORP,361634,342264,25.03M,23.69M,+1767%,10.2%
464287515,IGV,ISHARES TR,22713,18195,1.94M,1.55M,+402.7%,0.79%
931142103,WMT,WALMART INC,32352,21718,1.95M,1.31M,+204.2%,0.79%
69374H857,CALF,PACER FDS TR,57077,11647,2.8M,572.14K,+25.6%,1.1%
036752103,ELV,ELEVANCE HEALTH INC,726,726,376.72K,376.72K,NEW,0.15%
30303M102,META,META PLATFORMS INC,730,730,356.38K,356.38K,NEW,0.14%
254687106,DIS,DISNEY WALT CO,2000,2000,244.72K,244.72K,NEW,0.1%
13321L108,CCJ,CAMECO CORP,5320,5320,230.46K,230.46K,NEW,0.09%
78463V107,GLD,SPDR GOLD TR,5207,1103,1.07M,226.39K,+26.9%,0.43%
78462F103,SPY,SPDR S&P 500 ETF TR,11615,412,6.08M,215.51K,+3.7%,2.5%
682680103,OKE,ONEOK INC NEW,36500,2600,2.93M,208.38K,+7.7%,1.2%
038222105,AMAT,APPLIED MATLS INC,1000,1000,206.23K,206.23K,NEW,0.08%
58155Q103,MCK,MCKESSON CORP,3142,355,1.69M,190.74K,+12.7%,0.69%
56585A102,MPC,MARATHON PETE CORP,23360,785,4.7M,157.84K,+3.5%,1.9%
184496107,CLH,CLEAN HARBORS INC,4090,750,823K,150.92K,+22.5%,0.33%
92189F601,NLR,VANECK ETF TRUST,10960,1480,832.47K,112.41K,+15.6%,0.34%
580135101,MCD,MCDONALDS CORP,4705,395,1.33M,111.37K,+9.2%,0.54%
46625H100,JPM,JPMORGAN CHASE & CO,10646,547,2.13M,109.5K,+5.4%,0.87%
46090E103,QQQ,INVESCO QQQ TR,26829,211,11.91M,93.7K,+0.8%,4.8%
46137V100,PPA,INVESCO EXCHANGE TRADED FD T,10404,915,1.06M,92.94K,+9.6%,0.43%
166764100,CVX,CHEVRON CORP NEW,4497,580,709.43K,91.5K,+14.8%,0.29%
26856L103,ELF,E L F BEAUTY INC,1947,435,381.67K,85.27K,+28.8%,0.16%
464287465,EFA,ISHARES TR,1065,1065,85.05K,85.05K,NEW,0.03%
