CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
92686J106,VKTX,VIKING THERAPEUTICS INC,240437,240437,19.72M,19.72M,NEW,1%
546347105,LPX,LOUISIANA-PACIFIC CORPORATION,205949,205949,17.28M,17.28M,NEW,0.9%
55024U109,LITE,LUMENTUM HOLDINGS INC,235725,235725,11.16M,11.16M,NEW,0.58%
558868105,MDGL,MADRIGAL PHARMACEUTICALS INC,75759,36479,20.23M,9.74M,+92.9%,1.1%
74736L109,QTWO,Q2 HOLDINGS INC,494492,181218,25.99M,9.52M,+57.8%,1.4%
52603B107,TREE,LENDINGTREE INC,256736,223440,10.87M,9.46M,+671.1%,0.57%
G5509L101,LIVN,LIVANOVA PLC,543979,153775,30.43M,8.6M,+39.4%,1.6%
00973Y108,AKRO,AKERO THERAPEUTCS INC,424901,308820,10.73M,7.8M,+266%,0.56%
483497103,KALV,KALVISTA PHARMACEUTICALS INC,529365,529365,6.28M,6.28M,NEW,0.33%
46333X108,IRWD,IRONWOOD PHARMACEUTICALS INC,644153,644153,5.61M,5.61M,NEW,0.29%
03823U102,AAOI,APPLIED OPTOELECTRONICS INC,399117,399117,5.53M,5.53M,NEW,0.29%
15117B202,CLDX,CELLDEX THERAPEUTICS INC,126963,126963,5.33M,5.33M,NEW,0.28%
05969A105,TBBK,THE BANCORP INC,192132,158899,6.43M,5.32M,+478.1%,0.33%
23282W605,CYTK,CYTOKENETICS INC,72080,72080,5.05M,5.05M,NEW,0.26%
501242101,KLIC,KULICKE AND SOFFA INDUSTRIES,220231,96735,11.08M,4.87M,+78.3%,0.58%
24344T101,DCPH,DECIPHERA PHARMACEUTICALS INC,824402,298131,12.97M,4.69M,+56.6%,0.68%
02081G201,ATEC,ALPHATEC HOLDINGS INC,719324,322595,9.92M,4.45M,+81.3%,0.52%
89422G107,TVTX,TRAVERE THERAPEUTICS INC,1328381,563778,10.24M,4.35M,+73.7%,0.53%
302492103,FLYW,FLYWIRE CORP,295802,173694,7.34M,4.31M,+142.2%,0.38%
58450V104,MAX,MEDIAALPHA INC,208369,208369,4.24M,4.24M,NEW,0.22%
750491102,RDNT,RADNET INC,528545,83615,25.72M,4.07M,+18.8%,1.3%
87157D109,SYNA,SYNAPTICS INC,85313,40806,8.32M,3.98M,+91.7%,0.43%
453204109,PI,IMPINJ INC,128202,29546,16.46M,3.79M,+29.9%,0.86%
80874P109,LNWO,LIGHT & WONDER INC,139560,35408,14.25M,3.61M,+34%,0.74%
733174700,BPOP,POPULAR INC,134427,39837,11.84M,3.51M,+42.1%,0.62%
103002101,BWMN,BOWMAN CONSULTING GROUP LTD,100000,100000,3.48M,3.48M,NEW,0.18%
693282105,PDFS,PDF SOLUTIONS INC,715920,99889,24.11M,3.36M,+16.2%,1.3%
G25457105,CRDO,CREDO TECHNOLOGY GROUP HOLDINGS,1114068,136240,23.61M,2.89M,+13.9%,1.2%
05465C100,AX,AXOS FINANCIAL INC,348910,49625,18.86M,2.68M,+16.6%,0.98%
05990K106,BANC,BANC OF CALIFORNIA INC,849110,152873,12.91M,2.33M,+22%,0.67%
681116109,OLLI,OLLIES BARGAIN OUTLET HOLDINGS,148350,28594,11.8M,2.28M,+23.9%,0.61%
G9460G101,VAL,VALARIS LTD,181223,29757,13.64M,2.24M,+19.6%,0.71%
46116X101,ITCI,INTRA CELLULAR THERAPIES,312131,31542,21.6M,2.18M,+11.2%,1.1%
74766Q101,QTRX,QUANTERIX CORP,558841,85088,13.17M,2M,+18%,0.69%
01741R102,ATI,ALLEGHENY TECHNOLOGIES INC,525303,37863,26.88M,1.94M,+7.8%,1.4%
591774104,MCB,METROPOLITAN BANK HOLDING CO,88600,47793,3.41M,1.84M,+117.1%,0.18%
45867G101,IDCC,INTERDIGITAL INC PA COM,16821,16821,1.79M,1.79M,NEW,0.09%
834203309,SLNO,SOLENO THERAPEUTICS INC,231761,30435,9.92M,1.3M,+15.1%,0.52%
78377T107,RHP,RYMAN HOSPITALITY PROPERTIES,124528,10036,14.4M,1.16M,+8.8%,0.75%
P73684113,OSW,ONESPAWORLD HOLDINGS LIMITED,544738,86684,7.21M,1.15M,+18.9%,0.38%
126638105,CVRX,CVRx INC,385034,55953,7.01M,1.02M,+17%,0.37%
45826H109,ITGR,INTEGER HOLDINGS CORP,33603,8429,3.92M,983.5K,+33.5%,0.2%
80517M109,SVV,SAVERS VALUE VILLAGE INC,980669,50514,18.91M,973.91K,+5.4%,0.98%
00847J105,AGYS,AGILYSYS INC,180533,11225,15.21M,945.82K,+6.6%,0.79%
43785V102,MCHB,HOMESTREET INC,96952,56391,1.46M,848.68K,+139%,0.08%
896288107,TNET,TRINET GROUP IN,205328,5864,27.2M,776.92K,+2.9%,1.4%
649445103,NCLLF,NEW YORK COMMUNITY BANCORP,295107,237124,950.25K,763.54K,+409%,0.05%
89455T109,TMCI,TREACE MEDICAL CONCEPTS INC,1229128,45189,16.04M,589.72K,+3.8%,0.84%
11135F101,AVGO,BROADCOM LTD,389,389,515.58K,515.58K,NEW,0.03%
83089J108,SKYT,SKYWATER TECHNOLOGY INC,883009,35257,8.98M,358.56K,+4.2%,0.47%
33767U107,FSUN,FIRSTSUN CAPITAL BANCORP,9792,9792,350.06K,350.06K,NEW,0.02%
146103106,CARE,CARTER BANCSHARES INC,22070,22070,278.96K,278.96K,NEW,0.01%
67066G104,NVDA,NVIDIA CORPORATION,2152,230,1.94M,207.82K,+12%,0.1%
922280102,VRNS,VARONIS SYSTEMS INC,787492,3953,37.15M,186.46K,+0.5%,1.9%
881624209,TEVA,TEVA PHARMACEUTICAL INDUSTRIES LIMITED,10944,10944,154.42K,154.42K,NEW,<.01%
79466L302,CRM,SALESFORCE.COM INC,447,447,134.63K,134.63K,NEW,<.01%
74274F100,PBAM,PRIVATE BANCORP OF AMERICA INC,3676,3676,125.53K,125.54K,NEW,<.01%
G48833118,WFRD,WEATHERFORD INTERNATIONAL PUBLIC LIMITED,97096,1033,11.21M,119.23K,+1.1%,0.58%
