CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
126408103,CSX,CSX CORP,7795248,5875744,288.97M,217.81M,+306.1%,0.55%
58933Y105,MRK,MERCK & CO INC,3375591,1479768,445.41M,195.26M,+78.1%,0.84%
42809H107,HES,HESS CORP,5453665,1121548,832.45M,171.19M,+25.9%,1.6%
931142103,WMT,WALMART INC,3593326,2286884,216.21M,137.6M,+175%,0.41%
539830109,LMT,LOCKHEED MARTIN CORP,354823,224627,161.4M,102.18M,+172.5%,0.3%
023135106,AMZN,AMAZON COM INC,10197960,503300,1.84B,90.79M,+5.2%,3.5%
H84989104,TEL,TE CONNECTIVITY LTD,552844,552844,80.3M,80.3M,NEW,0.15%
28176E108,EW,EDWARDS LIFESCIENCES CORP,1293963,834818,123.65M,79.78M,+181.8%,0.23%
097023105,BA,BOEING CO,982558,380227,189.62M,73.38M,+63.1%,0.36%
929160109,VMC,VULCAN MATLS CO,285298,256200,77.86M,69.92M,+880.5%,0.15%
863667101,SYK,STRYKER CORPORATION,331699,194669,118.71M,69.67M,+142.1%,0.22%
58155Q103,MCK,MCKESSON CORP,185131,128233,99.39M,68.84M,+225.4%,0.19%
701094104,PH,PARKER-HANNIFIN CORP,125968,123672,70.01M,68.74M,+5386.4%,0.13%
26818M108,DYN,DYNE THERAPEUTICS INC,2325000,2325000,66.01M,66.01M,NEW,0.12%
889478103,TOL,TOLL BROTHERS INC,555000,500000,71.8M,64.69M,+909.1%,0.14%
803607100,SRPT,SAREPTA THERAPEUTICS INC,470000,470000,60.85M,60.85M,NEW,0.11%
693718108,PCAR,PACCAR INC,513098,453213,63.57M,56.15M,+756.8%,0.12%
036752103,ELV,ELEVANCE HEALTH INC,273976,105109,142.07M,54.5M,+62.2%,0.27%
037833100,AAPL,APPLE INC,13947379,313950,2.39B,53.84M,+2.3%,4.5%
47103J105,JANX,JANUX THERAPEUTICS INC,2775672,1420197,104.5M,53.47M,+104.8%,0.2%
767204100,RIO,RIO TINTO PLC,800000,800000,50.99M,50.99M,NEW,0.1%
655844108,NSC,NORFOLK SOUTHN CORP,416606,196900,106.18M,50.18M,+89.6%,0.2%
955306105,WST,WEST PHARMACEUTICAL SVSC INC,197607,125700,78.2M,49.74M,+174.8%,0.15%
237194105,DRI,DARDEN RESTAURANTS INC,522804,296450,87.39M,49.55M,+131%,0.17%
82489T104,SWAV,SHOCKWAVE MED INC,150000,150000,48.84M,48.84M,NEW,0.09%
294600101,,EQUITRANS MIDSTREAM CORP,3786534,3786534,47.29M,47.29M,NEW,0.09%
04247X102,AWI,ARMSTRONG WORLD INDS INC NEW,373000,373000,46.33M,46.33M,NEW,0.09%
962166104,WY,WEYERHAEUSER CO MTN BE,1615800,1256700,58.02M,45.13M,+350%,0.11%
172062101,CINF,CINCINNATI FINL CORP,834000,356600,103.56M,44.28M,+74.7%,0.2%
883203101,TXT,TEXTRON INC,721439,450410,69.21M,43.21M,+166.2%,0.13%
254709108,DFS,DISCOVER FINL SVCS,570138,327300,74.74M,42.91M,+134.8%,0.14%
115236101,BRO,BROWN & BROWN INC,531700,477200,46.55M,41.77M,+875.6%,0.09%
744320102,PRU,PRUDENTIAL FINL INC,354051,354051,41.57M,41.57M,NEW,0.08%
90384S303,ULTA,ULTA BEAUTY INC,113252,79400,59.22M,41.52M,+234.6%,0.11%
74006W207,PRAX,PRAXIS PRECISION MEDICINES I,1393028,654362,85M,39.93M,+88.6%,0.16%
86800U104,SUPER,SUPER MICRO COMPUTER INC,39400,39400,39.8M,39.8M,NEW,0.08%
98389B100,XEL,XCEL ENERGY INC,1016242,730200,54.62M,39.25M,+255.3%,0.1%
G8994E103,TT,TRANE TECHNOLOGIES PLC,128335,128335,38.53M,38.53M,NEW,0.07%
61559X104,MLTX,MOONLAKE IMMUNOTHERAPEUTICS,2284913,759196,114.77M,38.13M,+49.8%,0.22%
04626A103,ALAB,ASTERA LABS INC,500000,500000,37.09M,37.09M,NEW,0.07%
927959106,VNOM,VIPER ENERGY INC,2176600,950000,83.71M,36.54M,+77.4%,0.16%
191216100,KO,COCA COLA CO,4228382,596500,258.69M,36.49M,+16.4%,0.49%
844895102,SWX,SOUTHWEST GAS HLDGS INC,1000000,475000,76.13M,36.16M,+90.5%,0.14%
92337R101,VERA,VERA THERAPEUTICS INC,837195,837195,36.1M,36.1M,NEW,0.07%
78574H104,SOC,SABLE OFFSHORE CORP,3175000,3175000,34.8M,34.8M,NEW,0.07%
247361702,DAL,DELTA AIR LINES INC DEL,1333436,708100,63.83M,33.9M,+113.2%,0.12%
95082P105,WCC,WESCO INTL INC,307909,197822,52.74M,33.88M,+179.7%,0.1%
83422E204,SLDB,SOLID BIOSCIENCES INC,2538897,2538897,33.82M,33.82M,NEW,0.06%
60741F104,MBLY,MOBILEYE GLOBAL INC,1110000,1030000,35.69M,33.11M,+1287.5%,0.07%
912909108,X,UNITED STATES STL CORP NEW,1645182,775988,67.09M,31.64M,+89.3%,0.13%
148806102,CTLT,CATALENT INC,827300,554229,46.7M,31.29M,+203%,0.09%
053332102,AZO,AUTOZONE INC,17015,9900,53.63M,31.2M,+139.1%,0.1%
26441C204,DUK,DUKE ENERGY CORP NEW,756213,320100,73.13M,30.96M,+73.4%,0.14%
03662Q105,ANSS,ANSYS INC,171367,87067,59.49M,30.23M,+103.3%,0.11%
384802104,GWW,GRAINGER W W INC,29534,29534,30.04M,30.04M,NEW,0.06%
501044101,KR,KROGER CO,697761,521300,39.86M,29.78M,+295.4%,0.08%
69370C100,PTC,PTC INC,272300,156900,51.45M,29.64M,+136%,0.1%
546347105,LPX,LOUISIANA PAC CORP,353000,353000,29.62M,29.62M,NEW,0.06%
22663K107,CRNX,CRINETICS PHARMACEUTICALS IN,632133,632133,29.59M,29.59M,NEW,0.06%
194162103,CL,COLGATE PALMOLIVE CO,781864,321444,70.41M,28.95M,+69.8%,0.13%
370334104,GIS,GENERAL MLS INC,1066646,413550,74.63M,28.94M,+63.3%,0.14%
749527107,REVG,REV GROUP INC,1309887,1309887,28.94M,28.94M,NEW,0.05%
