CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
15101Q108,,CELESTICA INC,367700,367700,16.52M,16.52M,NEW,2.4%
336433107,FSLR,FIRST SOLAR INC,49300,49300,8.32M,8.32M,NEW,1.2%
M9T951109,ZIM,ZIM INTEGRATED SHIPPING SERV,746400,746400,7.55M,7.55M,NEW,1.1%
047649108,ATKR,ATKORE INC,29800,29800,5.67M,5.67M,NEW,0.84%
233377407,DXPE,DXP ENTERPRISES INC,104288,104288,5.6M,5.6M,NEW,0.82%
722304102,PDD,PDD HOLDINGS INC,51100,41900,5.94M,4.87M,+455.4%,0.87%
05614L209,BW,BABCOCK & WILCOX ENTERPRISES,4428600,3919152,5M,4.43M,+769.3%,0.74%
24703L202,DELL,DELL TECHNOLOGIES INC,110100,35990,12.56M,4.11M,+48.6%,1.8%
20451N101,CMP,COMPASS MINERALS INTL INC,250700,250700,3.95M,3.95M,NEW,0.58%
69318G106,PBF,PBF ENERGY INC,130268,67800,7.5M,3.9M,+108.5%,1.1%
26414D106,NAPA,DUCKHORN PORTFOLIO INC,1085761,413469,10.11M,3.85M,+61.5%,1.5%
379378201,GNL,GLOBAL NET LEASE INC,1656104,492023,12.87M,3.82M,+42.3%,1.9%
203668108,CYH,COMMUNITY HEALTH SYS INC NEW,8907932,1068179,31.18M,3.74M,+13.6%,4.6%
750102105,RXT,RACKSPACE TECHNOLOGY INC,2696270,2095870,4.26M,3.31M,+349.1%,0.63%
03769M106,APO,APOLLO GLOBAL MGMT INC,65100,25400,7.32M,2.86M,+64%,1.1%
16119P108,CHTR,CHARTER COMMUNICATIONS INC N,25800,9570,7.5M,2.78M,+59%,1.1%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,30300,20200,4.12M,2.75M,+200%,0.61%
910047109,UAL,UNITED AIRLS HLDGS INC,90000,54300,4.31M,2.6M,+152.1%,0.63%
G6964L206,PSFE,PAYSAFE LIMITED,271241,159000,4.28M,2.51M,+141.7%,0.63%
377320106,,GLATFELTER CORPORATION,1689112,1109905,3.38M,2.22M,+191.6%,0.5%
87266JAB0,TPIC,TPI COMPOSITES INC,4500000,4500000,2.11M,2.11M,NEW,0.31%
86745KAF1,NOVA,SUNNOVA ENERGY INTL INC.,4000000,4000000,2.08M,2.08M,NEW,0.31%
74915M100,QVCGA,QURATE RETAIL INC,1648000,1648000,2.03M,2.03M,NEW,0.3%
958102105,WDC,WESTERN DIGITAL CORP.,337900,29000,23.06M,1.98M,+9.4%,3.4%
85256A109,STGW,STAGWELL INC,1780391,312631,11.07M,1.94M,+21.3%,1.6%
151290889,CX,CEMEX SAB DE CV,209400,209400,1.89M,1.89M,NEW,0.28%
044103869,,ASHFORD HOSPITALITY TR INC,3285695,1345237,4.5M,1.84M,+69.3%,0.66%
74319N100,ACDC,PROFRAC HLDG CORP,332200,219500,2.78M,1.84M,+194.8%,0.41%
01626W101,ALIT,ALIGHT INC,169400,169400,1.67M,1.67M,NEW,0.25%
30212P303,EXPE,EXPEDIA GROUP INC,57240,12000,7.88M,1.65M,+26.5%,1.2%
86745KAH7,NOVA,SUNNOVA ENERGY INTL INC.,4000000,4000000,1.64M,1.64M,NEW,0.24%
G9108L173,TEN,TSAKOS ENERGY NAVIGATION LTD,64201,64201,1.63M,1.63M,NEW,0.24%
