CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
931427108,WBA,WALGREENS BOOTS ALLIANCE INC,110908,72030,2.41M,1.56M,+185.3%,1.8%
44952J104,CRGY,CRESCENT ENERGY COMPANY,1387732,58897,16.51M,700.87K,+4.4%,12.1%
594918104,MSFT,MICROSOFT CORP,4127,1085,1.74M,456.48K,+35.7%,1.3%
30303M102,META,META PLATFORMS INC,4350,890,2.11M,432.17K,+25.7%,1.5%
097023105,BA,BOEING CO,11591,1484,2.24M,286.4K,+14.7%,1.6%
037833100,AAPL,APPLE INC,9073,1455,1.56M,249.5K,+19.1%,1.1%
023135106,AMZN,AMAZON COM INC,6765,1365,1.22M,246.22K,+25.3%,0.89%
00287Y109,ABBV,ABBVIE INC,2640,1190,480.74K,216.7K,+82.1%,0.35%
35953C106,FIP,FTAI INFRASTRUCTURE INC,1602951,34244,10.07M,215.05K,+2.2%,7.3%
67066G104,NVDA,NVIDIA CORPORATION,230,230,207.82K,207.82K,NEW,0.15%
464287655,IWM,ISHARES TR,815,815,171.4K,171.4K,NEW,0.13%
46625H100,JPM,JPMORGAN CHASE & CO,765,765,153.23K,153.23K,NEW,0.11%
845467109,SWN,SOUTHWESTERN ENERGY CO,23252,18700,176.25K,141.75K,+410.8%,0.13%
031162100,AMGN,AMGEN INC,480,480,136.47K,136.47K,NEW,0.1%
11135F101,AVGO,BROADCOM INC,100,100,132.54K,132.54K,NEW,0.1%
09260D107,BX,BLACKSTONE INC,1250,1000,164.21K,131.37K,+400%,0.12%
01609W102,BABA,ALIBABA GROUP HLDG LTD,25291,1808,1.83M,130.83K,+7.7%,1.3%
020002101,ALL,ALLSTATE CORP,750,750,129.76K,129.76K,NEW,0.09%
110122108,BMY,BRISTOL-MYERS SQUIBB CO,23034,2350,1.25M,127.44K,+11.4%,0.91%
02079K305,GOOGL,ALPHABET INC,3340,760,504.11K,114.71K,+29.5%,0.37%
49177J102,KVUE,KENVUE INC,34408,4950,738.4K,106.23K,+16.8%,0.54%
00206R102,T,AT&T INC,88388,5675,1.56M,99.88K,+6.9%,1.1%
92826C839,V,VISA INC,350,350,97.68K,97.68K,NEW,0.07%
166764100,CVX,CHEVRON CORP NEW,4848,595,764.72K,93.86K,+14%,0.56%
871607107,SNPS,SYNOPSYS INC,160,160,91.44K,91.44K,NEW,0.07%
172908105,CTAS,CINTAS CORP,130,130,89.31K,89.31K,NEW,0.07%
22160K105,COST,COSTCO WHSL CORP NEW,120,120,87.92K,87.92K,NEW,0.06%
91324P102,UNH,UNITEDHEALTH GROUP INC,375,175,185.51K,86.57K,+87.5%,0.14%
293792107,EPD,ENTERPRISE PRODS PARTNERS L,3443,2943,100.47K,85.88K,+588.6%,0.07%
G8994E103,TT,TRANE TECHNOLOGIES PLC,275,275,82.56K,82.56K,NEW,0.06%
74762E102,PWR,QUANTA SVCS INC,315,315,81.84K,81.84K,NEW,0.06%
00724F101,ADBE,ADOBE INC,200,160,100.92K,80.74K,+400%,0.07%
478160104,JNJ,JOHNSON & JOHNSON,5156,500,815.63K,79.1K,+10.7%,0.6%
437076102,HD,HOME DEPOT INC,1285,185,492.93K,70.97K,+16.8%,0.36%
872590104,TMUS,T-MOBILE US INC,425,425,69.37K,69.37K,NEW,0.05%
40412C101,HCA,HCA HEALTHCARE INC,200,200,66.71K,66.71K,NEW,0.05%
872540109,TJX,TJX COS INC NEW,1445,645,146.55K,65.42K,+80.6%,0.11%
441593100,HLI,HOULIHAN LOKEY INC,500,500,64.09K,64.09K,NEW,0.05%
N07059210,ASML,ASML HOLDING N V,66,66,64.05K,64.05K,NEW,0.05%
57636Q104,MA,MASTERCARD INCORPORATED,130,130,62.6K,62.6K,NEW,0.05%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,550,450,74.83K,61.22K,+450%,0.05%
88160R101,TSLA,TESLA INC,347,347,61K,61K,NEW,0.04%
92343V104,VZ,VERIZON COMMUNICATIONS INC,13302,1430,558.15K,60K,+12%,0.41%
79466L302,CRM,SALESFORCE INC,195,195,58.73K,58.73K,NEW,0.04%
136069101,CM,CANADIAN IMPERIAL BK COMM TO,1000,1000,50.72K,50.72K,NEW,0.04%
647551100,NMFC,NEW MTN FIN CORP,4000,4000,50.68K,50.68K,NEW,0.04%
80105N105,SNY,SANOFI,1030,1030,50.06K,50.06K,NEW,0.04%
46434V407,SHYG,ISHARES TR,1169,1169,49.74K,49.74K,NEW,0.04%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,84,84,48.82K,48.82K,NEW,0.04%
N53745100,LYB,LYONDELLBASELL INDUSTRIES N,475,475,48.58K,48.58K,NEW,0.04%
G54950103,LIN,LINDE PLC,102,102,47.36K,47.36K,NEW,0.03%
26875P101,EOG,EOG RES INC,365,365,46.66K,46.66K,NEW,0.03%
580135101,MCD,MCDONALDS CORP,3184,152,897.73K,42.86K,+5%,0.66%
009158106,APD,AIR PRODS & CHEMS INC,176,176,42.64K,42.64K,NEW,0.03%
22822V101,CCI,CROWN CASTLE INC,400,400,42.33K,42.33K,NEW,0.03%
N6596X109,NXPI,NXP SEMICONDUCTORS N V,165,165,40.88K,40.88K,NEW,0.03%
