CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G54950103,LIN,Linde PLC,8044,8044,3.73M,3.73M,NEW,1.6%
679580100,ODFL,Old Dominion Freight Line Inc,3648,1798,800.04K,394.32K,+97.2%,0.35%
872590104,TMUS,T-Mobile US Inc,19839,261,3.24M,42.6K,+1.3%,1.4%
92532F100,VRTX,Vertex Pharmaceuticals Inc,4322,52,1.81M,21.74K,+1.2%,0.78%
25278X109,FANG,Diamondback Energy Inc,3011,99,596.69K,19.62K,+3.4%,0.26%
049468101,TEAM,Atlassian Corp,2647,96,516.46K,18.73K,+3.8%,0.22%
461202103,INTU,Intuit Inc,4733,16,3.08M,10.4K,+0.3%,1.3%
252131107,DXCM,Dexcom Inc,6487,41,899.75K,5.69K,+0.6%,0.39%
67103H107,ORLY,O'Reilly Automotive Inc,995,5,1.12M,5.64K,+0.5%,0.49%
58733R102,MELI,MercadoLibre Inc,857,3,1.3M,4.54K,+0.4%,0.56%
12514G108,CDW,CDW Corp/DE,2254,13,576.53K,3.33K,+0.6%,0.25%
256746108,DLTR,Dollar Tree Inc,3597,24,478.94K,3.2K,+0.7%,0.21%
30161N101,EXC,Exelon Corp,17027,80,639.7K,3.01K,+0.5%,0.28%
60937P106,MDB,MongoDB Inc,1218,8,436.82K,2.87K,+0.7%,0.19%
05722G100,BKR,Baker Hughes Co,16514,76,553.22K,2.55K,+0.5%,0.24%
931427108,WBA,Walgreens Boots Alliance Inc,14172,100,307.39K,2.17K,+0.7%,0.13%
934423104,WBD,Warner Bros Discovery Inc,40778,89,355.99K,776.97,+0.2%,0.15%
03662Q105,ANSS,ANSYS Inc,1443,2,500.95K,694.32,+0.1%,0.22%
45168D104,IDXX,IDEXX Laboratories Inc,1415,1,764K,539.93,+0.1%,0.33%
23804L103,DDOG,Datadog Inc,5127,4,633.7K,494.4,+0.1%,0.27%
82968B103,SIRI,Sirius XM Holdings Inc,65012,82,252.25K,318.16,+0.1%,0.11%
697435105,PANW,Palo Alto Networks Inc,5348,0,1.52M,0,NO CHANGE,0.66%
G39387108,GFS,GLOBALFOUNDRIES Inc,9072,0,472.74K,0,NO CHANGE,0.21%
34959E109,FTNT,Fortinet Inc,12903,-14,881.4K,-956.34,-0.1%,0.38%
682189105,ON,ON Semiconductor Corp,7194,-15,529.12K,-1.1K,-0.2%,0.23%
452327109,ILMN,Illumina Inc,2634,-10,361.7K,-1.37K,-0.4%,0.16%
22788C105,CRWD,Crowdstrike Holdings Inc,3817,-7,1.22M,-2.24K,-0.2%,0.53%
25809K105,DASH,DoorDash Inc,6300,-27,867.64K,-3.72K,-0.4%,0.38%
98389B100,XEL,Xcel Energy Inc,9220,-132,495.57K,-7.09K,-1.4%,0.21%
22160K105,COST,Costco Wholesale Corp,7397,-10,5.42M,-7.33K,-0.1%,2.4%
046353108,AZN,AstraZeneca PLC,9695,-125,656.84K,-8.47K,-1.3%,0.28%
98980G102,ZS,Zscaler Inc,2465,-45,474.83K,-8.67K,-1.8%,0.21%
550021109,LULU,Lululemon Athletica Inc,2023,-26,790.28K,-10.16K,-1.3%,0.34%
009066101,ABNB,Airbnb Inc,7367,-62,1.22M,-10.23K,-0.8%,0.53%
573874104,MRVL,MARVELL TECHNOLOGY INC,14437,-147,1.02M,-10.42K,-1%,0.44%
311900104,FAST,Fastenal Co,9563,-138,737.69K,-10.65K,-1.4%,0.32%
776696106,ROP,Roper Technologies Inc,1777,-19,996.61K,-10.66K,-1.1%,0.43%
G25839104,CCEP,Coca-Cola Europacific Partners PLC,7587,-160,530.71K,-11.19K,-2.1%,0.23%
722304102,PDD,PDD Holdings Inc,11142,-104,1.3M,-12.09K,-0.9%,0.56%
778296103,ROST,Ross Stores Inc,5646,-84,828.61K,-12.33K,-1.5%,0.36%
025537101,AEP,American Electric Power Co Inc,8755,-145,753.81K,-12.48K,-1.6%,0.33%
09062X103,BIIB,Biogen Inc,2402,-58,517.94K,-12.51K,-2.4%,0.22%
704326107,PAYX,Paychex Inc,6033,-107,740.85K,-13.14K,-1.7%,0.32%
192446102,CTSH,Cognizant Technology Solutions Corp,8338,-180,611.09K,-13.19K,-2.1%,0.27%
98138H101,WDAY,Workday Inc,3481,-51,949.44K,-13.91K,-1.4%,0.41%
874054109,TTWO,Take-Two Interactive Software Inc,2816,-100,418.15K,-14.85K,-3.4%,0.18%
217204106,CPRT,Copart Inc,15964,-265,924.63K,-15.35K,-1.6%,0.4%
36266G107,GEHC,GE HealthCare Technologies Inc,7609,-169,691.73K,-15.36K,-2.2%,0.3%
052769106,ADSK,Autodesk Inc,3563,-61,927.88K,-15.89K,-1.7%,0.4%
49271V100,KDP,Keurig Dr Pepper Inc,23209,-552,711.82K,-16.93K,-2.3%,0.31%
126408103,CSX,CSX Corp,32786,-468,1.22M,-17.35K,-1.4%,0.53%
70450Y103,PYPL,PayPal Holdings Inc,17971,-263,1.2M,-17.62K,-1.4%,0.52%
871607107,SNPS,Synopsys Inc,2529,-32,1.45M,-18.29K,-1.2%,0.63%
92345Y106,VRSK,Verisk Analytics Inc,2380,-78,561.04K,-18.39K,-3.2%,0.24%
88339J105,TTD,Trade Desk Inc/The,7422,-216,648.83K,-18.88K,-2.8%,0.28%
031162100,AMGN,Amgen Inc,8968,-67,2.55M,-19.05K,-0.7%,1.1%
16119P108,CHTR,Charter Communications Inc,2446,-66,710.88K,-19.18K,-2.6%,0.31%
285512109,EA,Electronic Arts Inc,4430,-157,587.73K,-20.83K,-3.4%,0.25%
500754106,KHC,Kraft Heinz Co/The,20208,-612,745.67K,-22.58K,-2.9%,0.32%
375558103,GILD,Gilead Sciences Inc,20759,-315,1.52M,-23.07K,-1.5%,0.66%
127387108,CDNS,Cadence Design Systems Inc,4535,-76,1.41M,-23.66K,-1.6%,0.61%
N6596X109,NXPI,NXP Semiconductors NV,4285,-99,1.06M,-24.53K,-2.3%,0.46%
693718108,PCAR,PACCAR Inc,8662,-217,1.07M,-26.88K,-2.4%,0.47%
747525103,QCOM,QUALCOMM Inc,18599,-176,3.15M,-29.8K,-0.9%,1.4%
571903202,MAR,Marriott International Inc/MD,4863,-119,1.23M,-30.02K,-2.4%,0.53%
61174X109,MNST,Monster Beverage Corp,17163,-519,1.02M,-30.77K,-2.9%,0.44%
595017104,MCHP,Microchip Technology Inc,8911,-345,799.41K,-30.95K,-3.7%,0.35%
22160N109,CSGP,CoStar Group Inc,6641,-325,641.52K,-31.4K,-4.7%,0.28%
172908105,CTAS,Cintas Corp,1688,-47,1.16M,-32.29K,-2.7%,0.5%
609207105,MDLZ,Mondelez International Inc,22319,-485,1.56M,-33.95K,-2.1%,0.68%
855244109,SBUX,Starbucks Corp,18939,-380,1.73M,-34.73K,-2%,0.75%
60770K107,MRNA,Moderna Inc,6269,-334,668.02K,-35.59K,-5.1%,0.29%
75886F107,REGN,Regeneron Pharmaceuticals Inc,1789,-37,1.72M,-35.61K,-2%,0.75%
17275R102,CSCO,Cisco Systems Inc,67808,-750,3.38M,-37.43K,-1.1%,1.5%
21037T109,CEG,Constellation Energy Corp,5267,-217,973.61K,-40.11K,-4%,0.42%
053015103,ADP,Automatic Data Processing Inc,6835,-162,1.71M,-40.46K,-2.3%,0.74%
46120E602,ISRG,Intuitive Surgical Inc,5856,-106,2.34M,-42.3K,-1.8%,1%
N07059210,ASML,ASML Holding NV,1449,-47,1.41M,-45.61K,-3.1%,0.61%
482480100,KLAC,KLA CORP,2247,-68,1.57M,-47.5K,-2.9%,0.68%
032654105,ADI,Analog Devices Inc,8168,-256,1.62M,-50.63K,-3%,0.7%
512807108,LRCX.MX,Lam Research Corp,2188,-57,2.13M,-55.38K,-2.5%,0.92%
595112103,MU,Micron Technology Inc,18312,-489,2.16M,-57.65K,-2.6%,0.94%
713448108,PEP,PepsiCo Inc,22828,-348,4M,-60.9K,-1.5%,1.7%
09857L108,BKNG,Booking Holdings Inc,573,-18,2.08M,-65.3K,-3%,0.9%
20030N101,CMCSA,Comcast Corp,65983,-1569,2.86M,-68.02K,-2.3%,1.2%
88160R101,TSLA,Tesla Inc,30994,-431,5.45M,-75.77K,-1.4%,2.4%
64110L106,NFLX,Netflix Inc,7263,-127,4.41M,-77.13K,-1.7%,1.9%
438516106,HON,Honeywell International Inc,10865,-402,2.23M,-82.51K,-3.6%,0.97%
