CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
457669307,INSM,INSMED INC,747146,747146,14.93M,14.93M,NEW,0.92%
15872M104,CHX,CHAMPIONX CORP,462478,462478,13.41M,13.41M,NEW,0.83%
74349U108,,PROMETHEUS BIOSCIENCES INC,120745,120745,13.28M,13.28M,NEW,0.82%
008073108,AVAV,AEROVIRONMENT INC,119488,119488,10.24M,10.24M,NEW,0.63%
589378108,MRCY,MERCURY SYSTEMS INC,217950,217950,9.75M,9.75M,NEW,0.6%
30057T105,,EVOQUA WATER TECHNOLOGIES INC,238158,238158,9.43M,9.43M,NEW,0.58%
64049M209,NEO,NEOGENOMICS INC,1654543,886357,15.29M,8.19M,+115.4%,0.95%
74276R102,PRVA,PRIVIA HEALTH GROUP INC,652780,352405,14.82M,8M,+117.3%,0.92%
24790A101,,DENBURY INC,91713,91713,7.98M,7.98M,NEW,0.49%
15687V109,CERT,CERTARA INC,421690,421690,6.78M,6.78M,NEW,0.42%
03237H101,AMLX,AMYLYX PHARMACEUTICALS INC,655015,183128,24.2M,6.77M,+38.8%,1.5%
665531307,NOG,NORTHERN OIL AND GAS,653404,183628,20.14M,5.66M,+39.1%,1.2%
42704L104,HRI,HERC HOLDINGS INC,96401,40860,12.68M,5.38M,+73.6%,0.79%
09180C106,BJRI,BJ'S RESTAURANT INC,410320,181986,10.82M,4.8M,+79.7%,0.67%
G01767105,ALKS,ALKERMES PLC,382507,176327,9.99M,4.61M,+85.5%,0.62%
19247G107,COHR,COHERENT CORP,285128,123168,10.01M,4.32M,+76%,0.62%
02361E108,AMRC,AMERESCO INC,239744,74502,13.7M,4.26M,+45.1%,0.85%
44980X109,IPGP,IPG PHOTONICS CORP,41781,41781,3.96M,3.96M,NEW,0.24%
23282W605,CYTK,CYTOKENETICS INC,370999,79096,17M,3.62M,+27.1%,1.1%
89377M109,TMDX,TRANSMEDICS GROUP INC,441791,57344,27.27M,3.54M,+14.9%,1.7%
75615P103,,REATA PHARMACEUTICALS INC,526445,85727,20M,3.26M,+19.5%,1.2%
15118V207,CELH,CELSIUS HOLDINGS INC,183207,30962,19.06M,3.22M,+20.3%,1.2%
866683105,SNCY,SUN COUNTRY AIRLINES HOLDING,578423,201804,9.17M,3.2M,+53.6%,0.57%
558868105,MDGL,MADRIGAL PHARMACEUTICALS INC,10469,10469,3.04M,3.04M,NEW,0.19%
00653Q102,AHCO,ADAPTHEALTH CORP,857516,157978,16.48M,3.04M,+22.6%,1%
88146M101,TRNO,TERRENO REALTY CORP,131996,45904,7.51M,2.61M,+53.3%,0.46%
