CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
651639106,NEM,Newmont Corp,36058431,2921657,1.7B,137.9M,+8.8%,4.4%
351858105,FNV,Franco-Nevada Corp,9146164,966243,1.25B,131.87M,+11.8%,3.2%
067901108,B,Barrick Gold Corp,81780010,6218329,1.4B,106.83M,+8.2%,3.6%
25746U109,D,Dominion Energy Inc,1765425,1529000,108.26M,93.76M,+646.7%,0.28%
008474108,AEM,Agnico Eagle Mines Ltd,22058188,1729461,1.15B,89.91M,+8.5%,3%
609839105,MPWR,Monolithic Power Systems Inc,537366,247425,190.02M,87.49M,+85.3%,0.49%
459506101,IFF,International Flavors & Fragrances Inc,1632743,819573,171.18M,85.92M,+100.8%,0.44%
902973304,USB,US Bancorp,2041422,1965798,89.03M,85.73M,+2599.4%,0.23%
892672106,TW,Tradeweb Markets Inc,1397512,1306018,90.74M,84.8M,+1427.4%,0.23%
34959E109,FTNT,Fortinet Inc,3383223,1582728,165.41M,77.38M,+87.9%,0.43%
962879102,WPM,Wheaton Precious Metals Corp,20792506,1712152,812.56M,66.91M,+9%,2.1%
437076102,HD,Home Depot Inc/The,270374,192779,85.4M,60.89M,+248.4%,0.22%
828363101,SILV,SilverCrest Metals Inc,15215392,8792269,91.29M,52.75M,+136.9%,0.24%
747525103,QCOM,QUALCOMM Inc,3368311,346031,370.31M,38.04M,+11.4%,0.96%
11135F101,AVGO,Broadcom Inc,809017,62572,452.35M,34.99M,+8.4%,1.2%
007903107,AMD,Advanced Micro Devices Inc,6079007,530655,393.74M,34.37M,+9.6%,1%
30303M102,META,Meta Platforms Inc,1623915,264286,195.42M,31.8M,+19.4%,0.5%
65339F713,NEEPRR,NextEra Energy Inc,631037,631037,31.67M,31.67M,NEW,0.08%
011532108,AGI,Alamos Gold Inc,44900614,3088880,453.94M,31.23M,+7.4%,1.2%
00724F101,ADBE,Adobe Inc,631208,76414,212.42M,25.72M,+13.8%,0.55%
91912E105,VALE,Vale SA,5603773,1513050,95.1M,25.68M,+37%,0.25%
023135106,AMZN,Amazon.com Inc,1980396,294318,166.35M,24.72M,+17.5%,0.43%
89400J107,TRU,TransUnion,2724042,422400,154.59M,23.97M,+18.4%,0.4%
422704106,HL,Hecla Mining Co,55225222,4294314,307.05M,23.88M,+8.4%,0.79%
959802109,WU,Western Union Co/The,12529073,1509663,172.53M,20.79M,+13.7%,0.45%
65290C105,,NexTier Oilfield Solutions Inc,7845153,2246804,72.49M,20.76M,+40.1%,0.19%
36467W109,GME,GameStop Corp,1066058,989859,19.68M,18.27M,+1299%,0.05%
02079K305,GOOGL,Alphabet Inc,2317746,205051,204.49M,18.09M,+9.7%,0.53%
79466L302,CRM,Salesforce.com Inc,1211032,120525,160.57M,15.98M,+11.1%,0.41%
92189H771,PIT,VanEck Commodity Strategy ETF,303478,303478,15.54M,15.54M,NEW,0.04%
780287108,RGLD,Royal Gold Inc,3992123,135368,449.99M,15.26M,+3.5%,1.2%
G5960L103,MDT,Medtronic PLC,2209075,195950,171.69M,15.23M,+9.7%,0.44%
871607107,SNPS,SYNOPSYS INC,883472,44878,282.08M,14.33M,+5.4%,0.73%
594918104,MSFT,Microsoft Corp,1168316,59662,280.19M,14.31M,+5.4%,0.72%
46138B103,DBC,Invesco DB Commodity Index Tracking Fun,560166,560166,13.81M,13.81M,NEW,0.04%
595112103,MU,Micron Technology Inc,5900451,272638,294.9M,13.63M,+4.8%,0.76%
922908363,VOO,Vanguard S&P 500 ETF,37712,37712,13.25M,13.25M,NEW,0.03%
09073M104,TECH,Bio-Techne Corp,188807,151488,15.65M,12.56M,+405.9%,0.04%
703481101,PTEN,Patterson-UTI Energy Inc,6617669,721574,111.44M,12.15M,+12.2%,0.29%
20030N101,CMCSA,Comcast Corp,5071902,322717,177.36M,11.29M,+6.8%,0.46%
92343V104,VZ,Verizon Communications Inc,575225,277610,22.66M,10.94M,+93.3%,0.06%
88579Y101,MMM,3M Co,1475606,91021,176.95M,10.92M,+6.6%,0.46%
127387108,CDNS,Cadence Design Systems Inc,1540181,64971,247.41M,10.44M,+4.4%,0.64%
686688102,ORA,Ormat Technologies Inc,474287,117139,41.02M,10.13M,+32.8%,0.11%
N6596X109,NXPI,NXP Semiconductors NV,1564215,64052,247.19M,10.12M,+4.3%,0.64%
81762P102,NOW,ServiceNow Inc,425271,25961,165.12M,10.08M,+6.5%,0.43%
G0176J109,ALLE,Allegion PLC,972181,90275,102.33M,9.5M,+10.2%,0.26%
204448104,BVN,Cia de Minas Buenaventura SAA,25099203,1196327,186.99M,8.91M,+5%,0.48%
84265V105,SCCO,Southern Copper Corp,208048,141317,12.56M,8.53M,+211.8%,0.03%
07725L102,ONC,BeiGene Ltd,92951,37698,20.44M,8.29M,+68.2%,0.05%
53814L108,NUGN,Livent Corp,1825275,372317,36.27M,7.4M,+25.6%,0.09%
573874104,MRVL,Marvell Technology Group Ltd,4743578,197549,175.7M,7.32M,+4.3%,0.45%
17259U204,CION,CION Investment Corp,750351,750351,7.32M,7.32M,NEW,0.02%
74340W103,PLD,Prologis Inc,329480,63819,37.14M,7.19M,+24%,0.1%
