CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
169656105,CMG,CHIPOTLE MEXICAN GRILL INC,139109,131765,193.01M,182.82M,+1794.2%,0.46%
097023105,BA,BOEING CO,1313838,679627,250.27M,129.46M,+107.2%,0.6%
674599105,OXY,OCCIDENTAL PETE CORP,2285631,1826383,143.97M,115.04M,+397.7%,0.34%
04016X101,ARGX,ARGENX SE,287396,287396,108.87M,108.87M,NEW,0.26%
82983N108,STR,SITIO ROYALTIES CORP,3691488,3691488,106.5M,106.5M,NEW,0.25%
59156R108,MET,METLIFE INC,2170326,1387700,157.07M,100.43M,+177.3%,0.38%
031162100,AMGN,AMGEN INC,373240,373240,98.03M,98.03M,NEW,0.23%
200340107,CMA,COMERICA INC,1603172,1446600,107.17M,96.71M,+923.9%,0.26%
452308109,ITW,ILLINOIS TOOL WKS INC,431799,431799,95.13M,95.13M,NEW,0.23%
92826C839,V,VISA INC,1715540,454200,356.42M,94.36M,+36%,0.85%
80105N105,SNY,SANOFI,2598556,1883825,125.85M,91.23M,+263.6%,0.3%
760759100,RSG,REPUBLIC SVCS INC,1048048,584379,135.19M,75.38M,+126%,0.32%
05464T104,AXSM,AXSOME THERAPEUTICS INC,1065000,915000,82.14M,70.57M,+610%,0.2%
171340102,CHD,CHURCH & DWIGHT CO INC,1118594,871120,90.17M,70.22M,+352%,0.22%
526107107,LII,LENNOX INTL INC,262766,262766,62.86M,62.86M,NEW,0.15%
G46188101,,HORIZON THERAPEUTICS PUB L,1543700,537457,175.67M,61.16M,+53.4%,0.42%
666807102,NOC,NORTHROP GRUMMAN CORP,104488,104488,57.01M,57.01M,NEW,0.14%
34959J108,FTV,FORTIVE CORP,4487170,850912,288.3M,54.67M,+23.4%,0.69%
046353108,AZN,ASTRAZENECA PLC,1276725,802021,86.56M,54.38M,+169%,0.21%
30231G102,XOM,EXXON MOBIL CORP,5998815,492700,661.67M,54.34M,+8.9%,1.6%
654106103,NKE,NIKE INC,1331261,438300,155.77M,51.29M,+49.1%,0.37%
G9460G101,VAL,VALARIS LIMITED,880716,752947,59.55M,50.91M,+589.3%,0.14%
375558103,GILD,GILEAD SCIENCES INC,1556684,585707,133.64M,50.28M,+60.3%,0.32%
04351P101,ASND,ASCENDIS PHARMA A/S,640000,410000,78.16M,50.07M,+178.3%,0.19%
