CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
91324P102,UNH,UNITEDHEALTH GROUP INC,1267703,919153,672.11M,487.32M,+263.7%,3.4%
126408103,CSX,CSX CORP,15548123,15548123,481.68M,481.68M,NEW,2.4%
34959E109,FTNT,FORTINET INC,7126827,7126827,348.43M,348.43M,NEW,1.7%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,6198933,6198933,326.13M,326.13M,NEW,1.6%
023135106,AMZN,AMAZON COM INC,12481958,3195002,1.05B,268.38M,+34.4%,5.2%
11271J107,BN,BROOKFIELD CORP,7262078,7262078,228.46M,228.46M,NEW,1.1%
50202M102,LI,LI AUTO INC,9090065,9090065,185.44M,185.44M,NEW,0.93%
026874784,AIG,AMERICAN INTL GROUP INC,2590026,2590026,163.79M,163.79M,NEW,0.82%
29452E101,EQH,EQUITABLE HLDGS INC,5212460,5212460,149.6M,149.6M,NEW,0.75%
595112103,MU,MICRON TECHNOLOGY INC,8358708,2944793,417.77M,147.18M,+54.4%,2.1%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,839526,245989,462.32M,135.46M,+41.4%,2.3%
007903107,AMD,ADVANCED MICRO DEVICES INC,1905600,1905600,123.43M,123.43M,NEW,0.62%
92826C839,V,VISA INC,5784971,438387,1.2B,91.08M,+8.2%,6%
74967X103,RH,RH,748344,333615,199.95M,89.14M,+80.4%,1%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,1134301,528762,182.21M,84.94M,+87.3%,0.91%
012653101,ALB,ALBEMARLE CORP,337339,337339,73.16M,73.16M,NEW,0.37%
60855R100,MOH,MOLINA HEALTHCARE INC,588208,181537,194.24M,59.95M,+44.6%,0.97%
482497104,BEKE,KE HLDGS INC,8084334,4189334,112.86M,58.48M,+107.6%,0.56%
48242W106,KBR,KBR INC,1077300,1077300,56.88M,56.88M,NEW,0.28%
775109200,RCI,ROGERS COMMS B,4375144,996167,204.77M,46.62M,+29.5%,1%
G1890L107,CPRI,CAPRI HOLDINGS LIMITED,810479,810479,46.46M,46.46M,NEW,0.23%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,699948,415619,73.7M,43.76M,+146.2%,0.37%
758750103,RRX,REGAL REXNORD CORPORATION,362403,362403,43.48M,43.48M,NEW,0.22%
N62509109,NAMS,NEWAMSTERDAM PHARMA COMPANY,3753828,3753828,39.49M,39.49M,NEW,0.2%
48576A100,KRTX,KARUNA THERAPEUTICS INC,1183736,169620,232.6M,33.33M,+16.7%,1.2%
45720L107,INBX,INHIBRX INC,6639199,1333333,163.59M,32.85M,+25.1%,0.82%
30744W107,FTCHQ,FARFETCH LTD,6771235,6771235,32.03M,32.03M,NEW,0.16%
189054109,CLX,CLOROX CO DEL,768839,162184,107.89M,22.76M,+26.7%,0.54%
09061G101,BMRN,BIOMARIN PHARMACEUTICAL INC,5273620,174456,545.77M,18.05M,+3.4%,2.7%
00404A109,ACHC,ACADIA HEALTHCARE COMPANY IN,3161114,202182,260.22M,16.64M,+6.8%,1.3%
461202103,INTU,INTUIT,1181697,24218,459.94M,9.43M,+2.1%,2.3%
N69605108,PHVS,PHARVARIS N V,3231923,735000,36.36M,8.27M,+29.4%,0.18%
40131M109,GH,GUARDANT HEALTH INC,4107644,272034,111.73M,7.4M,+7.1%,0.56%
45826J105,NTLA,INTELLIA THERAPEUTICS INC,2021410,132343,70.53M,4.62M,+7%,0.35%
82489T104,SWAV,SHOCKWAVE MED INC,164607,7280,33.84M,1.5M,+4.6%,0.17%
G76279101,ROIV,ROIVANT SCIENCES LTD,88238700,0,705.03M,0,NO CHANGE,3.5%
00187Y100,APG,API GROUP CORP,33819567,0,636.15M,0,NO CHANGE,3.2%
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES COR,29993708,0,229.15M,0,NO CHANGE,1.1%
10806X102,BBIO,BRIDGEBIO PHARMA INC,26620991,0,202.85M,0,NO CHANGE,1%
35104E100,FDMT,4D MOLECULAR THERAPEUTICS IN,3937914,0,87.46M,0,NO CHANGE,0.44%
40131MAB5,GH,GUARDANT HEALTH INC,120000000,0,75.23M,0,NO CHANGE,0.38%
28036F105,EWTX,EDGEWISE THERAPEUTICS INC,4409146,0,39.42M,0,NO CHANGE,0.2%
23954D109,DAWN,DAY ONE BIOPHARMACEUTICALS I,1558563,0,33.54M,0,NO CHANGE,0.17%
75120L100,RLYB,RALLYBIO CORP,4194777,0,27.56M,0,NO CHANGE,0.14%
49705R105,,KINNATE BIOPHARMA INC,1820462,0,11.1M,0,NO CHANGE,0.06%
89532M101,TRVI,TREVI THERAPEUTICS INC,4400000,0,8.49M,0,NO CHANGE,0.04%
53000N108,LIANY,LIANBIO,3564173,0,5.85M,0,NO CHANGE,0.03%
92337C104,,VERASTEM INC,9224000,0,3.71M,0,NO CHANGE,0.02%
87410C104,,TALARIS THERAPEUTICS INC,3289617,0,3.36M,0,NO CHANGE,0.02%
H1467J104,CB,CHUBB LIMITED,3580128,-13114,789.78M,-2.89M,-0.4%,4%
713317105,PEPG,PEPGEN INC,1544631,-249292,20.65M,-3.33M,-13.9%,0.1%
148806102,CTLT,CATALENT INC,1424388,-249367,64.11M,-11.22M,-14.9%,0.32%
517834107,LVS,LAS VEGAS SANDS CORP,0,-379551,0,-14.24M,CLOSE,0%
57667L107,MTCH,MATCH GROUP INC NEW,0,-381750,0,-18.23M,CLOSE,0%
594918104,MSFT,MICROSOFT CORP,3429127,-81217,822.37M,-19.48M,-2.3%,4.1%
98887Q104,ZLAB,ZAI LAB LTD,1973597,-641220,60.59M,-19.69M,-24.5%,0.3%
88033G407,THC,TENET HEALTHCARE CORP,0,-383510,0,-19.78M,CLOSE,0%
91680M107,UPST,UPSTART HLDGS INC,0,-999647,0,-20.78M,CLOSE,0%
457730109,INSP,INSPIRE MED SYS INC,549793,-83779,138.48M,-21.1M,-13.2%,0.69%
57636Q104,MA,MASTERCARD INCORPORATED,1709228,-61355,594.35M,-21.33M,-3.5%,3%
