CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
457669307,INSM,INSMED INC,994913,994913,19.88M,19.88M,NEW,0.96%
15872M104,CHX,CHAMPIONX CORP,588835,588835,17.07M,17.07M,NEW,0.82%
74349U108,,PROMETHEUS BIOSCIENCES INC,149689,149689,16.47M,16.47M,NEW,0.8%
008073108,AVAV,AEROVIRONMENT INC,175523,175523,15.04M,15.04M,NEW,0.73%
589378108,MRCY,MERCURY SYSTEMS INC,321964,321964,14.4M,14.4M,NEW,0.7%
30057T105,,EVOQUA WATER TECHNOLOGIES INC,295773,294173,11.71M,11.65M,+18385.8%,0.57%
24790A101,,DENBURY INC,120342,120342,10.47M,10.47M,NEW,0.51%
74276R102,PRVA,PRIVIA HEALTH GROUP INC,836069,389615,18.99M,8.85M,+87.3%,0.92%
G01767105,ALKS,ALKERMES PLC,639430,338136,16.71M,8.84M,+112.2%,0.81%
03237H101,AMLX,AMYLYX PHARMACEUTICALS INC,836909,235683,30.92M,8.71M,+39.2%,1.5%
15687V109,CERT,CERTARA INC,541438,541438,8.7M,8.7M,NEW,0.42%
02361E108,AMRC,AMERESCO INC,304724,114765,17.41M,6.56M,+60.4%,0.84%
19247G107,COHR,COHERENT CORP,392035,175950,13.76M,6.18M,+81.4%,0.66%
23282W605,CYTK,CYTOKENETICS INC,472310,131700,21.64M,6.03M,+38.7%,1%
44980X109,IPGP,IPG PHOTONICS CORP,63374,63374,6M,6M,NEW,0.29%
75615P103,,REATA PHARMACEUTICALS INC,679772,141520,25.82M,5.38M,+26.3%,1.2%
665531307,NOG,NORTHERN OIL AND GAS,849722,158420,26.19M,4.88M,+22.9%,1.3%
89377M109,TMDX,TRANSMEDICS GROUP INC,562667,67741,34.73M,4.18M,+13.7%,1.7%
04963C209,ATRC,ATRICURE INC,517117,88486,22.95M,3.93M,+20.6%,1.1%
558868105,MDGL,MADRIGAL PHARMACEUTICALS INC,12988,12988,3.77M,3.77M,NEW,0.18%
09627Y109,BPMC,BLUEPRINT MEDICINES CORP,391156,72582,17.14M,3.18M,+22.8%,0.83%
00653Q102,AHCO,ADAPTHEALTH CORP,1127131,162885,21.66M,3.13M,+16.9%,1%
88146M101,TRNO,TERRENO REALTY CORP,183323,55034,10.43M,3.13M,+42.9%,0.5%
516544103,LNTH,LANTHEUS HOLDINGS INC,426039,53331,21.71M,2.72M,+14.3%,1%
144285103,CRS,CARPENTER TECHNOLOGY CORP,697323,71455,25.76M,2.64M,+11.4%,1.2%
60786M105,MC,MOELIS & CO,734692,66078,28.19M,2.54M,+9.9%,1.4%
918090101,UTZ,UTZ BRANDS INC,645284,159614,10.23M,2.53M,+32.9%,0.49%
05614L209,BW,BABCOCK & WILCOX ENTERPRISES,1854372,421576,10.7M,2.43M,+29.4%,0.52%
15118V207,CELH,CELSIUS HOLDINGS INC,234088,21611,24.35M,2.25M,+10.2%,1.2%
73642K106,PTLO,PORTILLOS INC,856424,115300,13.98M,1.88M,+15.6%,0.68%
09180C106,BJRI,BJ'S RESTAURANT INC,608545,68369,16.05M,1.8M,+12.7%,0.78%
466367109,JACK,JACK IN THE BOX INC,312615,25528,21.33M,1.74M,+8.9%,1%
69753M105,PLMR,PALOMAR HOLDINGS INC,535334,35846,24.18M,1.62M,+7.2%,1.2%
89455T109,TMCI,TREACE MEDICAL CONCEPTS INC,1188246,67481,27.32M,1.55M,+6%,1.3%
88025T102,TENB,TENABLE HOLDING,243951,36795,9.31M,1.4M,+17.8%,0.45%
04335A105,ARVN,ARVINAS INC,359483,39746,12.3M,1.36M,+12.4%,0.59%
76029N106,REPL,REPLIMUNE GROUP INC,1186041,49455,32.26M,1.35M,+4.4%,1.6%
237266101,DAR,DARLING INGREDIENTS INC,17507,17507,1.1M,1.1M,NEW,0.05%
83089J108,SKYT,SKYWATER TECHNOLOGY INC,789863,145275,5.62M,1.03M,+22.5%,0.27%
09061G101,BMRN,BIOMARIN PHARMACEUTICAL INC,8845,8845,915.37K,915.37K,NEW,0.04%
23204G100,CUBI,CUSTOMERS BANCORP INC,566076,29911,16.04M,847.68K,+5.6%,0.78%
