CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
88160R101,TSLA,Tesla Inc,24750,24129,26.67M,26M,+3885.5%,13.8%
67066G104,NVDA,Nvidia Corp,61655,58901,16.82M,16.07M,+2138.7%,8.7%
007903107,AMD,Advanced Micro Devices,121862,121862,13.32M,13.32M,NEW,6.9%
02079K305,GOOGL,Alphabet Inc Cl A,4310,4066,11.99M,11.31M,+1666.4%,6.2%
22788C105,CRWD,Crowdstrike Holdings A,44400,44400,10.08M,10.08M,NEW,5.2%
697435105,PANW,Palo Alto Networks,15295,15295,9.52M,9.52M,NEW,4.9%
040413106,,Arista Networks Inc,53830,53830,7.48M,7.48M,NEW,3.9%
682189105,ON,O N Semiconductor Corp,112209,106988,7.03M,6.7M,+2049.2%,3.6%
538034109,LYV,Live Nation Entertmnt,51975,51975,6.11M,6.11M,NEW,3.2%
92532F100,VRTX,Vertex Pharmaceuticals,11900,11900,3.11M,3.11M,NEW,1.6%
N6596X109,NXPI,Nxp Semiconductors N V,16740,16740,3.1M,3.1M,NEW,1.6%
037833100,AAPL,Apple Inc,21415,17613,3.74M,3.08M,+463.3%,1.9%
609839105,MPWR,Monolithic Power Systems,5642,5642,2.74M,2.74M,NEW,1.4%
G39387108,GFS,Globalfoundries Inc,43000,43000,2.68M,2.68M,NEW,1.4%
26701L100,BROS,Dutch Bros Inc Cl A,44480,44480,2.46M,2.46M,NEW,1.3%
13123X508,CPE,Callon Petroleum Co,41300,41300,2.44M,2.44M,NEW,1.3%
747525103,QCOM,Qualcomm Inc,15352,15352,2.35M,2.35M,NEW,1.2%
29355A107,ENPH,Enphase Energy Inc,11600,11600,2.34M,2.34M,NEW,1.2%
03990B101,ARES,Ares Management Crp Cl A,26009,26009,2.11M,2.11M,NEW,1.1%
67103H107,ORLY,O Reilly Automotive Inc,2650,2650,1.81M,1.81M,NEW,0.94%
244199105,DE,Deere & Co,4330,4330,1.8M,1.8M,NEW,0.93%
91324P102,UNH,Unitedhealth Group Inc,3200,3200,1.63M,1.63M,NEW,0.84%
001744101,AMN,A M N Healthcare Svcs,19000,14920,1.98M,1.56M,+365.7%,1%
009066101,ABNB,Airbnb Inc Cl A,8675,8675,1.49M,1.49M,NEW,0.77%
H1467J104,CB,Chubb Limited,6500,6500,1.39M,1.39M,NEW,0.72%
30212P303,EXPE,Expedia Group Inc,10656,7016,2.08M,1.37M,+192.7%,1.1%
23804L103,DDOG,Datadog Inc Cl A,7710,7710,1.17M,1.17M,NEW,0.6%
892356106,TSCO,Tractor Supply Co,5000,5000,1.17M,1.17M,NEW,0.6%
81762P102,NOW,Servicenow Inc,1750,1750,975K,975K,NEW,0.5%
22160K105,COST,Costco Wholesale Corp,1600,1600,921K,921K,NEW,0.48%
907818108,UNP,Union Pacific Corp,3300,3300,902K,902K,NEW,0.47%
008474108,AEM,Agnico Eagle Mines Ltd,14000,14000,857K,857K,NEW,0.44%
82489T104,SWAV,Shockwave Medical Inc,3900,3900,809K,809K,NEW,0.42%
G06242104,TEAM.MX,Atlassian Corp Plc Cl A,2700,2700,793K,793K,NEW,0.41%
53814L108,NUGN,Livent Corporation,19880,19880,518K,518K,NEW,0.27%
25278X109,FANG,Diamondback Energy Inc,3619,3619,496K,496K,NEW,0.26%
83417M104,SEDG,Solaredge Technologies,1512,1512,487K,487K,NEW,0.25%
G46188101,,Horizon Therap Public,6500,4544,684K,478.17K,+232.3%,0.35%
594918104,MSFT,Microsoft Corp,3000,1423,925K,438.76K,+90.2%,0.48%
025816109,AXP,American Express Co,2200,2200,411K,411K,NEW,0.21%
571903202,MAR,Marriott International,2027,2027,356K,356K,NEW,0.18%
949746101,WFC,Wells Fargo & Company,21029,6780,1.02M,328.54K,+47.6%,0.53%
516544103,LNTH,Lantheus Holdings Inc,5609,5609,310K,310K,NEW,0.16%
N53745100,LYB,Lyondellbasell Ind Nv,2946,2946,303K,303K,NEW,0.16%
141788109,CARG,Cargurus Inc Cl A,6803,6803,289K,289K,NEW,0.15%
833635105,SQM,Sociedad Quimica Y Minra,3333,3333,285K,285K,NEW,0.15%
565849106,MRO,Marathon Oil Corporation,10557,10557,265K,265K,NEW,0.14%
29446M102,EQNR,Equinor ASA Adr,7025,7025,264K,264K,NEW,0.14%
91913Y100,VLO,Valero Energy Corp,2513,2513,255K,255K,NEW,0.13%
084670702,BRK.B,Berkshire Hathaway Cl B,2285,700,806K,246.91K,+44.2%,0.42%
704551100,BTU,Peabody Energy Corp,9593,9593,235K,235K,NEW,0.12%
18539C204,CWEN,Clearway Energy Inc Cl C,5885,5885,215K,215K,NEW,0.11%
72651A207,PAGP,Plains GP Hldgs LP Cl A,15261,15261,176K,176K,NEW,0.09%
60937P106,MDB,Mongodb Inc Cl A,633,231,281K,102.55K,+57.5%,0.15%
CNE000001,,GUANGHUI ENERGY CO LTD-A,13200,13200,17K,17K,NEW,<.01%
CNE000000,,SHENZHEN ZHONGJIN LINGNAN-A,10300,10300,7K,7K,NEW,<.01%
BMG684371,,PACIFIC BASIN SHIPPING LTD,10000,10000,5K,5K,NEW,<.01%
60855R100,MOH,Molina Healthcare Inc,807,5,269K,1.67K,+0.6%,0.14%
28618M106,ESI,Element Solutions Inc,0,-8250,0,-200K,CLOSE,0%
03831W108,APP,Applovin Corp Cl A,0,-2195,0,-207K,CLOSE,0%
679369108,OLPX,Olaplex Holdings Inc,0,-7200,0,-210K,CLOSE,0%
74758T303,QLYS,Qualys Inc,0,-1535,0,-211K,CLOSE,0%
45781V101,IIPR,Innovative Ind Prop,0,-855,0,-225K,CLOSE,0%
00402L107,ASO,Academy Sports & Outdoor,0,-6029,0,-265K,CLOSE,0%
74624M102,P,Pure Storage Inc Cl A,10139,-8021,358K,-283.22K,-44.2%,0.18%
25754A201,DPZ,Dominos Pizza Inc,0,-525,0,-296K,CLOSE,0%
68213N109,OMCL,Omnicell Inc,0,-2003,0,-361K,CLOSE,0%
68389X105,ORCL,Oracle Corp,0,-4189,0,-365K,CLOSE,0%
G1151C101,ACN,Accenture Plc,0,-897,0,-372K,CLOSE,0%
453204109,PI,Impinj Inc,0,-4242,0,-376K,CLOSE,0%
M9T951109,ZIM,ZIM Integ Shipping Svcs,0,-6534,0,-385K,CLOSE,0%
16411R208,LNG,Cheniere Energy Inc,1524,-3066,211K,-424.49K,-66.8%,0.11%
G037AX101,AMBA,Ambarella Inc,0,-2233,0,-453K,CLOSE,0%
74467Q103,PUBM,Pubmatic Inc Cl A,0,-13728,0,-467K,CLOSE,0%
680665205,OLN,Olin Corp,0,-8531,0,-491K,CLOSE,0%
448579102,H,Hyatt Hotels Corp Cl A,0,-5136,0,-493K,CLOSE,0%
047649108,ATKR,Atkore Inc,0,-4445,0,-494K,CLOSE,0%
670346105,NUE,Nucor Corp,0,-4332,0,-494K,CLOSE,0%
43283X105,HGV,Hilton Grand Vacations,0,-9539,0,-497K,CLOSE,0%
N00985106,AER,Aercap Holdings Nv,0,-7615,0,-498K,CLOSE,0%
302130109,EXPD,Expeditors Intl Wash Inc,0,-3734,0,-501K,CLOSE,0%
38141G104,GS,Goldman Sachs Group Inc,0,-1391,0,-532K,CLOSE,0%
46625H100,JPM,J P Morgan Chase & Co,0,-3560,0,-564K,CLOSE,0%
72703H101,PLNT,Planet Fitness Inc Cl A,0,-6341,0,-574K,CLOSE,0%
67077M108,NTR,Nutrien Ltd,0,-8916,0,-670K,CLOSE,0%
125269100,CF,C F Industries Holdings,0,-9485,0,-671K,CLOSE,0%
060505104,BAC,Bank Of America Corp,0,-15939,0,-709K,CLOSE,0%
023135106,AMZN,Amazon.com Inc,0,-231,0,-770K,CLOSE,0%
166764100,CVX,Chevron Corp,0,-6595,0,-774K,CLOSE,0%
48242W106,KBR,K B R Inc,0,-16698,0,-795K,CLOSE,0%
81282V100,PRKS,SeaWorld Entertainment,0,-14504,0,-941K,CLOSE,0%
03940R107,ARCH,Arch Resources Inc,0,-10345,0,-945K,CLOSE,0%
12541W209,CHRW,C H Robinson Worldwide,0,-8913,0,-959K,CLOSE,0%
553368101,MP,M P Materials Corp,5819,-18834,334K,-1.08M,-76.4%,0.17%
03937C105,ARCB,Arcbest Corporation,0,-9310,0,-1.12M,CLOSE,0%
163851108,CC,The Chemours Company,0,-42353,0,-1.42M,CLOSE,0%
46090E103,QQQ,Invesco Qqq Trust Sr 1,76954,-4906,27.9M,-1.78M,-6%,14.4%
Total,,,,,193.56M,135.27M,+222.6%,100%
