CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
57636Q104,MA,MASTERCARD INCORPORATED,1793488,1793488,640.96M,640.96M,NEW,2.6%
023135106,AMZN,AMAZON COM INC,422853,144654,1.38B,471.56M,+52%,5.6%
459506101,IFF,INTERNATIONAL FLAVORS&FRAGRA,3797230,3286245,498.69M,431.58M,+643.1%,2%
G98239109,XP,XP INC,9443312,9443312,284.24M,284.24M,NEW,1.1%
68902V107,OTIS,OTIS WORLDWIDE CORP,3538164,3538164,272.26M,272.26M,NEW,1.1%
34959J108,FTV,FORTIVE CORP,12033157,3548215,733.18M,216.19M,+41.8%,3%
571748102,MRSH,MARSH & MCLENNAN COS INC,2250643,989073,383.56M,168.56M,+78.4%,1.6%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,484696,273638,286.29M,161.62M,+129.7%,1.2%
82509L107,SHOP,SHOPIFY INC,223721,223721,151.23M,151.23M,NEW,0.61%
40415F101,HDB,HDFC BANK LTD,7073317,2220379,433.81M,136.18M,+45.8%,1.8%
482497104,BEKE,KE HLDGS INC,13440125,10519869,166.25M,130.13M,+360.2%,0.67%
81762P102,NOW,SERVICENOW INC,440450,216189,245.28M,120.39M,+96.4%,0.99%
98138H101,WDAY,WORKDAY INC,2253470,501881,539.62M,120.18M,+28.7%,2.2%
594918104,MSFT,MICROSOFT CORP,3319116,386354,1.02B,119.12M,+13.2%,4.1%
743315103,PGR,PROGRESSIVE CORP,1037306,1037306,118.24M,118.24M,NEW,0.48%
G97822103,PRGO,PERRIGO CO PLC,2525266,2525266,97.05M,97.05M,NEW,0.39%
59156R108,MET,METLIFE INC,1362166,1362166,95.73M,95.73M,NEW,0.39%
03237H101,AMLX,AMYLYX PHARMACEUTICALS INC,7170536,7170536,92.14M,92.14M,NEW,0.37%
57667L107,MTCH,MATCH GROUP INC NEW,2744468,844894,298.43M,91.87M,+44.5%,1.2%
256677105,DG,DOLLAR GEN CORP NEW,388317,388317,86.45M,86.45M,NEW,0.35%
148806102,CTLT,CATALENT INC,1893644,754290,210M,83.65M,+66.2%,0.85%
457730109,INSP,INSPIRE MED SYS INC,310881,310881,79.8M,79.8M,NEW,0.32%
G11196105,2VN.F,BIOHAVEN PHARMACTL HLDG CO L,966139,617356,114.56M,73.2M,+177%,0.46%
036752103,ELV,ANTHEM INC,140895,140895,69.21M,69.21M,NEW,0.28%
09061G101,BMRN,BIOMARIN PHARMACEUTICAL INC,3752393,882446,289.31M,68.04M,+30.7%,1.2%
09260D107,BX,BLACKSTONE INC,509587,509587,64.69M,64.69M,NEW,0.26%
45826J105,NTLA,INTELLIA THERAPEUTICS INC,2468760,889224,179.41M,64.62M,+56.3%,0.73%
693656100,PVH,PVH CORPORATION,1542375,773566,118.16M,59.26M,+100.6%,0.48%
097023105,BA,BOEING CO,305347,305347,58.47M,58.47M,NEW,0.24%
40131M109,GH,GUARDANT HEALTH INC,5812234,737845,385M,48.87M,+14.5%,1.6%
91324P102,UNH,UNITEDHEALTH GROUP INC,76910,76910,39.22M,39.22M,NEW,0.16%
50202M102,LI,LI AUTO INC,6000478,1514493,154.87M,39.09M,+33.8%,0.63%
159864107,CRL,CHARLES RIV LABS INTL INC,521653,131524,148.13M,37.35M,+33.7%,0.6%
15117B202,CLDX,CELLDEX THERAPEUTICS INC NEW,1846647,1088766,62.9M,37.08M,+143.7%,0.25%
91529Y106,UNM,UNUM GROUP,1137645,1137645,35.85M,35.85M,NEW,0.14%
872590104,TMUS,T-MOBILE US INC,13418175,269888,1.72B,34.64M,+2.1%,7%
701094104,PH,PARKER-HANNIFIN CORP,3165334,108413,898.2M,30.76M,+3.5%,3.6%
G0403H108,AON,AON PLC,1593080,82563,518.75M,26.89M,+5.5%,2.1%
G7709Q104,RPRX,ROYALTY PHARMA PLC,10764472,449094,419.38M,17.5M,+4.4%,1.7%
46625H100,JPM,JPMORGAN CHASE & CO,119706,119706,16.32M,16.32M,NEW,0.07%
48576A100,KRTX,KARUNA THERAPEUTICS INC,974345,110681,123.54M,14.03M,+12.8%,0.5%
98887Q104,ZLAB,ZAI LAB LTD,3133297,114339,137.8M,5.03M,+3.8%,0.56%
M5216V106,GLBE,GLOBAL E ONLINE LTD,5128448,89557,173.24M,3.03M,+1.8%,0.7%
00187Y100,APG,API GROUP CORP,33463200,129867,703.73M,2.73M,+0.4%,2.8%
00404A109,ACHC,ACADIA HEALTHCARE COMPANY IN,2130433,39857,139.61M,2.61M,+1.9%,0.56%
68626A207,,ORION ACQUISITION CORP,3788774,119502,37.24M,1.17M,+3.3%,0.15%
N69605108,PHVS,PHARVARIS N V,2480319,24783,46.38M,463.44K,+1%,0.19%
G76279101,ROIV,ROIVANT SCIENCES LTD,88238700,0,435.9M,0,NO CHANGE,1.8%
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES COR,29993708,0,416.31M,0,NO CHANGE,1.7%
10806X102,BBIO,BRIDGEBIO PHARMA INC,26620991,0,270.2M,0,NO CHANGE,1.1%
76954A103,RIVN,RIVIAN AUTOMOTIVE INC,3204389,0,160.99M,0,NO CHANGE,0.65%
45720L107,INBX,INHIBRX INC,5305866,0,118.22M,0,NO CHANGE,0.48%
40131MAB5,GH,GUARDANT HEALTH INC,120000000,0,96.85M,0,NO CHANGE,0.39%
35104E100,FDMT,4D MOLECULAR THERAPEUTICS IN,3937914,0,59.54M,0,NO CHANGE,0.24%
87410C104,,TALARIS THERAPEUTICS INC,3289617,0,32.37M,0,NO CHANGE,0.13%
75120L100,RLYB,RALLYBIO CORP,4194777,0,29.28M,0,NO CHANGE,0.12%
28036F105,EWTX,EDGEWISE THERAPEUTICS INC,2727249,0,26.45M,0,NO CHANGE,0.11%
679369108,OLPX,OLAPLEX HLDGS INC,1613189,0,25.21M,0,NO CHANGE,0.1%
49705R105,,KINNATE BIOPHARMA INC,1820462,0,20.5M,0,NO CHANGE,0.08%
23954D109,DAWN,DAY ONE BIOPHARMACEUTICALS I,1157424,0,11.48M,0,NO CHANGE,0.05%
53000N108,LIANY,LIANBIO,1500000,0,5.57M,0,NO CHANGE,0.02%
852234103,XYZ,BLOCK INC,451534,-3413,61.23M,-462.8K,-0.8%,0.25%
38406L103,,GRACELL BIOTECHNOLOGIES INC,0,-491647,0,-2.97M,CLOSE,0%
98980F104,GTM,ZOOMINFO TECHNOLOGIES INC,2644137,-62168,157.96M,-3.71M,-2.3%,0.64%
98943L107,ZNTL,ZENTALIS PHARMACEUTICALS INC,2026656,-91628,93.51M,-4.23M,-4.3%,0.38%
90353T100,UBER,UBER TECHNOLOGIES INC,10437199,-147595,372.4M,-5.27M,-1.4%,1.5%
81663L101,WGS,SEMA4 HOLDINGS CORP,0,-1226307,0,-5.47M,CLOSE,0%
20030N101,CMCSA,COMCAST CORP NEW,14078668,-134423,659.16M,-6.29M,-0.9%,2.7%
670703107,NUVL,NUVALENT INC,1110170,-537501,15.42M,-7.47M,-32.6%,0.06%
G5S74L106,,MELI KASZEK PIONEER CORP,0,-880185,0,-10.18M,CLOSE,0%
60855R100,MOH,MOLINA HEALTHCARE INC,416883,-30803,139.07M,-10.28M,-6.9%,0.56%
87190U100,,TDCX INC,141117,-873380,1.72M,-10.61M,-86.1%,<.01%
H5919C104,ONON,ON HLDG AG,0,-300000,0,-11.34M,CLOSE,0%
69353Y103,PMVP,PMV PHARMACEUTICALS INC,1076000,-714284,22.4M,-14.87M,-39.9%,0.09%
G9470A102,VTEX,VTEX,30371,-2992909,187K,-18.43M,-99%,<.01%
003654100,,ABIOMED INC,0,-82572,0,-29.66M,CLOSE,0%
50540R409,,LABORATORY CORP AMER HLDGS,727287,-122860,191.76M,-32.39M,-14.5%,0.78%
45784P101,PODD,INSULET CORP,547387,-130807,145.82M,-34.85M,-19.3%,0.59%
03768E105,,APOLLO GLOBAL MGMT INC,0,-538212,0,-38.98M,CLOSE,0%
45114M109,,ICOSAVAX INC,0,-1796800,0,-41.11M,CLOSE,0%
74276L105,PRCT,PROCEPT BIOROBOTICS CORP,3658892,-1249000,128.03M,-43.7M,-25.4%,0.52%
30744W107,FTCHQ,FARFETCH LTD,2819222,-3126874,42.63M,-47.28M,-52.6%,0.17%
745867101,PHM,PULTE GROUP INC,0,-913668,0,-52.23M,CLOSE,0%
48251W104,KKR,KKR & CO INC,0,-806081,0,-60.05M,CLOSE,0%
023436108,AMED,AMEDISYS INC,0,-391131,0,-63.32M,CLOSE,0%
15135B101,CNC,CENTENE CORP DEL,7806040,-812598,657.19M,-68.41M,-9.4%,2.7%
98422D105,XPEV,XPENG INC,0,-1456496,0,-73.31M,CLOSE,0%
112585104,,BROOKFIELD ASSET MGMT INC,16304989,-1298113,922.37M,-73.43M,-7.4%,3.7%
98954M200,Z,ZILLOW GROUP INC,0,-1258215,0,-80.34M,CLOSE,0%
88033G407,THC,TENET HEALTHCARE CORP,2233647,-977594,192M,-84.03M,-30.4%,0.78%
958102105,WDC,WESTERN DIGITAL CORP.,0,-1311029,0,-85.49M,CLOSE,0%
874054109,TTWO,TAKE-TWO INTERACTIVE SOFTWAR,588443,-615518,90.47M,-94.63M,-51.1%,0.37%
22266LAF3,,COUPA SOFTWARE INC,0,-100000000,0,-95M,CLOSE,0%
00653Q102,AHCO,ADAPTHEALTH CORP,0,-3949783,0,-96.61M,CLOSE,0%
81141R100,SE,SEA LTD,0,-440129,0,-98.46M,CLOSE,0%
H1467J104,CB,CHUBB LIMITED,3201215,-490550,684.74M,-104.93M,-13.3%,2.8%
110122108,BMY,BRISTOL-MYERS SQUIBB CO,0,-1815619,0,-113.2M,CLOSE,0%
47215P106,JD,JD.COM INC,1748330,-2017591,101.18M,-116.76M,-53.6%,0.41%
86771W105,RUN,SUNRUN INC,0,-3823259,0,-131.14M,CLOSE,0%
70614W100,PTON,PELOTON INTERACTIVE INC,0,-3951576,0,-141.31M,CLOSE,0%
536797103,LAD,LITHIA MTRS INC,316904,-474180,95.11M,-142.31M,-59.9%,0.38%
30303M102,META,META PLATFORMS INC,1209602,-676914,268.97M,-150.52M,-35.9%,1.1%
03076C106,AMP,AMERIPRISE FINL INC,923328,-530468,277.33M,-159.33M,-36.5%,1.1%
026874784,AIG,AMERICAN INTL GROUP INC,0,-2903295,0,-165.08M,CLOSE,0%
31428X106,FDX,FEDEX CORP,0,-655242,0,-169.47M,CLOSE,0%
09857L108,BKNG,BOOKING HOLDINGS INC,54234,-74044,127.37M,-173.89M,-57.7%,0.51%
05352A100,AVTR,AVANTOR INC,3459963,-5327379,117.02M,-180.17M,-60.6%,0.47%
88160R101,TSLA,TESLA INC,0,-173672,0,-183.53M,CLOSE,0%
697435105,PANW,PALO ALTO NETWORKS INC,0,-395157,0,-220.01M,CLOSE,0%
339041105,,FLEETCOR TECHNOLOGIES INC,0,-983391,0,-220.12M,CLOSE,0%
244199105,DE,DEERE & CO,403163,-530255,167.5M,-220.3M,-56.8%,0.68%
G96629103,WTW,WILLIS TOWERS WATSON PLC LTD,0,-962328,0,-228.54M,CLOSE,0%
580135101,MCD,MCDONALDS CORP,0,-958248,0,-256.88M,CLOSE,0%
04621X108,AIZ,ASSURANT INC,0,-1723771,0,-268.67M,CLOSE,0%
101137107,BSX,BOSTON SCIENTIFIC CORP,12839142,-6122359,568.65M,-271.16M,-32.3%,2.3%
92826C839,V,VISA INC,2597820,-1373759,576.12M,-304.66M,-34.6%,2.3%
98956P102,ZBH,ZIMMER BIOMET HOLDINGS INC,0,-2496245,0,-317.12M,CLOSE,0%
30260D103,FIGS,FIGS INC,0,-14742689,0,-406.31M,CLOSE,0%
369604301,GE,GENERAL ELECTRIC CO,12808478,-5232678,1.17B,-478.79M,-29%,4.7%
22266L106,,COUPA SOFTWARE INC,0,-4168030,0,-658.76M,CLOSE,0%
90138F102,TWLO,TWILIO INC,0,-2980398,0,-784.86M,CLOSE,0%
37611X100,DNA.MX,GINKGO BIOWORKS HOLDINGS INC,51055144,-288000000,205.75M,-1.16B,-84.9%,0.83%
444859102,HUM,HUMANA INC,0,-2663368,0,-1.24B,CLOSE,0%
Total,,,,,24.74B,-5.35B,-15.4%,100%
