CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
780259305,SHEL,Shell PLC (shel),113387,113387,6.23M,6.23M,NEW,3.1%
46090F100,PDBC,Invesco Opt Yld Divers (pdbc),508668,122866,8.97M,2.17M,+31.8%,4.5%
46138G508,BKLN,Invesco Senior Loan (bkln),65593,65593,1.43M,1.43M,NEW,0.72%
78467V608,SRLN,SPDR Blackstone Sr Loan (srln),30214,30214,1.36M,1.36M,NEW,0.68%
74347B425,SH,Proshares Short S&P500 (sh),26102,26102,368K,368K,NEW,0.18%
260557103,DOW,Dow Chemical (dow),3522,3522,224K,224K,NEW,0.11%
88160R101,TSLA,Tesla Inc (tsla),193,193,208K,208K,NEW,0.1%
12637A103,,CSI Compressco LP (cclp),100000,100000,140K,140K,NEW,0.07%
74347B714,PSQ,Proshares Short QQQ (psq),11940,11940,138K,138K,NEW,0.07%
78463V107,GLD,Spdr Gold Tr Spdr (gld),30478,585,5.51M,105.68K,+2%,2.8%
89151E109,TTE,TotalEnergies SE ADR (tte),93429,2085,4.72M,105.38K,+2.3%,2.4%
81369Y886,XLU,Utilities Select Sector SPRD (,4350,1350,324K,100.55K,+45%,0.16%
594918104,MSFT,Microsoft Corp (msft),62781,245,19.36M,75.54K,+0.4%,9.7%
294821608,ERIC,Ericsson (LM) Tel-Sp ADR (eric,288089,8196,2.63M,74.91K,+2.9%,1.3%
037833100,AAPL,Apple Inc (aapl),132894,391,23.2M,68.27K,+0.3%,11.7%
131193104,CALY,Callaway Golf Co (ely),18955,2887,444K,67.62K,+18%,0.22%
110448107,BTI,British American Tob (bti),10285,1600,434K,67.52K,+18.4%,0.22%
46428Q109,SLV,Ishares Silver Trust(slv),115902,2830,2.65M,64.75K,+2.5%,1.3%
14149Y108,CAH,Cardinal Health Inc (cah),6938,959,393K,54.32K,+16%,0.2%
58933Y105,MRK,Merck & Co (mrk),82671,490,6.78M,40.2K,+0.6%,3.4%
37940X102,GPN,Global Pymts (gpn),53735,291,7.35M,39.82K,+0.5%,3.7%
25470F104,,Discovery Inc - A (disca),47876,1572,1.19M,39.17K,+3.4%,0.6%
172967424,C,Citigroup Inc (c),90310,626,4.82M,33.43K,+0.7%,2.4%
G5960L103,MDT,Medtronic Plc (mdt),38976,260,4.32M,28.84K,+0.7%,2.2%
G6095L109,,Aptiv (aptv),56426,235,6.75M,28.13K,+0.4%,3.4%
03027X100,AMT,American Tower Corp (amt),7189,108,1.81M,27.13K,+1.5%,0.91%
532457108,LLY,Eli Lilly & Co (lly),1411,90,404K,25.77K,+6.8%,0.2%
458140100,INTC,Intel Corp (intc),77639,490,3.85M,24.29K,+0.6%,1.9%
278865100,ECL,Ecolab Inc (ecl),19297,130,3.41M,22.95K,+0.7%,1.7%
654106103,NKE,Nike Inc -Cl B (nke),33615,150,4.52M,20.18K,+0.4%,2.3%
14316J108,CG,The Carlyle Group Inc (cg),67856,407,3.32M,19.91K,+0.6%,1.7%
46625H100,JPM,Jpmorgan Chase & Co (jpm),37832,146,5.16M,19.9K,+0.4%,2.6%
126408103,CSX,Csx Corp (csx),88189,402,3.3M,15.06K,+0.5%,1.7%
89832Q109,TFC,Truist Financial Corp (tfc),7495,203,425K,11.51K,+2.8%,0.21%
075887109,BDX,Becton Dickinson (bdx),6289,33,1.67M,8.78K,+0.5%,0.84%
30231G102,XOM,Exxon Mobil Corp (xom),7609,103,628K,8.5K,+1.4%,0.32%
595112103,MU,Micron Technology Inc (mu),18146,108,1.41M,8.41K,+0.6%,0.71%
060505104,BAC,Bank Of America Corp (bac),19175,199,790K,8.2K,+1%,0.4%
00130H105,AES,AES Corp (aes),24642,307,634K,7.9K,+1.3%,0.32%
191216100,KO,Coca-Cola Co/The (ko),6129,124,380K,7.69K,+2.1%,0.19%
05722G100,BKR,Baker Hughes Co (bkr),13550,181,493K,6.59K,+1.4%,0.25%
969457100,WMB,Williams Co (wmb),14625,194,489K,6.49K,+1.3%,0.25%
17275R102,CSCO,Cisco Systems Inc (csco),16375,115,913K,6.41K,+0.7%,0.46%
055622104,BP,BP Plc (bp),16115,216,474K,6.35K,+1.4%,0.24%
375558103,GILD,Gilead Sciences Inc (gild),56510,106,3.36M,6.3K,+0.2%,1.7%
606822104,MUFG,Mitsubishi UFJ ADR (mufg),71787,1005,444K,6.22K,+1.4%,0.22%
291011104,EMR,Emerson Electric Co (emr),4609,61,452K,5.98K,+1.3%,0.23%
31847R102,FAF,First American Financial (faf),6943,92,450K,5.96K,+1.3%,0.23%
478160104,JNJ,Johnson & Johnson (jnj),3945,32,699K,5.67K,+0.8%,0.35%
92343V104,VZ,Verizon Communications Inc (vz,14639,108,746K,5.5K,+0.7%,0.37%
7591EP100,RF,Regions Financial Corp (rf),16902,223,376K,4.96K,+1.3%,0.19%
902973304,USB,US Bancorp (usb),6519,90,346K,4.78K,+1.4%,0.17%
904767704,UL,Unilever Plc (ul),6712,91,306K,4.15K,+1.4%,0.15%
80105N105,SNY,Sanofi-Aventis (sny),5669,76,291K,3.9K,+1.4%,0.15%
56585A102,MPC,Marathon Petroleum,3351,44,287K,3.77K,+1.3%,0.14%
629377508,NRG,NRG Energy Inc (nrg),6623,88,254K,3.37K,+1.3%,0.13%
31620R303,FNF,Fidelity National Financial (f,8251,61,403K,2.98K,+0.7%,0.2%
828806109,SPG,Simon Property Group Inc (spg),4446,22,585K,2.89K,+0.5%,0.29%
281020107,EIX,Edison Intl (eix),3576,40,251K,2.81K,+1.1%,0.13%
