CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G3421J106,,FERGUSON PLC NEW,278548,16391,4.69B,275.95M,+6.3%,21.6%
697435105,PANW,PALO ALTO NETWORKS INC,148818,148818,92.64M,92.64M,NEW,0.43%
83304A106,SNAP,SNAP INC,7114814,2552816,256.06M,91.88M,+56%,1.2%
871607107,SNPS,SYNOPSYS INC,267979,267979,89.31M,89.31M,NEW,0.41%
91332U101,U,UNITY SOFTWARE INC,1010656,886135,100.27M,87.91M,+711.6%,0.46%
82982T106,SITM,SITIME CORP,319088,319088,79.08M,79.08M,NEW,0.36%
01609W102,BABA,ALIBABA GROUP HLDG LTD,688864,678771,74.95M,73.85M,+6725.2%,0.35%
82509L107,SHOP,SHOPIFY INC,128257,104128,86.7M,70.39M,+431.5%,0.4%
18915M107,NET,CLOUDFLARE INC,587006,587006,70.27M,70.27M,NEW,0.32%
64125C109,NBIX,NEUROCRINE BIOSCIENCES INC,759287,725000,71.18M,67.97M,+2114.5%,0.33%
83417M104,SEDG,SOLAREDGE TECHNOLOGIES INC,209590,200934,67.57M,64.78M,+2321.3%,0.31%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,703293,201502,159.7M,45.76M,+40.2%,0.74%
57667L107,MTCH,MATCH GROUP INC NEW,840157,396952,91.36M,43.16M,+89.6%,0.42%
90138F102,TWLO,TWILIO INC,554902,258669,91.45M,42.63M,+87.3%,0.42%
45337C102,INCY,INCYTE CORP,1012386,507000,80.4M,40.27M,+100.3%,0.37%
084423102,WRB,BERKLEY W R CORP,1783125,594375,118.74M,39.58M,+50%,0.55%
91879QAN9,MTN,VAIL RESORTS INC,38500000,38500000,37.48M,37.48M,NEW,0.17%
007903107,AMD,ADVANCED MICRO DEVICES INC,3670237,341251,401.3M,37.31M,+10.3%,1.9%
609839105,MPWR,MONOLITHIC PWR SYS INC,188399,62844,91.5M,30.52M,+50.1%,0.42%
90184LAN2,,TWITTER INC,34500000,34500000,29.14M,29.14M,NEW,0.13%
09061G101,BMRN,BIOMARIN PHARMACEUTICAL INC,500000,375000,38.55M,28.91M,+300%,0.18%
413197104,HRMY,HARMONY BIOSCIENCES HLDGS IN,550000,550000,26.76M,26.76M,NEW,0.12%
443573100,HUBS,HUBSPOT INC,306228,55496,145.44M,26.36M,+22.1%,0.67%
46116X101,ITCI,INTRA-CELLULAR THERAPIES INC,521443,429708,31.91M,26.29M,+468.4%,0.15%
09239BAD1,,BLACKLINE INC,30000000,30000000,25.5M,25.5M,NEW,0.12%
70450Y103,PYPL,PAYPAL HLDGS INC,215101,215101,24.88M,24.88M,NEW,0.11%
40131MAB5,GH,GUARDANT HEALTH INC,30250000,30250000,24.41M,24.41M,NEW,0.11%
25470MAF6,DISHB,DISH NETWORK CORPORATION,24500000,24500000,23.89M,23.89M,NEW,0.11%
M6372Q113,KRNT,KORNIT DIGITAL LTD,733398,286525,60.65M,23.69M,+64.1%,0.28%
G5494J103,,LINDE PLC,75606,64067,27.72M,23.49M,+555.2%,0.13%
15135U109,CVE,CENOVUS ENERGY INC,1250032,1250032,23.24M,23.24M,NEW,0.11%
88160R101,TSLA,TESLA INC,102068,21235,109.99M,22.88M,+26.3%,0.51%
898202106,TRUP,TRUPANION INC,250000,250000,22.28M,22.28M,NEW,0.1%
604749101,MIRM,MIRUM PHARMACEUTICALS INC,973709,973709,21.44M,21.44M,NEW,0.1%
98980L101,ZM,ZOOM VIDEO COMMUNICATIONS IN,526327,181766,61.7M,21.31M,+52.8%,0.28%
22266LAF3,,COUPA SOFTWARE INC,24500000,24500000,20.68M,20.68M,NEW,0.1%
45826J105,NTLA,INTELLIA THERAPEUTICS INC,257510,257510,18.71M,18.71M,NEW,0.09%
984241109,YMAB,Y-MABS THERAPEUTICS INC,2877671,1500000,34.19M,17.82M,+108.9%,0.16%
57636Q104,MA,MASTERCARD INCORPORATED,287913,49517,102.89M,17.7M,+20.8%,0.47%
833445109,SNOW,SNOWFLAKE INC,246435,72514,56.47M,16.62M,+41.7%,0.26%
345370CZ1,F,FORD MTR CO DEL,13500000,13500000,16.02M,16.03M,NEW,0.07%
571748102,MRSH,MARSH & MCLENNAN COS INC,1151757,91757,196.28M,15.64M,+8.7%,0.91%
98420N105,XENE,XENON PHARMACEUTICALS INC,2190059,502015,66.95M,15.35M,+29.7%,0.31%
63009R109,,NANOSTRING TECHNOLOGIES INC,1617733,434081,56.22M,15.08M,+36.7%,0.26%
G06242104,TEAM.MX,ATLASSIAN CORP PLC,67792,50512,19.92M,14.84M,+292.3%,0.09%
747601201,,QUALTRICS INTL INC,498439,498439,14.23M,14.23M,NEW,0.07%
88033G407,THC,TENET HEALTHCARE CORP,165000,165000,14.18M,14.18M,NEW,0.07%
852234103,XYZ,BLOCK INC,189385,100770,25.68M,13.66M,+113.7%,0.12%
52490G102,LEGN,LEGEND BIOTECH CORP,374870,374870,13.62M,13.62M,NEW,0.06%
81762P102,NOW,SERVICENOW INC,429477,24100,239.17M,13.42M,+5.9%,1.1%
82452JAB5,,SHIFT4 PMTS INC,12750000,12750000,13.41M,13.41M,NEW,0.06%
76680RAF4,,RINGCENTRAL INC,22975000,14975000,20.09M,13.1M,+187.2%,0.09%
81141R100,SE,SEA LTD,285237,106465,34.17M,12.75M,+59.6%,0.16%
907818108,UNP,UNION PAC CORP,41022,41022,11.21M,11.21M,NEW,0.05%
482480100,KLAC,KLA CORP,454081,30280,166.22M,11.08M,+7.1%,0.77%
518415104,LSCC,LATTICE SEMICONDUCTOR CORP,2277869,180012,138.84M,10.97M,+8.6%,0.64%
655844108,NSC,NORFOLK SOUTHN CORP,38174,38174,10.89M,10.89M,NEW,0.05%
90184L102,TWTR,TWITTER INC,537692,279003,20.8M,10.79M,+107.9%,0.1%
83200N103,SMAR,SMARTSHEET INC,1268463,178115,69.49M,9.76M,+16.3%,0.32%
45866F104,ICE,INTERCONTINENTAL EXCHANGE IN,226703,73180,29.95M,9.67M,+47.7%,0.14%
G3198U102,ESNT,ESSENT GROUP LTD,2387500,215500,98.39M,8.88M,+9.9%,0.45%
07987C204,,BELLUS HEALTH INC NEW,3250000,1250000,22.36M,8.6M,+62.5%,0.1%
25809K105,DASH,DOORDASH INC,72726,72726,8.52M,8.52M,NEW,0.04%
15117B202,CLDX,CELLDEX THERAPEUTICS INC NEW,1250000,250000,42.58M,8.52M,+25%,0.2%
05722G100,BKR,BAKER HUGHES COMPANY,232303,232303,8.46M,8.46M,NEW,0.04%
26210CAC8,,DROPBOX INC,9000000,9000000,8.44M,8.44M,NEW,0.04%
09857L108,BKNG,BOOKING HOLDINGS INC,9003,3517,21.14M,8.26M,+64.1%,0.1%
868459108,SUPN,SUPERNUS PHARMACEUTICALS INC,877945,250000,28.38M,8.08M,+39.8%,0.13%
461202103,INTU,INTUIT,16554,16554,7.96M,7.96M,NEW,0.04%
759351604,RGA,REINSURANCE GRP OF AMERICA I,615000,72500,67.32M,7.94M,+13.4%,0.31%
878742204,TECK,TECK RESOURCES LTD,196081,196081,7.92M,7.92M,NEW,0.04%
81181C104,,SEAGEN INC,590748,54000,85.1M,7.78M,+10.1%,0.39%
G7496G103,RNR,RENAISSANCERE HLDGS LTD,839281,48928,133.03M,7.76M,+6.2%,0.61%
7591EP100,RF,REGIONS FINANCIAL CORP NEW,344122,344122,7.66M,7.66M,NEW,0.04%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,288820,21289,101.93M,7.51M,+8%,0.47%
