CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
H1467J104,CB,CHUBB LIMITED,4406,4406,1.22M,1.22M,NEW,0.38%
46090E103,QQQ,INVESCO QQQ TR,27991,2312,14.32M,1.18M,+9%,4.4%
921910816,MGK,VANGUARD WORLD FD,3301,3301,1.13M,1.13M,NEW,0.35%
78464A862,XSD,SPDR SER TR,32994,4097,8.2M,1.02M,+14.2%,2.5%
12326C105,BFST,BUSINESS FIRST BANCSHARES IN,32733,32733,841.24K,841.24K,NEW,0.26%
19260Q107,COIN,COINBASE GLOBAL INC,2972,2972,739.91K,739.91K,NEW,0.23%
78463V107,GLD,SPDR GOLD TR,9428,2618,2.28M,633.85K,+38.4%,0.71%
532457108,LLY,ELI LILLY & CO,1947,805,1.5M,621.56K,+70.5%,0.47%
03769M106,APO,APOLLO GLOBAL MGMT INC,5398,3668,892.22K,606.27K,+212%,0.28%
037833100,AAPL,APPLE INC,31110,2282,7.8M,572.19K,+7.9%,2.4%
00162Q452,AMLP,ALPS ETF TR,59155,10461,2.85M,503.8K,+21.5%,0.88%
G8994E103,TT,TRANE TECHNOLOGIES PLC,1183,1183,436.86K,436.86K,NEW,0.14%
09261X102,BXSL,BLACKSTONE SECD LENDING FD,20021,13021,646.88K,420.71K,+186%,0.2%
81369Y704,XLI,SELECT SECTOR SPDR TR,2695,2695,355.14K,355.14K,NEW,0.11%
464288679,SHV,ISHARES TR,5370,3137,591.28K,345.41K,+140.5%,0.18%
64110L106,NFLX,NETFLIX INC,370,370,330.6K,330.6K,NEW,0.1%
88160R101,TSLA,TESLA INC,751,751,307.23K,307.23K,NEW,0.1%
29977A105,EVR,EVERCORE INC,1078,1078,298.87K,298.87K,NEW,0.09%
67066G104,NVDA,NVIDIA CORPORATION,60176,2086,8.14M,282.19K,+3.6%,2.5%
023135106,AMZN,AMAZON COM INC,10217,1267,2.25M,278.46K,+14.2%,0.7%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,3670,3670,278.06K,278.06K,NEW,0.09%
N07059210,ASML,ASML HOLDING N V,400,400,277.23K,277.23K,NEW,0.09%
48020Q107,JLL,JONES LANG LASALLE INC,1075,1075,272.13K,272.13K,NEW,0.08%
92189F643,MOAT,VANECK ETF TRUST,10184,2928,944.06K,271.43K,+40.4%,0.29%
57636Q104,MA,MASTERCARD INCORPORATED,515,515,271.02K,271.02K,NEW,0.08%
020002101,ALL,ALLSTATE CORP,1398,1398,269.42K,269.42K,NEW,0.08%
56035L104,MAIN,MAIN STR CAP CORP,47359,4500,2.77M,263.39K,+10.5%,0.86%
464287515,IGV,ISHARES TR,24240,2582,2.43M,258.59K,+11.9%,0.75%
37960A529,SHLD,GLOBAL X FDS,13368,6818,500.14K,255.08K,+104.1%,0.16%
67070X101,NZF,NUVEEN MUNICIPAL CREDIT INC,20500,20500,249.49K,249.49K,NEW,0.08%
366651107,IT,GARTNER INC,509,509,246.6K,246.6K,NEW,0.08%
594918104,MSFT,MICROSOFT CORP,26925,577,11.36M,243.49K,+2.2%,3.5%
92189F676,SMH,VANECK ETF TRUST,5379,988,1.31M,240K,+22.5%,0.41%
23908L306,DWLD,DAVIS FUNDAMENTAL ETF TR,6438,6438,233.76K,233.76K,NEW,0.07%
34959E109,FTNT,FORTINET INC,2340,2340,221.22K,221.22K,NEW,0.07%
032095101,APH,AMPHENOL CORP NEW,3153,3153,218.99K,218.99K,NEW,0.07%
46137Y500,CVY,INVESCO EXCHANGE TRADED FD T,66548,8511,1.67M,214.14K,+14.7%,0.52%
46137V837,PDP,INVESCO EXCHANGE TRADED FD T,18896,1900,2.03M,204.45K,+11.2%,0.63%
291011104,EMR,EMERSON ELEC CO,1646,1646,204.35K,204.35K,NEW,0.06%
922908744,VTV,VANGUARD INDEX FDS,3006,1206,508.92K,204.18K,+67%,0.16%
46137V662,PJP,INVESCO EXCHANGE TRADED FD T,21976,2345,1.82M,193.7K,+11.9%,0.56%
184496107,CLH,CLEAN HARBORS INC,4763,798,1.1M,183.65K,+20.1%,0.34%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,7569,403,3.43M,182.42K,+5.6%,1.1%
30303M102,META,META PLATFORMS INC,1166,296,684.1K,173.67K,+34%,0.21%
464288687,PFF,ISHARES TR,10533,5383,331.16K,169.24K,+104.5%,0.1%
22160K105,COST,COSTCO WHSL CORP NEW,544,184,498.74K,168.69K,+51.1%,0.15%
78462F103,SPY,SPDR S&P 500 ETF TR,12193,254,7.16M,149.13K,+2.1%,2.2%
02079K305,GOOGL,ALPHABET INC,13934,683,2.64M,129.54K,+5.2%,0.82%
46625H100,JPM,JPMORGAN CHASE & CO.,11368,507,2.72M,121.48K,+4.7%,0.85%
11135F101,AVGO,BROADCOM INC,37796,511,8.81M,119.08K,+1.4%,2.7%
931142103,WMT,WALMART INC,33626,1274,3.04M,115.13K,+3.9%,0.94%
02079K107,GOOG,ALPHABET INC,1494,564,287.24K,108.44K,+60.6%,0.09%
237194105,DRI,DARDEN RESTAURANTS INC,4050,580,756.25K,108.3K,+16.7%,0.23%
92826C839,V,VISA INC,5774,305,1.82M,96.32K,+5.6%,0.57%
46137V100,PPA,INVESCO EXCHANGE TRADED FD T,12256,812,1.41M,93.17K,+7.1%,0.44%
92189F601,NLR,VANECK ETF TRUST,16673,1133,1.36M,92.17K,+7.3%,0.42%
872590104,TMUS,T-MOBILE US INC,3131,397,691.08K,87.63K,+14.5%,0.21%
00287Y109,ABBV,ABBVIE INC,13638,493,2.42M,87.34K,+3.8%,0.75%
922908736,VUG,VANGUARD INDEX FDS,9155,209,3.78M,86.18K,+2.3%,1.2%
032108664,HACK,AMPLIFY ETF TR,16503,1129,1.23M,84.12K,+7.3%,0.38%
48251W104,KKR,KKR & CO INC,5712,562,845.13K,83.15K,+10.9%,0.26%
742718109,PG,PROCTER AND GAMBLE CO,4678,493,782.52K,82.47K,+11.8%,0.24%
G1151C101,ACN,ACCENTURE PLC IRELAND,1053,228,371.12K,80.36K,+27.6%,0.12%
81369Y100,XLB,SELECT SECTOR SPDR TR,4807,951,404.46K,80.02K,+24.7%,0.13%
46137V621,PGF,INVESCO EXCHANGE TRADED FD T,27835,5462,405K,79.47K,+24.4%,0.13%
872540109,TJX,TJX COS INC NEW,10331,637,1.25M,77.02K,+6.6%,0.39%
37954Y673,PAVE,GLOBAL X FDS,45302,1874,1.83M,75.73K,+4.3%,0.57%
78464A854,SPYM,SPDR SER TR,7614,1078,525.01K,74.33K,+16.5%,0.16%
89147L886,TYG,TORTOISE ENERGY INFRA CORP,23037,1744,967.57K,73.25K,+8.2%,0.3%
78464A789,KIE,SPDR SER TR,1230,1230,69.52K,69.52K,NEW,0.02%
30231G102,XOM,EXXON MOBIL CORP,8946,621,957.05K,66.44K,+7.5%,0.3%
620076307,MSI,MOTOROLA SOLUTIONS INC,2210,115,1.02M,53.23K,+5.5%,0.32%
46137V142,PHO,INVESCO EXCHANGE TRADED FD T,1450,700,95.4K,46.05K,+93.3%,0.03%
437076102,HD,HOME DEPOT INC,6741,94,2.62M,36.58K,+1.4%,0.81%
682680103,OKE,ONEOK INC NEW,37144,344,3.73M,34.56K,+0.9%,1.2%
78468R556,XOP,SPDR SER TR,1002,252,132.58K,33.34K,+33.6%,0.04%
13321L108,CCJ,CAMECO CORP,9439,569,485.05K,29.24K,+6.4%,0.15%
053015103,ADP,AUTOMATIC DATA PROCESSING IN,3573,98,1.05M,28.69K,+2.8%,0.32%
760759100,RSG,REPUBLIC SVCS INC,2505,142,503.96K,28.57K,+6%,0.16%
37954Y293,MLPX,GLOBAL X FDS,463,463,28.04K,28.04K,NEW,<.01%
03073E105,COR,CENCORA INC,4759,124,1.07M,27.86K,+2.7%,0.33%
46434V621,DGRO,ISHARES TR,933,448,57.23K,27.48K,+92.4%,0.02%
882681109,TXRH,TEXAS ROADHOUSE INC,8518,152,1.54M,27.41K,+1.8%,0.48%
049560105,ATO,ATMOS ENERGY CORP,2697,194,374.87K,26.96K,+7.8%,0.12%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,1161,122,255.69K,26.87K,+11.7%,0.08%
11133T103,BR,BROADRIDGE FINL SOLUTIONS IN,3770,115,851.95K,25.99K,+3.1%,0.26%
101137107,BSX,BOSTON SCIENTIFIC CORP,7073,262,633.29K,23.46K,+3.8%,0.2%
19248A109,UTF,COHEN & STEERS INFRASTRUCTUR,20676,975,497.05K,23.44K,+4.9%,0.15%
58155Q103,MCK,MCKESSON CORP,3395,39,1.94M,22.23K,+1.2%,0.6%
126402106,CSW,CSW INDUSTRIALS INC,1386,61,489.05K,21.52K,+4.6%,0.15%
L64875104,MLEC,MOOLEC SCIENCE SA,25000,25000,20K,20K,NEW,<.01%
580135101,MCD,MCDONALDS CORP,3843,69,1.11M,19.99K,+1.8%,0.35%
78409V104,SPGI,S&P GLOBAL INC,501,38,249.65K,18.94K,+8.2%,0.08%
776696106,ROP,ROPER TECHNOLOGIES INC,530,30,275.52K,15.6K,+6%,0.09%
09857L108,BKNG,BOOKING HOLDINGS INC,55,3,273.33K,14.91K,+5.8%,0.08%
