CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
48251W104,KKR,KKR & CO INC,476797,472230,70.52M,69.85M,+10340%,4.9%
023135106,AMZN,AMAZON COM INC,481238,311214,105.58M,68.28M,+183%,7.4%
594918104,MSFT,MICROSOFT CORP,192533,109239,81.15M,46.04M,+131.1%,5.7%
171779309,CIEN,CIENA CORP,534618,534618,45.34M,45.34M,NEW,3.2%
79466L302,CRM,SALESFORCE INC,131358,131358,43.92M,43.92M,NEW,3.1%
880770102,TER,TERADYNE INC,326881,326881,41.16M,41.16M,NEW,2.9%
03769M106,APO,APOLLO GLOBAL MGMT INC,218652,218652,36.11M,36.11M,NEW,2.5%
81762P102,NOW,SERVICENOW INC,36344,30347,38.53M,32.17M,+506%,2.7%
876030107,TPR,TAPESTRY INC,406262,406262,26.54M,26.54M,NEW,1.9%
931142103,WMT,WALMART INC,283548,283548,25.62M,25.62M,NEW,1.8%
46120E602,ISRG,INTUITIVE SURGICAL INC,25065,25065,13.08M,13.08M,NEW,0.91%
872657101,TPG,TPG INC,202181,202181,12.71M,12.71M,NEW,0.89%
532457108,LLY,ELI LILLY & CO,13933,13140,10.76M,10.14M,+1657%,0.75%
81141R100,SE,SEA LTD,932634,92459,98.95M,9.81M,+11%,6.9%
303250104,FICO,FAIR ISAAC CORP,12913,4666,25.71M,9.29M,+56.6%,1.8%
35969L108,YMM,FULL TRUCK ALLIANCE CO LTD,591952,591952,6.4M,6.4M,NEW,0.45%
64110W102,NTES,NETEASE INC,46674,46674,4.16M,4.16M,NEW,0.29%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,12746,12746,3.83M,3.83M,NEW,0.27%
538034109,LYV,LIVE NATION ENTERTAINMENT IN,29076,29076,3.77M,3.77M,NEW,0.26%
253393102,DKS,DICKS SPORTING GOODS INC,15540,15540,3.56M,3.56M,NEW,0.25%
192446102,CTSH,COGNIZANT TECHNOLOGY SOLUTIO,46230,46230,3.56M,3.56M,NEW,0.25%
37045V100,GM,GENERAL MTRS CO,59345,59345,3.16M,3.16M,NEW,0.22%
830566105,SKX,SKECHERS U S A INC,40500,40500,2.72M,2.72M,NEW,0.19%
26856L103,ELF,E L F BEAUTY INC,21650,21650,2.72M,2.72M,NEW,0.19%
23804L103,DDOG,DATADOG INC,171378,17244,24.49M,2.46M,+11.2%,1.7%
751212101,RL,RALPH LAUREN CORP,9800,9800,2.26M,2.26M,NEW,0.16%
36118L106,FUTU,FUTU HLDGS LTD,28114,28114,2.25M,2.25M,NEW,0.16%
M7S64H106,MNDY,MONDAY COM LTD,9178,9178,2.16M,2.16M,NEW,0.15%
697435105,PANW,PALO ALTO NETWORKS INC,11554,11554,2.1M,2.1M,NEW,0.15%
43300A203,HLT,HILTON WORLDWIDE HLDGS INC,8500,8500,2.1M,2.1M,NEW,0.15%
78409V104,SPGI,S&P GLOBAL INC,4127,4127,2.06M,2.06M,NEW,0.14%
833445109,SNOW,SNOWFLAKE INC,13311,13311,2.06M,2.06M,NEW,0.14%
82509L107,SHOP,SHOPIFY INC,19270,19270,2.05M,2.05M,NEW,0.14%
902252105,TYL,TYLER TECHNOLOGIES INC,3871,3524,2.23M,2.03M,+1015.6%,0.16%
92840M102,VST,VISTRA CORP,12940,12940,1.78M,1.78M,NEW,0.12%
443573100,HUBS,HUBSPOT INC,5575,2539,3.88M,1.77M,+83.6%,0.27%
98138H101,WDAY,WORKDAY INC,6157,6157,1.59M,1.59M,NEW,0.11%
29414B104,EPAM,EPAM SYS INC,6086,6086,1.42M,1.42M,NEW,0.1%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,42205,6469,8.34M,1.28M,+18.1%,0.58%
44332N106,HTHT,H WORLD GROUP LTD,137800,35800,4.55M,1.18M,+35.1%,0.32%
75734B100,RDDT,REDDIT INC,6294,6294,1.03M,1.03M,NEW,0.07%
052769106,ADSK,AUTODESK INC,9850,2165,2.91M,639.91K,+28.2%,0.2%
70432V102,PAYC,PAYCOM SOFTWARE INC,1907,1907,390.88K,390.88K,NEW,0.03%
770700102,HOOD,ROBINHOOD MKTS INC,8648,8648,322.22K,322.22K,NEW,0.02%
18915M107,NET,CLOUDFLARE INC,2465,2465,265.43K,265.43K,NEW,0.02%
872590104,TMUS,T-MOBILE US INC,1174,1174,259.14K,259.14K,NEW,0.02%
47233W109,JEF,JEFFERIES FINL GROUP INC,3102,3102,243.2K,243.2K,NEW,0.02%
368736104,GNRC,GENERAC HLDGS INC,1496,1496,231.96K,231.96K,NEW,0.02%
G54950103,LIN,LINDE PLC,527,527,220.64K,220.64K,NEW,0.02%
87612G101,TRGP,TARGA RES CORP,1233,1233,220.09K,220.09K,NEW,0.02%
84265V105,SCCO,SOUTHERN COPPER CORP,2747,731,250.33K,66.62K,+36.3%,0.02%
243537107,DECK,DECKERS OUTDOOR CORP,13981,99,2.84M,20.11K,+0.7%,0.2%
H5919C104,ONON,ON HLDG AG,29918,228,1.64M,12.49K,+0.8%,0.11%
50202M102,LI,LI AUTO INC,12172,-36,292.01K,-863.64,-0.3%,0.02%
464287184,FXI,ISHARES TR,0,-1566,0,-49.77K,CLOSE,0%
91531W106,TIGR,UP FINTECH HLDG LTD,0,-10395,0,-55.51K,CLOSE,0%
639057207,NWG,NATWEST GROUP PLC,0,-10404,0,-97.38K,CLOSE,0%
Y2065G121,DHT,DHT HOLDINGS INC,0,-13780,0,-151.99K,CLOSE,0%
500767306,KWEB,KRANESHARES TRUST,0,-6093,0,-207.28K,CLOSE,0%
L44385109,GLOB,GLOBANT S A,0,-1268,0,-251.24K,CLOSE,0%
91332U101,U,UNITY SOFTWARE INC,83042,-15201,1.87M,-341.57K,-15.5%,0.13%
136375102,CNI,CANADIAN NATL RY CO,32138,-3549,3.26M,-360.26K,-9.9%,0.23%
M2682V108,CYBR,CYBERARK SOFTWARE LTD,0,-1491,0,-434.79K,CLOSE,0%
01609W102,BABA,ALIBABA GROUP HLDG LTD,0,-7220,0,-766.19K,CLOSE,0%
25809K105,DASH,DOORDASH INC,0,-6107,0,-871.65K,CLOSE,0%
881624209,TEVA,TEVA PHARMACEUTICAL INDS LTD,0,-58557,0,-1.06M,CLOSE,0%
09075V102,BNTX,BIONTECH SE,0,-10678,0,-1.27M,CLOSE,0%
759530108,RELX,RELX PLC,5617,-28433,255.12K,-1.29M,-83.5%,0.02%
776696106,ROP,ROPER TECHNOLOGIES INC,0,-2389,0,-1.33M,CLOSE,0%
631103108,NDAQ,NASDAQ INC,0,-20014,0,-1.46M,CLOSE,0%
92826C839,V,VISA INC,0,-5742,0,-1.58M,CLOSE,0%
871607107,SNPS,SYNOPSYS INC,6172,-3799,3M,-1.84M,-38.1%,0.21%
98980G102,ZS,ZSCALER INC,0,-10923,0,-1.87M,CLOSE,0%
60937P106,MDB,MONGODB INC,0,-7320,0,-1.98M,CLOSE,0%
64110L106,NFLX,NETFLIX INC,2836,-2258,2.53M,-2.01M,-44.3%,0.18%
743315103,PGR,PROGRESSIVE CORP,30279,-8555,7.26M,-2.05M,-22%,0.51%
90353T100,UBER,UBER TECHNOLOGIES INC,0,-28892,0,-2.17M,CLOSE,0%
57636Q104,MA,MASTERCARD INCORPORATED,0,-4786,0,-2.36M,CLOSE,0%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,0,-8529,0,-2.39M,CLOSE,0%
009066101,ABNB,AIRBNB INC,4144,-18957,544.56K,-2.49M,-82.1%,0.04%
55354G100,MSCI,MSCI INC,1909,-4303,1.15M,-2.58M,-69.3%,0.08%
22160N109,CSGP,COSTAR GROUP INC,0,-37324,0,-2.82M,CLOSE,0%
