CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
879433829,TDS,TELEPHONE & DATA SYS INC,1350816,1350816,46.08M,46.08M,NEW,40.2%
20337X109,VISN,COMMSCOPE HLDG CO INC,5948421,5948421,30.99M,30.99M,NEW,27%
26884L109,EQT,EQT CORP,289285,289285,13.34M,13.34M,NEW,11.6%
85512G106,STHO,STAR HLDGS,946296,946296,9.21M,9.21M,NEW,8%
G4766E116,INDV,INDIVIOR PLC,373231,373231,4.64M,4.64M,NEW,4%
N97284108,NBIS,NEBIUS GROUP N.V.,130000,130000,3.6M,3.6M,NEW,3.1%
89621C105,TMQ,TRILOGY METALS INC NEW,2546289,2546289,2.95M,2.95M,NEW,2.6%
02156K103,OPTU,ALTICE USA INC,976314,976314,2.35M,2.35M,NEW,2.1%
67623C109,OPI,OFFICE PPTYS INCOME TR,1578701,1578701,1.58M,1.58M,NEW,1.4%
84757T113,MDAIW,SPECTRAL AI INC,11666,11666,8.87K,8.87K,NEW,<.01%
G85727116,SDAWW,SUNCAR TECHNOLOGY GROUP INC,10000,10000,3.2K,3.2K,NEW,<.01%
96812F110,BAERW,BRIDGER AEROSPACE GRP HLDGS,10000,10000,437,437,NEW,<.01%
Total,,,,,114.75M,114.75M,+100%,100%
