CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
91324P102,UNH,UNITEDHEALTH GROUP INC,1900457,1900457,961.37M,961.37M,NEW,3.1%
808513105,SCHW,SCHWAB CHARLES CORP,14658944,12318988,1.08B,911.73M,+526.5%,3.5%
46625H100,JPM,JPMORGAN CHASE & CO.,7466187,3769652,1.79B,903.62M,+102%,5.8%
461202103,INTU,INTUIT,1718964,1429045,1.08B,898.15M,+492.9%,3.5%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,4089619,4089619,807.66M,807.66M,NEW,2.6%
20030N101,CMCSA,COMCAST CORP NEW,19818985,16726300,743.81M,627.74M,+540.8%,2.4%
097023105,BA,BOEING CO,2975071,2975071,526.59M,526.59M,NEW,1.7%
02079K305,GOOGL,ALPHABET INC,3661375,2383917,693.1M,451.28M,+186.6%,2.2%
61174X109,MNST,MONSTER BEVERAGE CORP NEW,8064361,8064361,423.86M,423.86M,NEW,1.4%
45866F104,ICE,INTERCONTINENTAL EXCHANGE IN,2767493,2767493,412.38M,412.38M,NEW,1.3%
855244109,SBUX,STARBUCKS CORP,5344064,3678902,487.65M,335.7M,+220.9%,1.6%
64110L106,NFLX,NETFLIX INC,502298,297317,447.71M,265M,+145%,1.4%
778296103,ROST,ROSS STORES INC,1706953,1706953,258.21M,258.21M,NEW,0.84%
830566105,SKX,SKECHERS U S A INC,3621391,3621391,243.5M,243.5M,NEW,0.79%
02376R102,AAL,AMERICAN AIRLS GROUP INC,13539994,13539994,236M,236M,NEW,0.76%
25809K105,DASH,DOORDASH INC,4949392,1350087,830.26M,226.48M,+37.5%,2.7%
79466L302,CRM,SALESFORCE INC,1211482,667080,405.03M,223.02M,+122.5%,1.3%
060505104,BAC,BANK AMERICA CORP,24715946,4756416,1.09B,209.04M,+23.8%,3.5%
216648501,COO,COOPER COS INC,2025310,2025310,186.19M,186.19M,NEW,0.6%
871607107,SNPS,SYNOPSYS INC,721318,369795,350.1M,179.48M,+105.2%,1.1%
126408103,CSX,CSX CORP,14672537,5320790,473.48M,171.7M,+56.9%,1.5%
03027X100,AMT,AMERICAN TOWER CORP NEW,897340,897340,164.58M,164.58M,NEW,0.53%
89417E109,TRV,TRAVELERS COMPANIES INC,671750,671750,161.82M,161.82M,NEW,0.52%
89400J107,TRU,TRANSUNION,4100233,1699505,380.13M,157.56M,+70.8%,1.2%
594918104,MSFT,MICROSOFT CORP,2390300,345871,1.01B,145.78M,+16.9%,3.3%
37045V100,GM,GENERAL MTRS CO,2580242,2580242,137.45M,137.45M,NEW,0.44%
59156R108,MET,METLIFE INC,6017040,1529438,492.68M,125.23M,+34.1%,1.6%
40412C101,HCA,HCA HEALTHCARE INC,1110230,412200,333.24M,123.72M,+59.1%,1.1%
146869102,CVNA,CARVANA CO,873583,604495,177.65M,122.93M,+224.6%,0.57%
101137107,BSX,BOSTON SCIENTIFIC CORP,2172208,1204998,194.02M,107.63M,+124.6%,0.63%
34959J108,FTV,FORTIVE CORP,13193368,1395948,989.5M,104.7M,+11.8%,3.2%
09075V102,BNTX,BIONTECH SE,940850,894556,107.21M,101.93M,+1932.3%,0.35%
03769M106,APO,APOLLO GLOBAL MGMT INC,569435,569435,94.05M,94.05M,NEW,0.3%
90138F102,TWLO,TWILIO INC,838385,838385,90.61M,90.61M,NEW,0.29%
16119P108,CHTR,CHARTER COMMUNICATIONS INC N,251441,251441,86.19M,86.19M,NEW,0.28%
G3265R107,APTV,APTIV PLC,1024222,1024222,61.94M,61.94M,NEW,0.2%
50202M102,LI,LI AUTO INC,4593756,2518477,110.2M,60.42M,+121.4%,0.36%
83304A106,SNAP,SNAP INC,5298559,5298559,57.07M,57.07M,NEW,0.18%
G0403H108,AON,AON PLC,720364,157337,258.73M,56.51M,+27.9%,0.84%
89422G107,TVTX,TRAVERE THERAPEUTICS INC,2901925,2901925,50.55M,50.55M,NEW,0.16%
09061G101,BMRN,BIOMARIN PHARMACEUTICAL INC,10510550,757257,690.86M,49.77M,+7.8%,2.2%
747525103,QCOM,QUALCOMM INC,322814,322814,49.59M,49.59M,NEW,0.16%
03831W108,APP,APPLOVIN CORP,148965,148965,48.24M,48.24M,NEW,0.16%
133131102,CPT,CAMDEN PPTY TR,3362401,403265,390.17M,46.79M,+13.6%,1.3%
758750103,RRX,REGAL REXNORD CORPORATION,866612,236491,134.44M,36.69M,+37.5%,0.44%
550021109,LULU,LULULEMON ATHLETICA INC,83105,83105,31.78M,31.78M,NEW,0.1%
98980G102,ZS,ZSCALER INC,914969,67198,165.07M,12.12M,+7.9%,0.53%
732908108,PONY,PONY AI INC,739797,739797,10.62M,10.62M,NEW,0.03%
45826H109,ITGR,INTEGER HLDGS CORP,1155711,45194,153.15M,5.99M,+4.1%,0.5%
68622P109,ORIC,ORIC PHARMACEUTICALS INC,4431008,431008,35.76M,3.48M,+10.8%,0.12%
G7709Q104,RPRX,ROYALTY PHARMA PLC,12207885,113864,311.42M,2.9M,+0.9%,1%
10806X102,BBIO,BRIDGEBIO PHARMA INC,25120991,0,689.32M,0,NO CHANGE,2.2%
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES COR,29993708,0,179.81M,0,NO CHANGE,0.58%
34385P108,LAB,STANDARD BIOTOOLS INC,58651170,0,102.64M,0,NO CHANGE,0.33%
N69605108,PHVS,PHARVARIS N V,3653310,0,70.03M,0,NO CHANGE,0.23%
37611X209,DNA,GINKGO BIOWORKS HOLDINGS INC,3577128,0,35.13M,0,NO CHANGE,0.11%
45720N103,INBX,INHIBRX BIOSCIENCES INC,1787705,0,27.53M,0,NO CHANGE,0.09%
89532M101,TRVI,TREVI THERAPEUTICS INC,4400000,0,18.13M,0,NO CHANGE,0.06%
713317105,PEPG,PEPGEN INC,1482434,0,5.62M,0,NO CHANGE,0.02%
75120L100,RLYB,RALLYBIO CORP,4194777,0,4.03M,0,NO CHANGE,0.01%
052769106,ADSK,AUTODESK INC,756584,-5442,223.62M,-1.61M,-0.7%,0.72%
92826C839,V,VISA INC,3495090,-10657,1.1B,-3.37M,-0.3%,3.6%
28036F105,EWTX,EDGEWISE THERAPEUTICS INC,1224986,-256160,32.71M,-6.84M,-17.3%,0.11%
22160N109,CSGP,COSTAR GROUP INC,1162703,-98492,83.24M,-7.05M,-7.8%,0.27%
020002101,ALL,ALLSTATE CORP,1937242,-104860,373.48M,-20.22M,-5.1%,1.2%
45258J102,IMVT,IMMUNOVANT INC,1407290,-913612,34.86M,-22.63M,-39.4%,0.11%
881624209,TEVA,TEVA PHARMACEUTICAL INDS LTD,6503485,-1064048,143.34M,-23.45M,-14.1%,0.46%
N62509109,NAMS,NEWAMSTERDAM PHARMA COMPANY,6978534,-1046031,179.35M,-26.88M,-13%,0.58%
67066G104,NVDA,NVIDIA CORPORATION,2031985,-233337,272.88M,-31.33M,-10.3%,0.88%
23954D109,DAWN,DAY ONE BIOPHARMACEUTICALS I,0,-2558563,0,-35.64M,CLOSE,0%
687793109,OSCR,OSCAR HEALTH INC,3073765,-3098367,41.31M,-41.64M,-50.2%,0.13%
92686J106,VKTX,VIKING THERAPEUTICS INC,0,-721926,0,-45.71M,CLOSE,0%
98887Q104,ZLAB,ZAI LAB LTD,0,-1949937,0,-47.07M,CLOSE,0%
75886F107,REGN,REGENERON PHARMACEUTICALS,0,-49870,0,-52.43M,CLOSE,0%
54300N103,LBPH,LONGBOARD PHARMACEUTICALS IN,0,-1969041,0,-65.63M,CLOSE,0%
G76279101,ROIV,ROIVANT SCIENCES LTD,47809960,-6289106,565.59M,-74.4M,-11.6%,1.8%
29452E101,EQH,EQUITABLE HLDGS INC,764323,-2285939,36.05M,-107.83M,-74.9%,0.12%
775109200,RCI,ROGERS COMMUNICATIONS INC,0,-2701058,0,-108.61M,CLOSE,0%
88160R101,TSLA,TESLA INC,0,-436272,0,-114.14M,CLOSE,0%
03076C106,AMP,AMERIPRISE FINL INC,0,-243055,0,-114.19M,CLOSE,0%
88579Y101,MMM,3M CO,0,-840751,0,-114.93M,CLOSE,0%
872590104,TMUS,T-MOBILE US INC,610404,-540334,134.73M,-119.27M,-47%,0.44%
532457108,LLY,ELI LILLY & CO,0,-152038,0,-134.7M,CLOSE,0%
48251W104,KKR,KKR & CO INC,875778,-934973,129.54M,-138.29M,-51.6%,0.42%
00187Y100,APG,API GROUP CORP,21537518,-4173026,774.7M,-150.1M,-16.2%,2.5%
35671D857,FCX,FREEPORT-MCMORAN INC,0,-3140964,0,-156.8M,CLOSE,0%
92840M102,VST,VISTRA CORP,601501,-1235520,82.93M,-170.34M,-67.3%,0.27%
G3643J108,FLUT,FLUTTER ENTMT PLC,1868698,-676678,482.96M,-174.89M,-26.6%,1.6%
143658300,CCL,CARNIVAL CORP,0,-9559560,0,-176.66M,CLOSE,0%
12504L109,CBRE,CBRE GROUP INC,0,-1571735,0,-195.65M,CLOSE,0%
36828A101,GEV,GE VERNOVA INC,361475,-651658,118.9M,-214.35M,-64.3%,0.38%
824348106,SHW,SHERWIN WILLIAMS CO,618022,-683634,210.08M,-232.39M,-52.5%,0.68%
00404A109,ACHC,ACADIA HEALTHCARE COMPANY IN,0,-3701347,0,-234.7M,CLOSE,0%
92537N108,VRT,VERTIV HOLDINGS CO,0,-2813448,0,-279.91M,CLOSE,0%
743315103,PGR,PROGRESSIVE CORP,2173703,-1312172,520.84M,-314.41M,-37.6%,1.7%
023135106,AMZN,AMAZON COM INC,2614074,-1440559,573.5M,-316.04M,-35.5%,1.9%
580135101,MCD,MCDONALDS CORP,0,-1120649,0,-341.25M,CLOSE,0%
517834107,LVS,LAS VEGAS SANDS CORP,0,-8665215,0,-436.21M,CLOSE,0%
902973304,USB,US BANCORP DEL,24447757,-9169453,1.17B,-438.57M,-27.3%,3.8%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,1548585,-1029044,692.81M,-460.37M,-39.9%,2.2%
718172109,PM,PHILIP MORRIS INTL INC,5087950,-3964533,612.33M,-477.13M,-43.8%,2%
049468101,TEAM,ATLASSIAN CORPORATION,496185,-2478751,120.76M,-603.28M,-83.3%,0.39%
00724F101,ADBE,ADOBE INC,1234688,-1386710,549.04M,-616.64M,-52.9%,1.8%
98138H101,WDAY,WORKDAY INC,0,-3267712,0,-798.66M,CLOSE,0%
037833100,AAPL,APPLE INC,0,-4859142,0,-1.13B,CLOSE,0%
Total,,,,,30.9B,2.39B,+8.7%,100%
