CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
46090F100,PDBC,Invesco Opt Yld Divers (pdbc),564008,55340,10.18M,998.36K,+10.9%,6.2%
934423104,WBD,Warner Bros Discovery Inc. (wb,46627,46627,626K,626K,NEW,0.38%
78463V107,GLD,Spdr Gold Tr Spdr (gld),33341,2863,5.62M,482.33K,+9.4%,3.4%
023135106,AMZN,Amazon.Com Inc (amzn),4115,4011,437K,425.96K,+3856.7%,0.27%
12637A103,,CSI Compressco LP (cclp),400000,300000,524K,393K,+300%,0.32%
81369Y886,XLU,Utilities Select Sector SPRD (,9100,4750,638K,333.02K,+109.2%,0.39%
219350105,GLW,Corning Inc (glw),7609,7609,240K,240K,NEW,0.15%
931142103,WMT,Wal-Mart Stores Inc (wmt),1898,1898,231K,231K,NEW,0.14%
46428Q109,SLV,Ishares Silver Trust(slv),127606,11704,2.38M,218.2K,+10.1%,1.5%
02079K305,GOOGL,Alphabet Inc-Cl A (googl),92,92,200K,200K,NEW,0.12%
25179M103,DVN,Devon Energy (dvn),7482,2973,412K,163.71K,+65.9%,0.25%
74347B714,PSQ,Proshares Short QQQ (psq),21740,9800,313K,141.09K,+82.1%,0.19%
74347B425,SH,Proshares Short S&P500 (sh),29602,3500,488K,57.7K,+13.4%,0.3%
260557103,DOW,Dow Chemical (dow),4392,870,227K,44.97K,+24.7%,0.14%
532457108,LLY,Eli Lilly & Co (lly),1423,12,461K,3.89K,+0.9%,0.28%
127097103,CTRA,Coterra Energy Inc (ctra),11081,81,286K,2.09K,+0.7%,0.18%
437076102,HD,Home Depot Inc (hd),935,2,256K,547.59,+0.2%,0.16%
898402102,TRMK,Trustmark Corp (trmk),9662,2,282K,58.37,+0%,0.17%
084670108,BRK.A,Berkshire Hathaway (brka),6,0,2.45M,0,NO CHANGE,1.5%
351858105,FNV,Franco Nevada Corp (fnv),8800,0,1.16M,0,NO CHANGE,0.71%
369550108,GD,General Dynamics (gd),2820,0,624K,0,NO CHANGE,0.38%
502431109,LHX,L3 Harris Technologies (lhx),2010,0,486K,0,NO CHANGE,0.3%
131193104,CALY,Callaway Golf Co (ely),18955,0,387K,0,NO CHANGE,0.24%
302491303,FMC,FMC (fmc),3550,0,380K,0,NO CHANGE,0.23%
46432F396,MTUM,Ishares Edge MSCI USA Moment (,1885,0,257K,0,NO CHANGE,0.16%
922908769,VTI,Vanguard Total Stock Mkt ETF (,1291,0,244K,0,NO CHANGE,0.15%
00206R102,T,At&T Inc (t),11949,-9,250K,-188.3,-0.1%,0.15%
78464A474,SPSB,SPDR Port Short Term Corp (sps,8155,-208,242K,-6.17K,-2.5%,0.15%
03027X100,AMT,American Tower Corp (amt),7125,-64,1.82M,-16.36K,-0.9%,1.1%
71654V101,PBRA,Petroleo Brasil-Sp Pref ADR (p,10478,-2318,111K,-24.56K,-18.1%,0.07%
629377508,NRG,NRG Energy Inc (nrg),5692,-931,217K,-35.49K,-14.1%,0.13%
30225T102,EXR,Extra Space Storage (exr),1336,-219,227K,-37.21K,-14.1%,0.14%
22052L104,CTVA,Corteva Inc (ctva),11331,-761,613K,-41.17K,-6.3%,0.38%
191216100,KO,Coca-Cola Co/The (ko),5460,-669,343K,-42.03K,-10.9%,0.21%
56585A102,MPC,Marathon Petroleum,2837,-514,233K,-42.21K,-15.3%,0.14%
902973304,USB,US Bancorp (usb),5598,-921,258K,-42.45K,-14.1%,0.16%
31620R303,FNF,Fidelity National Financial (f,7070,-1181,261K,-43.6K,-14.3%,0.16%
80105N105,SNY,Sanofi-Aventis (sny),4794,-875,240K,-43.8K,-15.4%,0.15%
828806109,SPG,Simon Property Group Inc (spg),3966,-480,376K,-45.51K,-10.8%,0.23%
97651M109,WIT,Wipro Ltd-ADR (wit),33658,-8568,179K,-45.57K,-20.3%,0.11%
92343V104,VZ,Verizon Communications Inc (vz,13736,-903,697K,-45.82K,-6.2%,0.43%
904767704,UL,Unilever Plc (ul),5705,-1007,261K,-46.07K,-15%,0.16%
7591EP100,RF,Regions Financial Corp (rf),14336,-2566,269K,-48.15K,-15.2%,0.17%
824596100,SHG,Shinhan Finl Grp Ltd Sp Adr (s,7095,-1713,203K,-49.01K,-19.4%,0.12%
10552T107,BRFS,BRF SA-ADR (brfs),16623,-19254,43K,-49.81K,-53.7%,0.03%
291011104,EMR,Emerson Electric Co (emr),3947,-662,314K,-52.66K,-14.4%,0.19%
