CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
023135106,AMZN,AMAZON COM INC,8104902,7682049,860.82M,815.91M,+1816.7%,3.9%
036752103,ELV,ELEVANCE HEALTH INC,1464485,1323590,706.73M,638.74M,+939.4%,3.2%
58155Q103,MCK,MCKESSON CORP,1625515,1625515,530.26M,530.26M,NEW,2.4%
026874784,AIG,AMERICAN INTL GROUP INC,10108715,10108715,516.86M,516.86M,NEW,2.4%
461202103,INTU,INTUIT,1115487,1115487,429.95M,429.95M,NEW,2%
852234103,XYZ,BLOCK INC,5603207,5151673,344.37M,316.62M,+1140.9%,1.6%
512807108,LRCX.MX,LAM RESEARCH CORP,694026,694026,295.76M,295.76M,NEW,1.4%
30303M102,META,META PLATFORMS INC,2865864,1656262,462.12M,267.07M,+136.9%,2.1%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,862587,377891,468.63M,205.3M,+78%,2.1%
256677105,DG,DOLLAR GEN CORP NEW,1110174,721857,272.48M,177.17M,+185.9%,1.2%
874054109,TTWO,TAKE-TWO INTERACTIVE SOFTWAR,1999669,1411226,245.02M,172.92M,+239.8%,1.1%
254687106,DIS,DISNEY WALT CO,1741500,1741500,164.4M,164.4M,NEW,0.75%
57636Q104,MA,MASTERCARD INCORPORATED,2302305,508817,726.33M,160.52M,+28.4%,3.3%
459506101,IFF,INTERNATIONAL FLAVORS&FRAGRA,5121603,1324373,610.09M,157.76M,+34.9%,2.8%
097023105,BA,BOEING CO,1391238,1085891,190.21M,148.46M,+355.6%,0.87%
90353T100,UBER,UBER TECHNOLOGIES INC,16583623,6146424,339.3M,125.76M,+58.9%,1.6%
40415F101,HDB,HDFC BANK LTD,9182277,2108960,504.66M,115.91M,+29.8%,2.3%
H1467J104,CB,CHUBB LIMITED,3774226,573011,741.94M,112.64M,+17.9%,3.4%
91529Y106,UNM,UNUM GROUP,4310548,3172903,146.65M,107.94M,+278.9%,0.67%
09061G101,BMRN,BIOMARIN PHARMACEUTICAL INC,5052593,1300200,418.71M,107.75M,+34.6%,1.9%
12572Q105,CME,CME GROUP INC,508639,508639,104.12M,104.12M,NEW,0.48%
00404A109,ACHC,ACADIA HEALTHCARE COMPANY IN,3478476,1348043,235.25M,91.17M,+63.3%,1.1%
571748102,MRSH,MARSH & MCLENNAN COS INC,2828603,577960,439.14M,89.73M,+25.7%,2%
958102105,WDC,WESTERN DIGITAL CORP.,1966376,1966376,88.15M,88.15M,NEW,0.4%
74967X103,RH,RH,401230,401230,85.17M,85.17M,NEW,0.39%
05352A100,AVTR,AVANTOR INC,6168685,2708722,191.85M,84.24M,+78.3%,0.88%
595112103,MU,MICRON TECHNOLOGY INC,1470600,1470600,81.3M,81.3M,NEW,0.37%
22266L106,,COUPA SOFTWARE INC,1414833,1414833,80.79M,80.79M,NEW,0.37%
101137107,BSX,BOSTON SCIENTIFIC CORP,14653954,1814812,546.15M,67.64M,+14.1%,2.5%
G7709Q104,RPRX,ROYALTY PHARMA PLC,12370694,1606222,520.06M,67.53M,+14.9%,2.4%
03076C106,AMP,AMERIPRISE FINL INC,1183896,260568,281.39M,61.93M,+28.2%,1.3%
09857L108,BKNG,BOOKING HOLDINGS INC,89251,35017,156.1M,61.24M,+64.6%,0.71%
82489T104,SWAV,SHOCKWAVE MED INC,284000,284000,54.29M,54.29M,NEW,0.25%
457730109,INSP,INSPIRE MED SYS INC,595193,284312,108.72M,51.94M,+91.5%,0.5%
15135B101,CNC,CENTENE CORP DEL,8293867,487827,701.74M,41.28M,+6.2%,3.2%
053774105,CAR,AVIS BUDGET GROUP,278673,278673,40.99M,40.99M,NEW,0.19%
517834107,LVS,LAS VEGAS SANDS CORP,964915,964915,32.41M,32.41M,NEW,0.15%
48576A100,KRTX,KARUNA THERAPEUTICS INC,1119360,145015,141.61M,18.35M,+14.9%,0.65%
713317105,PEPG,PEPGEN INC,1793923,1793923,17.81M,17.81M,NEW,0.08%
60855R100,MOH,MOLINA HEALTHCARE INC,475158,58275,132.86M,16.29M,+14%,0.61%
15117B202,CLDX,CELLDEX THERAPEUTICS INC NEW,2337854,491207,63.03M,13.24M,+26.6%,0.29%
23954D109,DAWN,DAY ONE BIOPHARMACEUTICALS I,1857424,700000,33.25M,12.53M,+60.5%,0.15%
92337C104,,VERASTEM INC,9224000,9224000,10.7M,10.7M,NEW,0.05%
148806102,CTLT,CATALENT INC,1961249,67605,210.42M,7.25M,+3.6%,0.96%
159864107,CRL,CHARLES RIV LABS INTL INC,553409,31756,118.41M,6.79M,+6.1%,0.54%
98887Q104,ZLAB,ZAI LAB LTD,3299598,166301,114.43M,5.77M,+5.3%,0.52%
53000N108,LIANY,LIANBIO,3564173,2064173,7.7M,4.46M,+137.6%,0.04%
00187Y100,APG,API GROUP CORP,33634813,171613,503.51M,2.57M,+0.5%,2.3%
N69605108,PHVS,PHARVARIS N V,2491923,11604,55.07M,256.45K,+0.5%,0.25%
G76279101,ROIV,ROIVANT SCIENCES LTD,88238700,0,359.13M,0,NO CHANGE,1.6%
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES COR,29993708,0,242.65M,0,NO CHANGE,1.1%
10806X102,BBIO,BRIDGEBIO PHARMA INC,26620991,0,241.72M,0,NO CHANGE,1.1%
03237H101,AMLX,AMYLYX PHARMACEUTICALS INC,7170536,0,138.1M,0,NO CHANGE,0.63%
40131MAB5,GH,GUARDANT HEALTH INC,120000000,0,74.7M,0,NO CHANGE,0.34%
45720L107,INBX,INHIBRX INC,5305866,0,60.22M,0,NO CHANGE,0.28%
98943L107,ZNTL,ZENTALIS PHARMACEUTICALS INC,2026656,0,56.95M,0,NO CHANGE,0.26%
75120L100,RLYB,RALLYBIO CORP,4194777,0,31.67M,0,NO CHANGE,0.14%
35104E100,FDMT,4D MOLECULAR THERAPEUTICS IN,3937914,0,27.49M,0,NO CHANGE,0.13%
49705R105,,KINNATE BIOPHARMA INC,1820462,0,22.96M,0,NO CHANGE,0.11%
28036F105,EWTX,EDGEWISE THERAPEUTICS INC,2727249,0,21.71M,0,NO CHANGE,0.1%
670703107,NUVL,NUVALENT INC,1110170,0,15.05M,0,NO CHANGE,0.07%
87410C104,,TALARIS THERAPEUTICS INC,3289617,0,14.84M,0,NO CHANGE,0.07%
G9470A102,VTEX,VTEX,0,-30371,0,-187K,CLOSE,0%
68626A207,,ORION ACQUISITION CORP,3703693,-85081,36.33M,-834.64K,-2.2%,0.17%
87190U100,,TDCX INC,0,-141117,0,-1.72M,CLOSE,0%
92826C839,V,VISA INC,2555860,-41960,503.22M,-8.26M,-1.6%,2.3%
45784P101,PODD,INSULET CORP,503401,-43986,109.71M,-9.59M,-8%,0.5%
45826J105,NTLA,INTELLIA THERAPEUTICS INC,2228383,-240377,115.34M,-12.44M,-9.7%,0.53%
34959J108,FTV,FORTIVE CORP,11798954,-234203,641.63M,-12.74M,-1.9%,2.9%
743315103,PGR,PROGRESSIVE CORP,901744,-135562,104.85M,-15.76M,-13.1%,0.48%
46625H100,JPM,JPMORGAN CHASE & CO,0,-119706,0,-16.32M,CLOSE,0%
69353Y103,PMVP,PMV PHARMACEUTICALS INC,0,-1076000,0,-22.4M,CLOSE,0%
701094104,PH,PARKER-HANNIFIN CORP,3070691,-94643,755.54M,-23.29M,-3%,3.5%
679369108,OLPX,OLAPLEX HLDGS INC,0,-1613189,0,-25.21M,CLOSE,0%
91324P102,UNH,UNITEDHEALTH GROUP INC,0,-76910,0,-39.22M,CLOSE,0%
76954A103,RIVN,RIVIAN AUTOMOTIVE INC,1602193,-1602196,41.24M,-41.24M,-50%,0.19%
M5216V106,GLBE,GLOBAL E ONLINE LTD,3044726,-2083722,61.41M,-42.03M,-40.6%,0.28%
30744W107,FTCHQ,FARFETCH LTD,0,-2819222,0,-42.63M,CLOSE,0%
40131M109,GH,GUARDANT HEALTH INC,4479020,-1333214,180.68M,-53.78M,-22.9%,0.83%
482497104,BEKE,KE HLDGS INC,10410507,-3029618,186.87M,-54.38M,-22.5%,0.85%
37611X100,DNA.MX,GINKGO BIOWORKS HOLDINGS INC,27084126,-23971018,64.46M,-57.05M,-47%,0.29%
09260D107,BX,BLACKSTONE INC,0,-509587,0,-64.69M,CLOSE,0%
81762P102,NOW,SERVICENOW INC,297495,-142955,141.47M,-67.98M,-32.5%,0.65%
74276L105,PRCT,PROCEPT BIOROBOTICS CORP,1545000,-2113892,50.51M,-69.1M,-57.8%,0.23%
