CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
496902404,KGC,Kinross Gold Corp,146672975,61068468,525.08M,218.62M,+71.3%,1.4%
023135106,AMZN,Amazon.com Inc,1578054,1504332,167.6M,159.77M,+2040.5%,0.44%
808513105,SCHW,Charles Schwab Corp/The,1441705,1417793,91.09M,89.58M,+5929.2%,0.24%
89400J107,TRU,TransUnion,1182173,1113438,94.56M,89.06M,+1619.9%,0.25%
773903109,ROK,Rockwell Automation Inc,446463,431442,88.98M,85.99M,+2872.3%,0.24%
278865100,ECL,Ecolab Inc,1153861,557144,177.42M,85.67M,+93.4%,0.47%
574599106,MAS,MASCO CORP,3418052,1687476,172.95M,85.39M,+97.5%,0.46%
00724F101,ADBE,Adobe Inc,518176,228915,189.68M,83.8M,+79.1%,0.5%
88579Y101,MMM,3M Co,1307003,631426,169.14M,81.71M,+93.5%,0.45%
45866F104,ICE,Intercontinental Exchange Inc,985266,856043,92.65M,80.5M,+662.5%,0.25%
857477103,STT,State Street Corp,1348730,1266165,83.15M,78.06M,+1533.5%,0.22%
09247X101,,BlackRock Inc,287538,125164,175.12M,76.23M,+77.1%,0.46%
29786A106,ETSY,Etsy Inc,1616734,1002642,118.36M,73.4M,+163.3%,0.31%
98138H101,WDAY,Workday Inc,537732,510977,75.06M,71.32M,+1909.8%,0.2%
880770102,TER,Teradyne Inc,2665014,713243,238.65M,63.87M,+36.5%,0.63%
67066G104,NVDA,NVIDIA Corp,4716977,370712,715.05M,56.2M,+8.5%,1.9%
512807108,LRCX.MX,Lam Research Corp,1073482,119608,457.46M,50.97M,+12.5%,1.2%
42809H107,HES,Hess Corp,475131,471917,50.34M,49.99M,+14683.2%,0.13%
874039100,TSM,Taiwan Semiconductor Manufacturing Co L,9499936,592937,776.62M,48.47M,+6.7%,2.1%
91912E109,,Vale SA,3304665,3304665,48.35M,48.35M,NEW,0.13%
38059T106,GFI,Gold Fields Ltd,52593621,5165756,479.65M,47.11M,+10.9%,1.3%
98978V103,ZTS,Zoetis Inc,1085680,261102,186.62M,44.88M,+31.7%,0.49%
717081103,PFE,Pfizer Inc,1308069,852451,68.58M,44.69M,+187.1%,0.18%
351858105,FNV,Franco-Nevada Corp,8064907,331314,1.06B,43.59M,+4.3%,2.8%
780287108,RGLD,Royal Gold Inc,3970568,399888,423.98M,42.7M,+11.2%,1.1%
458140100,INTC,Intel Corp,15309478,951478,572.73M,35.59M,+6.6%,1.5%
04010L103,ARCC,Ares Capital Corp,5993981,1683882,107.47M,30.19M,+39.1%,0.28%
902252105,TYL,Tyler Technologies Inc,483237,85684,160.67M,28.49M,+21.6%,0.43%
40171V100,GWRE,Guidewire Software Inc,2135539,398155,151.6M,28.27M,+22.9%,0.4%
09261X102,BXSL,BLACKSTONE SECURED LENDING F,1057237,1057237,24.99M,24.99M,NEW,0.07%
713448108,PEP,PepsiCo Inc,216622,147495,36.1M,24.58M,+213.4%,0.1%
294429105,EFX,Equifax Inc,863696,132534,157.87M,24.22M,+18.1%,0.42%
594918104,MSFT,Microsoft Corp,1059358,93188,272.07M,23.93M,+9.6%,0.72%
302635206,FSK,FS KKR Capital Corp,3789230,1228034,73.59M,23.85M,+47.9%,0.2%
30303M102,META,Meta Platforms Inc,1181724,147744,190.55M,23.82M,+14.3%,0.51%
902494103,TSN,Tyson Foods Inc,1601848,273112,137.85M,23.5M,+20.6%,0.37%
035128206,,AngloGold Ashanti Ltd,24170534,1551361,357.48M,22.94M,+6.9%,0.95%
69121K104,OBDC,Owl Rock Capital Corp,4789943,1858623,59.06M,22.92M,+63.4%,0.16%
02079K305,GOOGL,Alphabet Inc,98459,9800,214.57M,21.36M,+11.1%,0.57%
002824100,ABT,Abbott Laboratories,214052,185814,23.26M,20.19M,+658%,0.06%
097023105,BA,Boeing Co/The,1110749,145951,151.86M,19.95M,+15.1%,0.4%
46090F100,PDBC,Invesco Optimum Yield Diversified Commo,2067569,1101424,37.3M,19.87M,+114%,0.1%
165167735,EXE,Chesapeake Energy Corp,568844,241734,46.13M,19.6M,+73.9%,0.12%
800013104,,Sanderson Farms Inc,138969,90768,29.95M,19.56M,+188.3%,0.08%
375558103,GILD,Gilead Sciences Inc,3869650,311736,239.18M,19.27M,+8.8%,0.63%
922475108,VEEV,Veeva Systems Inc,959149,93890,189.95M,18.59M,+10.9%,0.5%
81762P102,NOW,ServiceNow Inc,360130,38725,171.25M,18.41M,+12%,0.45%
244199105,DE,Deere & Co,442034,59672,132.38M,17.87M,+15.6%,0.35%
921078101,OUNZ,VanEck Merk Gold Shares,1513767,1018769,26.54M,17.86M,+205.8%,0.07%
595112103,MU,Micron Technology Inc,5291935,285824,292.54M,15.8M,+5.7%,0.78%
98462Y100,,Yamana Gold Inc,112760666,3356971,524.34M,15.61M,+3.1%,1.4%
78409V104,SPGI,S&P Global Inc,67323,45567,22.69M,15.36M,+209.4%,0.06%
72016P105,PLL,Piedmont Lithium Inc,810916,421236,29.52M,15.34M,+108.1%,0.08%
254687106,DIS,Walt Disney Co/The,827901,153665,78.15M,14.51M,+22.8%,0.21%
038222105,AMAT,Applied Materials Inc,3499468,156442,318.38M,14.23M,+4.7%,0.84%
