CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
023135106,AMZN,AMAZON COM INC,1252066,1157796,132.98M,122.97M,+1228.2%,0.78%
79466L302,CRM,SALESFORCE INC,695011,613852,114.7M,101.31M,+756.4%,0.67%
92826C839,V,VISA INC,666365,494357,131.2M,97.33M,+287.4%,0.77%
29355A107,ENPH,ENPHASE ENERGY INC,358235,323905,69.94M,63.24M,+943.5%,0.41%
01609W102,BABA,ALIBABA GROUP HLDG LTD,1227782,538918,139.57M,61.26M,+78.2%,0.82%
58733R102,MELI,MERCADOLIBRE INC,117843,83788,75.05M,53.36M,+246%,0.44%
833445109,SNOW,SNOWFLAKE INC,609691,363256,84.78M,50.51M,+147.4%,0.5%
443573100,HUBS,HUBSPOT INC,455625,149397,136.98M,44.92M,+48.8%,0.8%
609839105,MPWR,MONOLITHIC PWR SYS INC,297364,108965,114.2M,41.85M,+57.8%,0.67%
518415104,LSCC,LATTICE SEMICONDUCTOR CORP,3055399,777530,148.19M,37.71M,+34.1%,0.87%
60937P106,MDB,MONGODB INC,320576,144640,83.19M,37.53M,+82.2%,0.49%
80105N105,SNY,SANOFI,725000,725000,36.27M,36.27M,NEW,0.21%
00287Y109,ABBV,ABBVIE INC,282792,236416,43.31M,36.21M,+509.8%,0.25%
697435105,PANW,PALO ALTO NETWORKS INC,217326,68508,107.35M,33.84M,+46%,0.63%
571748102,MRSH,MARSH & MCLENNAN COS INC,1347417,195660,209.19M,30.38M,+17%,1.2%
898202106,TRUP,TRUPANION INC,700000,450000,42.18M,27.12M,+180%,0.25%
G3198U102,ESNT,ESSENT GROUP LTD,3082500,695000,119.91M,27.04M,+29.1%,0.7%
682189105,ON,ON SEMICONDUCTOR CORP,2107495,461807,106.03M,23.23M,+28.1%,0.62%
82509L107,SHOP,SHOPIFY INC,870860,742603,27.21M,23.2M,+579%,0.16%
83417M104,SEDG,SOLAREDGE TECHNOLOGIES INC,292830,83240,80.14M,22.78M,+39.7%,0.47%
31847R102,FAF,FIRST AMERN FINL CORP,1000000,412500,52.92M,21.83M,+70.2%,0.31%
570535104,MKL,MARKEL CORP,115400,16650,149.24M,21.53M,+16.9%,0.88%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,830054,126761,139.91M,21.37M,+18%,0.82%
46116X101,ITCI,INTRA-CELLULAR THERAPIES INC,888537,367094,50.72M,20.95M,+70.4%,0.3%
78351F107,RYAN,RYAN SPECIALTY HOLDINGS INC,1150000,526000,45.07M,20.61M,+84.3%,0.26%
24344T101,DCPH,DECIPHERA PHARMACEUTICALS IN,1500000,1500000,19.73M,19.73M,NEW,0.12%
358054104,FRSH,FRESHWORKS INC,1374713,1374713,18.08M,18.08M,NEW,0.11%
74267C106,PRA,PROASSURANCE CORP,1950000,750000,46.08M,17.72M,+62.5%,0.27%
23954D109,DAWN,DAY ONE BIOPHARMACEUTICALS I,971696,971696,17.39M,17.39M,NEW,0.1%
444859102,HUM,HUMANA INC,37000,37000,17.32M,17.32M,NEW,0.1%
69047Q102,OVV,OVINTIV INC,372854,372854,16.48M,16.48M,NEW,0.1%
98943L107,ZNTL,ZENTALIS PHARMACEUTICALS INC,950151,580822,26.7M,16.32M,+157.3%,0.16%
759351604,RGA,REINSURANCE GRP OF AMERICA I,750000,135000,87.97M,15.83M,+22%,0.52%
74624M102,P,PURE STORAGE INC,4516337,596665,116.11M,15.34M,+15.2%,0.68%
L44385109,GLOB,GLOBANT S A,81253,81253,14.14M,14.14M,NEW,0.08%
482480100,KLAC,KLA CORP,498135,44054,158.94M,14.06M,+9.7%,0.93%
413197104,HRMY,HARMONY BIOSCIENCES HLDGS IN,831325,281325,40.54M,13.72M,+51.1%,0.24%
M6372Q113,KRNT,KORNIT DIGITAL LTD,1161567,428169,36.82M,13.57M,+58.4%,0.22%
70432V102,PAYC,PAYCOM SOFTWARE INC,80985,46404,22.69M,13M,+134.2%,0.13%
88033G407,THC,TENET HEALTHCARE CORP,410570,245570,21.58M,12.91M,+148.8%,0.13%
57636Q104,MA,MASTERCARD INCORPORATED,327736,39823,103.39M,12.56M,+13.8%,0.61%
405166109,HGTY,HAGERTY INC,1035252,1035252,11.89M,11.89M,NEW,0.07%
88160R101,TSLA,TESLA INC,119354,17286,80.38M,11.64M,+16.9%,0.47%
77634L105,,R1 RCM INC,549841,549841,11.53M,11.53M,NEW,0.07%
N5749R100,MRUS,MERUS N V,500000,500000,11.32M,11.32M,NEW,0.07%
82982T106,SITM,SITIME CORP,386496,67408,63.01M,10.99M,+21.1%,0.37%
