CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G01767105,ALKS,ALKERMES PLC,1041484,1041484,31.03M,31.03M,NEW,1.6%
875372203,TNDM,TANDEM DIABETES CARE INC,400931,400931,23.73M,23.73M,NEW,1.2%
516544103,LNTH,LANTHEUS HOLDINGS INC,346489,346489,22.88M,22.88M,NEW,1.2%
74319N100,ACDC,PROFRAC HOLDING CORP,874998,874998,16.02M,16.02M,NEW,0.82%
30214U102,EXPO,EXPONENT INC,149392,149392,13.66M,13.66M,NEW,0.7%
30069T101,EE,EXCELERATE ENERGY INC,602658,602658,12.01M,12.01M,NEW,0.62%
71601V105,WOOF,PETCO HEALTH AND WELLNESS CO,1360709,601407,20.06M,8.86M,+79.2%,1%
01748X102,ALGT,ALLEGIANT TRAVEL CO,67826,67826,7.67M,7.67M,NEW,0.39%
232109108,CUTRQ,CUTERA INC,460232,181197,17.26M,6.8M,+64.9%,0.89%
127203107,WHD,CACTUS INC,474605,143573,19.11M,5.78M,+43.4%,0.98%
23282W605,CYTK,CYTOKENETICS INC,144310,144310,5.67M,5.67M,NEW,0.29%
144285103,CRS,CARPENTER TECHNOLOGY CORP,625706,167935,17.46M,4.69M,+36.7%,0.9%
G25457105,CRDO,CREDO TECHNOLOGY GROUP HOLDINGS,339228,339228,3.96M,3.96M,NEW,0.2%
256086109,DCGO,DOCGO INC,1843239,518452,13.16M,3.7M,+39.1%,0.68%
89377M109,TMDX,TRANSMEDICS GROUP INC,397565,116612,12.5M,3.67M,+41.5%,0.64%
73642K106,PTLO,PORTILLOS INC,460833,216906,7.54M,3.55M,+88.9%,0.39%
405024100,HAE,HAEMONETICS CORPORATION,321182,53634,20.93M,3.5M,+20%,1.1%
72703H101,PLNT,PLANET FITNESS INC,412235,51210,28.04M,3.48M,+14.2%,1.4%
358039105,FRPT,FRESHPET INC,484861,61460,25.16M,3.19M,+14.5%,1.3%
23204G100,CUBI,CUSTOMERS BANCORP INC,536165,90267,18.18M,3.06M,+20.2%,0.93%
00182C103,ANIP,ANI PHARMACEUTICALS INC,455880,101835,13.53M,3.02M,+28.8%,0.7%
421298100,HAYW,HAYWARD HOLDINGS INC,837119,208149,12.05M,3M,+33.1%,0.62%
89455T109,TMCI,TREACE MEDICAL CONCEPTS INC,1068884,196605,15.33M,2.82M,+22.5%,0.79%
45250K107,,IMAGO BIOSCIENCES INC,823062,206694,11.02M,2.77M,+33.5%,0.57%
693282105,PDFS,PDF SOLUTIONS INC,109026,109026,2.35M,2.35M,NEW,0.12%
