CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
254687106,DIS,DISNEY WALT CO,5848066,5848066,725.22M,725.22M,NEW,2.1%
009158106,APD,AIR PRODS & CHEMS INC,2154154,2154154,607.6M,607.6M,NEW,1.8%
580135101,MCD,MCDONALDS CORP,3125432,1974998,913.16M,577.04M,+171.7%,2.6%
46625H100,JPM,JPMORGAN CHASE & CO.,4042034,1870386,1.17B,542.24M,+86.1%,3.4%
235851102,DHR,DANAHER CORPORATION,2907515,2455994,574.35M,485.16M,+543.9%,1.7%
693475105,PNC,PNC FINL SVCS GROUP INC,2375664,2375664,442.87M,442.87M,NEW,1.3%
03027X100,AMT,AMERICAN TOWER CORP NEW,2797125,1958329,618.22M,432.83M,+233.5%,1.8%
741623102,PRMB,PRIMO BRANDS CORPORATION,19602116,14578589,580.61M,431.82M,+290.2%,1.7%
852234103,XYZ,BLOCK INC,5420475,5420475,368.21M,368.21M,NEW,1.1%
824348106,SHW,SHERWIN WILLIAMS CO,1957750,985520,672.21M,338.39M,+101.4%,1.9%
532457108,LLY,ELI LILLY & CO,416918,416918,325M,325M,NEW,0.94%
872590104,TMUS,T-MOBILE US INC,2845316,1279422,677.92M,304.84M,+81.7%,2%
03073E105,COR,CENCORA INC,2081732,1013913,624.21M,304.02M,+95%,1.8%
N3167Y103,RACE,FERRARI NV,721269,585872,353.53M,287.16M,+432.7%,1%
37045V100,GM,GENERAL MTRS CO,13018874,5830050,640.66M,286.9M,+81.1%,1.9%
747525103,QCOM,QUALCOMM INC,3152866,1720529,502.13M,274.01M,+120.1%,1.5%
007903107,AMD,ADVANCED MICRO DEVICES INC,1910571,1910571,271.11M,271.11M,NEW,0.78%
40412C101,HCA,HCA HEALTHCARE INC,1872133,690773,717.21M,264.64M,+58.5%,2.1%
22160N109,CSGP,COSTAR GROUP INC,3218568,3218568,258.77M,258.77M,NEW,0.75%
023135106,AMZN,AMAZON COM INC,3897092,1175382,854.98M,257.87M,+43.2%,2.5%
750940108,RAL,RALLIANT CORP,5304195,5304195,257.2M,257.2M,NEW,0.74%
88160R101,TSLA,TESLA INC,1100331,750247,349.53M,238.32M,+214.3%,1%
14040H105,COF,CAPITAL ONE FINL CORP,5671358,1080258,1.21B,229.84M,+23.5%,3.5%
78709Y105,SAIA,SAIA INC,827659,827659,226.77M,226.77M,NEW,0.66%
09290D101,BLK,BLACKROCK INC,195104,195104,204.71M,204.71M,NEW,0.59%
88339J105,TTD,THE TRADE DESK INC,2674320,2674320,192.52M,192.52M,NEW,0.56%
23331A109,DHI,D R HORTON INC,2827032,1469978,364.46M,189.51M,+108.3%,1.1%
565394103,CART,MAPLEBEAR INC,3752924,3752924,169.78M,169.78M,NEW,0.49%
12572Q105,CME,CME GROUP INC,597374,597374,164.65M,164.65M,NEW,0.48%
026874784,AIG,AMERICAN INTL GROUP INC,1815785,1815785,155.41M,155.41M,NEW,0.45%
34959J108,FTV,FORTIVE CORP,15912624,2962502,829.53M,154.44M,+22.9%,2.4%
G51502105,JCI,JOHNSON CTLS INTL PLC,1450812,1450812,153.23M,153.23M,NEW,0.44%
336433107,FSLR,FIRST SOLAR INC,2266050,854919,375.12M,141.52M,+60.6%,1.1%
526057104,LEN,LENNAR CORP,2523594,1172068,279.13M,129.64M,+86.7%,0.81%
574795100,MASI,MASIMO CORP,767426,767426,129.1M,129.1M,NEW,0.37%
758750103,RRX,REGAL REXNORD CORPORATION,3430128,701145,497.23M,101.64M,+25.7%,1.4%
654106103,NKE,NIKE INC,6967198,1420573,494.95M,100.92M,+25.6%,1.4%
H42097107,UBS,UBS GROUP AG,2580412,2580412,87.32M,87.32M,NEW,0.25%
03831W108,APP,APPLOVIN CORP,372973,235880,130.57M,82.58M,+172.1%,0.38%
09061G101,BMRN,BIOMARIN PHARMACEUTICAL INC,12288611,1488552,675.5M,81.83M,+13.8%,2%
60855R100,MOH,MOLINA HEALTHCARE INC,267421,267421,79.66M,79.66M,NEW,0.23%
101137107,BSX,BOSTON SCIENTIFIC CORP,3045764,669000,327.15M,71.86M,+28.1%,0.95%
G0260P102,AS,AMER SPORTS INC,3880649,1526314,150.41M,59.16M,+64.8%,0.43%
126408103,CSX,CSX CORP,18871882,1803113,615.79M,58.84M,+10.6%,1.8%
778296103,ROST,ROSS STORES INC,4747639,426370,605.7M,54.4M,+9.9%,1.8%
718172109,PM,PHILIP MORRIS INTL INC,3454186,240726,629.11M,43.84M,+7.5%,1.8%
78351F107,RYAN,RYAN SPECIALTY HOLDINGS INC,1412767,456878,96.05M,31.06M,+47.8%,0.28%
881624209,TEVA,TEVA PHARMACEUTICAL INDS LTD,11681333,1555855,195.78M,26.08M,+15.4%,0.57%
42226A107,HQY,HEALTHEQUITY INC,219746,219746,23.02M,23.02M,NEW,0.07%
143658300,CCL,CARNIVAL CORP,13207267,798450,371.39M,22.45M,+6.4%,1.1%
363576109,AJG,GALLAGHER ARTHUR J & CO,725795,59243,232.34M,18.96M,+8.9%,0.67%
G31249108,ESTA,ESTABLISHMENT LABS HLDGS INC,343465,343465,14.67M,14.67M,NEW,0.04%
45826H109,ITGR,INTEGER HLDGS CORP,1283965,106692,157.89M,13.12M,+9.1%,0.46%
829401108,SION,SIONNA THERAPEUTICS INC,3195181,242427,55.44M,4.21M,+8.2%,0.16%
00510N102,TIC,ACUREN CORP,34360000,0,379.33M,0,NO CHANGE,1.1%
00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES COR,29993708,0,349.43M,0,NO CHANGE,1%
N62509109,NAMS,NEWAMSTERDAM PHARMA COMPANY,6978534,0,126.38M,0,NO CHANGE,0.37%
34385P108,LAB,STANDARD BIOTOOLS INC,58651170,0,70.38M,0,NO CHANGE,0.2%
68622P109,ORIC,ORIC PHARMACEUTICALS INC,6572700,0,66.71M,0,NO CHANGE,0.19%
