CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
47215P106,JD,JD.COM INC,470000,422000,23.64M,21.23M,+879.2%,8.1%
88160R101,TSLA,TESLA INC,198060,70360,52.53M,18.66M,+55.1%,18.1%
254687106,DIS,DISNEY WALT CO,40867,40867,3.85M,3.85M,NEW,1.3%
571903202,MAR,MARRIOTT INTL INC NEW,20000,20000,2.8M,2.8M,NEW,0.96%
68389X105,ORCL,ORACLE CORP,40000,40000,2.44M,2.44M,NEW,0.84%
023135106,AMZN,AMAZON COM INC,30000,20000,3.39M,2.26M,+200%,1.2%
22160K105,COST,COSTCO WHSL CORP NEW,2000,2000,945K,945K,NEW,0.33%
500767306,KWEB,KRANESHARES TR,30800,30800,759K,759K,NEW,0.26%
01609W102,BABA,ALIBABA GROUP HLDG LTD,34700,6700,2.78M,536K,+23.9%,0.96%
977852102,WOLF,WOLFSPEED INC,5000,5000,517K,517K,NEW,0.18%
89677Q107,TCOM,TRIP COM GROUP LTD,0,-20000,0,-549K,CLOSE,0%
50202M102,LI,LI AUTO INC,0,-17000,0,-651K,CLOSE,0%
007903107,AMD,ADVANCED MICRO DEVICES INC,220000,-10400,13.94M,-658.93K,-4.5%,4.8%
62914V106,NIO,NIO INC,2500,-45200,39K,-705.12K,-94.8%,0.01%
44332N106,HTHT,HUAZHU GROUP LTD,0,-20000,0,-762K,CLOSE,0%
92826C839,V,VISA INC,20000,-5000,3.55M,-888.25K,-20%,1.2%
517834107,LVS,LAS VEGAS SANDS CORP,0,-30000,0,-1.01M,CLOSE,0%
25809K105,DASH,DOORDASH INC,0,-17500,0,-1.12M,CLOSE,0%
448579102,H,HYATT HOTELS CORP,1898,-18832,154K,-1.53M,-90.8%,0.05%
57636Q104,MA,MASTERCARD INCORPORATED,0,-5000,0,-1.58M,CLOSE,0%
35969L108,YMM,FULL TRUCK ALLIANCE CO LTD,0,-180000,0,-1.63M,CLOSE,0%
09857L108,BKNG,BOOKING HOLDINGS INC,0,-2030,0,-3.55M,CLOSE,0%
573874104,MRVL,MARVELL TECHNOLOGY INC,16837,-108802,722K,-4.67M,-86.6%,0.25%
872590104,TMUS,T-MOBILE US INC,0,-40000,0,-5.38M,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION,0,-45000,0,-6.82M,CLOSE,0%
02079K107,GOOG,ALPHABET INC,0,-80000,0,-8.75M,CLOSE,0%
23804L103,DDOG,DATADOG INC,26000,-111000,2.31M,-9.85M,-81%,0.79%
833445109,SNOW,SNOWFLAKE INC,0,-92875,0,-12.91M,CLOSE,0%
594918104,MSFT,MICROSOFT CORP,516580,-104600,120.31M,-24.36M,-16.8%,41.4%
722304102,PDD,PINDUODUO INC,891500,-1060500,55.79M,-66.37M,-54.3%,19.2%
Total,,,,,290.48M,-99.74M,-21.6%,100%
