CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
023135106,AMZN,Amazon Com Inc,906250,906250,102.41M,102.41M,NEW,5.9%
513272104,LW,Lamb Weston Hldgs Inc,946800,946800,73.26M,73.26M,NEW,4.2%
532457108,LLY,Lilly Eli & Co,484895,187745,156.79M,60.71M,+63.2%,9%
92537N108,VRT,Vertiv Holdings Co,4926070,4926070,47.88M,47.88M,NEW,2.8%
23804L103,DDOG,Datadog Inc,789175,491135,70.06M,43.6M,+164.8%,4%
81141R100,SE,Sea Ltd,539740,539740,30.25M,30.25M,NEW,1.7%
98138H101,WDAY,Workday Inc,240925,158425,36.67M,24.12M,+192%,2.1%
693506107,PPG,Ppg Inds Inc,212945,212945,23.57M,23.57M,NEW,1.4%
48242W106,KBR,Kbr Inc,1816183,512180,78.5M,22.14M,+39.3%,4.5%
30303M102,META,Meta Platforms Inc,160360,160360,21.76M,21.76M,NEW,1.2%
020764106,AMR,Alpha Metallurgical Resour I,136720,136720,18.71M,18.71M,NEW,1.1%
632307104,NTRA,Natera Inc,414955,414955,18.18M,18.18M,NEW,1%
02043Q107,ALNY,Alnylam Pharmaceuticals Inc,88910,88910,17.8M,17.8M,NEW,1%
03940R107,ARCH,Arch Resources Inc,147935,147935,17.55M,17.55M,NEW,1%
697435105,PANW,Palo Alto Networks Inc,154848,103448,25.36M,16.94M,+201.3%,1.5%
644393100,NFE,New Fortress Energy Inc,387325,387325,16.93M,16.93M,NEW,0.97%
18915M107,NET,Cloudflare Inc,249305,249305,13.79M,13.79M,NEW,0.79%
82509L107,SHOP,Shopify Inc,490250,490250,13.21M,13.21M,NEW,0.76%
75629V104,RXRX,Recursion Pharmaceuticals In,1385950,1112300,14.75M,11.84M,+406.5%,0.85%
12008R107,BLDR,Builders Firstsource Inc,169620,169620,9.99M,9.99M,NEW,0.57%
68404L201,OPCH,Option Care Health Inc,312100,312100,9.82M,9.82M,NEW,0.56%
878742204,TECK,Teck Resources Ltd,1371195,310025,41.7M,9.43M,+29.2%,2.4%
723787107,,Pioneer Nat Res Co,91530,43075,19.82M,9.33M,+88.9%,1.1%
69047Q102,OVV,Ovintiv Inc,194120,194120,8.93M,8.93M,NEW,0.51%
293594107,ENVX,Enovix Corporation,464400,464400,8.52M,8.52M,NEW,0.49%
14448C104,CARR,Carrier Global Corporation,229590,229590,8.16M,8.16M,NEW,0.47%
21037T109,CEG,Constellation Energy Corp,88825,88825,7.39M,7.39M,NEW,0.42%
65339F101,NEE,Nextera Energy Inc,93400,93400,7.32M,7.32M,NEW,0.42%
874039100,TSM,Taiwan Semiconductor Mfg Ltd,87900,87900,6.03M,6.03M,NEW,0.35%
872590104,TMUS,T-Mobile Us Inc,719017,42150,96.47M,5.66M,+6.2%,5.5%
531229854,,Liberty Media Corp Del,85400,85400,5M,5M,NEW,0.29%
683712103,OPEN,Opendoor Technologies Inc,1538085,1305085,4.78M,4.06M,+560.1%,0.27%
86771W105,RUN,Sunrun Inc,139000,139000,3.83M,3.83M,NEW,0.22%
05352A100,AVTR,Avantor Inc,189695,189695,3.72M,3.72M,NEW,0.21%
88025U109,TXG,10X Genomics Inc,116715,116715,3.32M,3.32M,NEW,0.19%
