CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
64110L106,NFLX,NETFLIX INC,826966,826966,194.7M,194.7M,NEW,5.5%
30303M102,META,META PLATFORMS INC,1288978,1288978,174.89M,174.89M,NEW,4.9%
682189105,ON,ON SEMICONDUCTOR CORP,2712548,2712548,169.07M,169.07M,NEW,4.8%
852234103,XYZ,BLOCK INC,1610307,1610307,88.55M,88.55M,NEW,2.5%
98138H101,WDAY,WORKDAY INC,952714,549479,145.02M,83.64M,+136.3%,4.1%
98980G102,ZS,ZSCALER INC,657235,338293,108.03M,55.61M,+106.1%,3%
72352L106,PINS,PINTEREST INC,2362354,2362354,55.04M,55.04M,NEW,1.5%
090043100,BILL,BILL COM HLDGS INC,413740,413740,54.77M,54.77M,NEW,1.5%
338307101,FIVN,FIVE9 INC,888507,553905,66.62M,41.53M,+165.5%,1.9%
023135106,AMZN,AMAZON COM INC,2304454,336766,260.4M,38.05M,+17.1%,7.3%
697435105,PANW,PALO ALTO NETWORKS INC,497310,228636,81.45M,37.45M,+85.1%,2.3%
02079K305,GOOGL,ALPHABET INC,374101,355518,35.78M,34.01M,+1913.1%,1%
722304102,PDD,PINDUODUO INC,519955,519955,32.54M,32.54M,NEW,0.91%
37637K108,GTLB,GITLAB INC,585764,585764,30M,30M,NEW,0.84%
040413106,,ARISTA NETWORKS INC,256778,256778,28.99M,28.99M,NEW,0.81%
443573100,HUBS,HUBSPOT INC,391135,87172,105.65M,23.55M,+28.7%,3%
79466L302,CRM,SALESFORCE INC,519388,146197,74.71M,21.03M,+39.2%,2.1%
74624M102,P,PURE STORAGE INC,5850134,749658,160.12M,20.52M,+14.7%,4.5%
11135F101,AVGO,BROADCOM INC,136227,39355,60.49M,17.47M,+40.6%,1.7%
83200N103,SMAR,SMARTSHEET INC,502384,502384,17.26M,17.26M,NEW,0.49%
02156B103,AYX,ALTERYX INC,288022,288022,16.08M,16.08M,NEW,0.45%
M7S64H106,MNDY,MONDAY COM LTD,109139,109139,12.37M,12.37M,NEW,0.35%
573874104,MRVL,MARVELL TECHNOLOGY INC,1043785,225312,44.79M,9.67M,+27.5%,1.3%
68389X105,ORCL,ORACLE CORP,2248563,152980,137.32M,9.34M,+7.3%,3.9%
48203R104,JNPR,JUNIPER NETWORKS INC,4463388,222004,116.58M,5.8M,+5.2%,3.3%
M7S64L115,PGY,PAGAYA TECHNOLOGIES LTD,11095248,-545901,20.08M,-988.06K,-4.7%,0.56%
G6683N103,NU,NU HLDGS LTD,24154442,-845178,106.28M,-3.72M,-3.4%,3%
872590104,TMUS,T-MOBILE US INC,682199,-28449,91.53M,-3.82M,-4%,2.6%
418100103,HCP,HASHICORP INC,439931,-136367,14.16M,-4.39M,-23.7%,0.4%
888787108,TOST,TOAST INC,1070875,-351528,17.91M,-5.88M,-24.7%,0.5%
48553T106,BZ,KANZHUN LIMITED,996147,-498191,16.82M,-8.41M,-33.3%,0.47%
03213A104,AMPL,AMPLITUDE INC,0,-604558,0,-8.64M,CLOSE,0%
N14506104,ESTC,ELASTIC N V,0,-275912,0,-18.67M,CLOSE,0%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,190435,-401986,9.42M,-19.89M,-67.9%,0.26%
482497104,BEKE,KE HLDGS INC,3943283,-1212059,69.09M,-21.24M,-23.5%,1.9%
60937P106,MDB,MONGODB INC,353606,-150686,70.21M,-29.92M,-29.9%,2%
848637104,,SPLUNK INC,2349946,-398140,176.72M,-29.94M,-14.5%,5%
M22465104,CHKP,CHECK POINT SOFTWARE TECH LT,517993,-363955,58.03M,-40.77M,-41.3%,1.6%
902104108,,II-VI INC,0,-1039853,0,-52.98M,CLOSE,0%
23804L103,DDOG,DATADOG INC,0,-586661,0,-55.87M,CLOSE,0%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,0,-423363,0,-59.77M,CLOSE,0%
55024U109,LITE,LUMENTUM HLDGS INC,0,-863115,0,-68.55M,CLOSE,0%
609839105,MPWR,MONOLITHIC PWR SYS INC,516919,-212142,187.85M,-77.09M,-29.1%,5.3%
461202103,INTU,INTUIT,479395,-205956,185.68M,-79.77M,-30.1%,5.2%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,229699,-510582,37.86M,-84.15M,-69%,1.1%
594918104,MSFT,MICROSOFT CORP,965894,-473963,224.96M,-110.39M,-32.9%,6.3%
Total,,,,,3.56B,487.09M,+14.5%,100%
