CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
02079K107,GOOG,ALPHABET INC,2931569,2777949,281.87M,267.1M,+1808.3%,1.8%
02079K305,GOOGL,ALPHABET INC,2686310,2547421,256.95M,243.66M,+1834.1%,1.6%
697435105,PANW,PALO ALTO NETWORKS INC,828852,611526,135.76M,100.16M,+281.4%,0.87%
252131107,DXCM,DEXCOM INC,834956,834956,67.25M,67.25M,NEW,0.43%
70975L107,PEN,PENUMBRA INC,358147,341346,67.91M,64.72M,+2031.7%,0.43%
30303M102,META,META PLATFORMS INC,986187,410400,133.81M,55.68M,+71.3%,0.85%
075887109,BDX,BECTON DICKINSON & CO,247586,247586,55.17M,55.17M,NEW,0.35%
37637K108,GTLB,GITLAB INC,1006043,1006043,51.53M,51.53M,NEW,0.33%
880770102,TER,TERADYNE INC,643544,643544,48.36M,48.36M,NEW,0.31%
88160R101,TSLA,TESLA INC,298568,179214,79.19M,47.54M,+150.2%,0.5%
009066101,ABNB,AIRBNB INC,1007853,432538,105.86M,45.43M,+75.2%,0.67%
L44385109,GLOB,GLOBANT S A,303087,221834,56.7M,41.5M,+273%,0.36%
18915M107,NET,CLOUDFLARE INC,1044199,736578,57.76M,40.74M,+239.4%,0.37%
761330109,,REVANCE THERAPEUTICS INC,4461747,1344695,120.47M,36.31M,+43.1%,0.77%
G637AM102,,MYOVANT SCIENCES LTD,1947906,1947906,34.98M,34.98M,NEW,0.22%
023135106,AMZN,AMAZON COM INC,1561264,309198,176.42M,34.94M,+24.7%,1.1%
336433107,FSLR,FIRST SOLAR INC,240184,233100,31.77M,30.83M,+3290.5%,0.2%
G01767105,ALKS,ALKERMES PLC,1267196,1267196,28.3M,28.3M,NEW,0.18%
358054104,FRSH,FRESHWORKS INC,3383977,2009264,43.89M,26.06M,+146.2%,0.28%
032654105,ADI,ANALOG DEVICES INC,358453,186490,49.95M,25.99M,+108.4%,0.32%
18915MAC1,NET,CLOUDFLARE INC,32500000,32500000,25.42M,25.42M,NEW,0.16%
G7496G103,RNR,RENAISSANCERE HLDGS LTD,1015028,172500,142.5M,24.22M,+20.5%,0.91%
532457108,LLY,LILLY ELI & CO,113138,74144,36.58M,23.97M,+190.1%,0.23%
747525103,QCOM,QUALCOMM INC,921027,210616,104.06M,23.8M,+29.6%,0.66%
98138H101,WDAY,WORKDAY INC,388473,154951,59.13M,23.59M,+66.4%,0.38%
729139105,PLRX,PLIANT THERAPEUTICS INC,1100000,1100000,22.98M,22.98M,NEW,0.15%
15117B202,CLDX,CELLDEX THERAPEUTICS INC NEW,1448934,801514,40.73M,22.53M,+123.8%,0.26%
83200N103,SMAR,SMARTSHEET INC,1903245,646650,65.39M,22.22M,+51.5%,0.42%
896945201,TRIP,TRIPADVISOR INC,4731606,991577,104.47M,21.89M,+26.5%,0.67%
09062X103,BIIB,BIOGEN INC,250000,75000,66.75M,20.02M,+42.9%,0.43%
52490G102,LEGN,LEGEND BIOTECH CORP,1054017,479930,43M,19.58M,+83.6%,0.27%
405166109,HGTY,HAGERTY INC,3000000,1964748,26.97M,17.66M,+189.8%,0.17%
76243J105,RYTM,RHYTHM PHARMACEUTICALS INC,714739,714739,17.51M,17.51M,NEW,0.11%
N14506104,ESTC,ELASTIC N V,1314430,235948,94.3M,16.93M,+21.9%,0.6%
58733R102,MELI,MERCADOLIBRE INC,137803,19960,114.07M,16.52M,+16.9%,0.73%
457669307,INSM,INSMED INC,1391349,759500,29.97M,16.36M,+120.2%,0.19%
40412C101,HCA,HCA HEALTHCARE INC,88000,88000,16.17M,16.17M,NEW,0.1%
89417E109,TRV,TRAVELERS COMPANIES INC,737318,96085,112.96M,14.72M,+15%,0.72%
45337C102,INCY,INCYTE CORP,1158298,207258,77.19M,13.81M,+21.8%,0.49%
570535104,MKL,MARKEL CORP,127500,12100,138.24M,13.12M,+10.5%,0.88%
007903107,AMD,ADVANCED MICRO DEVICES INC,3820693,206540,242.08M,13.09M,+5.7%,1.5%
68404L201,OPCH,OPTION CARE HEALTH INC,2134020,393500,67.16M,12.38M,+22.6%,0.43%
00971TAJ0,AKAM,AKAMAI TECHNOLOGIES INC,11700000,11700000,12.05M,12.05M,NEW,0.08%
23804L103,DDOG,DATADOG INC,121232,121232,10.76M,10.76M,NEW,0.07%
80105N105,SNY,SANOFI,1000000,275000,38.02M,10.46M,+37.9%,0.24%
81181C104,,SEAGEN INC,660796,74705,90.42M,10.22M,+12.7%,0.58%
22266LAC0,,COUPA SOFTWARE INC,16500000,12000000,13.93M,10.13M,+266.7%,0.09%
M7S64H106,MNDY,MONDAY COM LTD,89320,89320,10.12M,10.12M,NEW,0.06%
N72482123,1QGEN.MI,QIAGEN NV,220265,173743,11.76M,9.27M,+373.5%,0.07%
29355A107,ENPH,ENPHASE ENERGY INC,389830,31595,108.17M,8.77M,+8.8%,0.69%
26210CAD6,DBX,DROPBOX INC,10000000,10000000,8.55M,8.55M,NEW,0.05%
004225108,ACAD,ACADIA PHARMACEUTICALS INC,500000,500000,8.18M,8.18M,NEW,0.05%
844741BG2,LUV,SOUTHWEST AIRLS CO,7000000,7000000,8.04M,8.04M,NEW,0.05%
808513105,SCHW,SCHWAB CHARLES CORP,111086,111086,7.98M,7.98M,NEW,0.05%
20717M103,CFLT,CONFLUENT INC,310569,310569,7.38M,7.38M,NEW,0.05%
83417M104,SEDG,SOLAREDGE TECHNOLOGIES INC,324384,31554,75.08M,7.3M,+10.8%,0.48%
482480100,KLAC,KLA CORP,521548,23413,157.84M,7.09M,+4.7%,1%
63009R109,,NANOSTRING TECHNOLOGIES INC,2576357,550188,32.9M,7.03M,+27.2%,0.21%
682189AS4,ON,ON SEMICONDUCTOR CORP,4700000,4700000,6.42M,6.42M,NEW,0.04%
81141RAF7,,SEA LTD,6200000,6200000,6.15M,6.15M,NEW,0.04%
00287Y109,ABBV,ABBVIE INC,328510,45718,44.09M,6.14M,+16.2%,0.28%
090043AB6,,BILL COM HLDGS INC,5500000,5500000,6.08M,6.08M,NEW,0.04%
200340107,CMA,COMERICA INC,85046,85046,6.05M,6.05M,NEW,0.04%
08265TAD1,BSY,BENTLEY SYS INC,7500000,7500000,5.73M,5.73M,NEW,0.04%
478160104,JNJ,JOHNSON & JOHNSON,324804,34229,53.06M,5.59M,+11.8%,0.34%
05352A100,AVTR,AVANTOR INC,2292272,274094,44.93M,5.37M,+13.6%,0.29%
084423102,WRB,BERKLEY W R CORP,1887500,82500,121.89M,5.33M,+4.6%,0.78%
09239BAD1,,BLACKLINE INC,36500000,6500000,29.8M,5.31M,+21.7%,0.19%
23954D109,DAWN,DAY ONE BIOPHARMACEUTICALS I,1235575,263879,24.75M,5.29M,+27.2%,0.16%
229899109,CFR,CULLEN FROST BANKERS INC,39883,39883,5.27M,5.27M,NEW,0.03%
G3223R108,EG,EVEREST RE GROUP LTD,290000,20000,76.11M,5.25M,+7.4%,0.48%
