CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
64110L106,NFLX,NETFLIX INC,897506,897506,211.31M,211.31M,NEW,13.4%
90184L102,TWTR,TWITTER INC,4051000,4051000,177.6M,177.6M,NEW,11.3%
58733R102,MELI,MERCADOLIBRE INC,167267,167267,138.46M,138.46M,NEW,8.8%
00507V109,ATVI,ACTIVISION BLIZZARD INC,1392000,1392000,103.48M,103.48M,NEW,6.6%
573874104,MRVL,MARVELL TECHNOLOGY INC,1805527,1805527,77.47M,77.47M,NEW,4.9%
88339J105,TTD,THE TRADE DESK INC,1173006,1173006,70.09M,70.09M,NEW,4.4%
83001A102,,SIX FLAGS ENTMT CORP NEW,3690320,3690320,65.32M,65.32M,NEW,4.1%
Y2573F102,FLEX,FLEX LTD,3544573,3544573,59.05M,59.05M,NEW,3.7%
697435105,PANW,PALO ALTO NETWORKS INC,377745,242168,61.87M,39.66M,+178.6%,3.9%
98138H101,WDAY,WORKDAY INC,231629,231629,35.26M,35.26M,NEW,2.2%
N14506104,ESTC,ELASTIC N V,1896288,279251,136.04M,20.03M,+17.3%,8.6%
761330109,,REVANCE THERAPEUTICS INC,714000,714000,19.28M,19.28M,NEW,1.2%
89677Q107,TCOM,TRIP COM GROUP LTD,339000,339000,9.26M,9.26M,NEW,0.59%
01609W102,BABA,ALIBABA GROUP HLDG LTD,1600210,114723,128M,9.18M,+7.7%,8.1%
007903107,AMD,ADVANCED MICRO DEVICES INC,887321,112082,56.22M,7.1M,+14.5%,3.6%
10576N102,BRZE,BRAZE INC,826382,138002,28.78M,4.81M,+20%,1.8%
62914V106,NIO,NIO INC,409000,166000,6.45M,2.62M,+68.3%,0.41%
212873103,CNXX,CONX CORP,4000000,0,39.98M,0,NO CHANGE,2.5%
G54085108,,LEAD EDGE GROWTH OPRTUNTS LT,1500000,0,14.85M,0,NO CHANGE,0.94%
212873111,CNXXW,CONX CORP,1000000,0,80K,0,NO CHANGE,<.01%
G54085116,,LEAD EDGE GROWTH OPRTUNTS LT,375000,0,22K,0,NO CHANGE,<.01%
29260Y109,EDR,ENDEAVOR GROUP HLDGS INC,2867819,-28878,58.1M,-585.07K,-1%,3.7%
M6191J100,FROG,JFROG LTD,1229484,-45516,27.18M,-1.01M,-3.6%,1.7%
M7S64H106,MNDY,MONDAY COM LTD,462138,-114916,52.38M,-13.02M,-19.9%,3.3%
47215P106,JD,JD.COM INC,0,-383214,0,-24.61M,CLOSE,0%
285512109,EA,ELECTRONIC ARTS INC,0,-267000,0,-32.48M,CLOSE,0%
12769G100,CZR,CAESARS ENTERTAINMENT INC NE,0,-1002000,0,-38.38M,CLOSE,0%
482497104,BEKE,KE HLDGS INC,0,-2373850,0,-42.61M,CLOSE,0%
81141R100,SE,SEA LTD,0,-651000,0,-43.53M,CLOSE,0%
23804L103,DDOG,DATADOG INC,0,-628147,0,-59.83M,CLOSE,0%
48553T106,BZ,KANZHUN LIMITED,0,-3254882,0,-85.54M,CLOSE,0%
81762P102,NOW,SERVICENOW INC,0,-182000,0,-86.55M,CLOSE,0%
M22465104,CHKP,CHECK POINT SOFTWARE TECH LT,0,-747889,0,-91.08M,CLOSE,0%
N6596X109,NXPI,NXP SEMICONDUCTORS N V,0,-656000,0,-97.11M,CLOSE,0%
023135106,AMZN,AMAZON COM INC,0,-1100000,0,-116.83M,CLOSE,0%
517834107,LVS,LAS VEGAS SANDS CORP,0,-3577000,0,-120.15M,CLOSE,0%
50202M102,LI,LI AUTO INC,0,-3138407,0,-120.23M,CLOSE,0%
Total,,,,,1.58B,76.45M,+4.8%,100%
