CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
09627Y109,BPMC,BLUEPRINT MEDICINES CORP,253645,253645,16.71M,16.71M,NEW,1.1%
15118V207,CELH,CELSIUS HOLDINGS INC,152245,152245,13.81M,13.81M,NEW,0.87%
03237H101,AMLX,AMYLYX PHARMACEUTICALS INC,471887,471887,13.28M,13.28M,NEW,0.84%
00653Q102,AHCO,ADAPTHEALTH CORP,699538,699538,13.14M,13.14M,NEW,0.83%
46583P102,,IVERIC BIO INC,732091,732091,13.13M,13.13M,NEW,0.83%
665531307,NOG,NORTHERN OIL AND GAS,469776,408252,12.88M,11.19M,+663.6%,0.81%
74276R102,PRVA,PRIVIA HEALTH GROUP INC,300375,300375,10.23M,10.23M,NEW,0.65%
30214U102,EXPO,EXPONENT INC,218100,102114,19.12M,8.95M,+88%,1.2%
23282W605,CYTK,CYTOKENETICS INC,291903,165324,14.14M,8.01M,+130.6%,0.89%
868459108,SUPN,SUPERNUS PHARMACEUTICALS INC,273568,212873,9.26M,7.21M,+350.7%,0.59%
88025T102,TENB,TENABLE HOLDING,169457,169457,5.9M,5.9M,NEW,0.37%
19247G107,COHR,COHERENT CORP,161960,161960,5.64M,5.64M,NEW,0.36%
695127100,PCRX,PACIRA BIOSCIENCES INC,403114,100636,21.44M,5.35M,+33.3%,1.4%
693282105,PDFS,PDF SOLUTIONS INC,289600,194668,7.1M,4.78M,+205.1%,0.45%
75615P103,,REATA PHARMACEUTICALS INC,440718,189450,11.07M,4.76M,+75.4%,0.7%
74319N100,ACDC,PROFRAC HOLDING CORP,962418,307114,14.64M,4.67M,+46.9%,0.93%
918090101,UTZ,UTZ BRANDS INC,307043,307043,4.64M,4.64M,NEW,0.29%
88146M101,TRNO,TERRENO REALTY CORP,86092,86092,4.56M,4.56M,NEW,0.29%
73642K106,PTLO,PORTILLOS INC,631152,225119,12.43M,4.43M,+55.4%,0.79%
004225108,ACAD,ACADIA PHARMACEUTICALS INC,1032739,265768,16.9M,4.35M,+34.7%,1.1%
05614L209,BW,BABCOCK & WILCOX ENTERPRISES,1081393,632750,6.9M,4.04M,+141%,0.44%
88162F105,TTI,TETRA TECHNOLOGIES,2595623,1054095,9.32M,3.78M,+68.4%,0.59%
126128107,CCNE,CNB FINL CORP PA,153966,153966,3.63M,3.63M,NEW,0.23%
127203107,WHD,CACTUS INC,495592,81227,19.05M,3.12M,+19.6%,1.2%
90400D108,RARE,ULTRAGENYX PHARMACEUTICAL INC,238204,71866,9.86M,2.98M,+43.2%,0.62%
53578P105,LNKB,LINKBANCORP INC,260000,260000,1.95M,1.95M,NEW,0.12%
19249H103,CHRS,COHERUS BIOSCIENCES,191245,191245,1.84M,1.84M,NEW,0.12%
20370L103,CMHF,COMMUNITY HERITAGE FINANCIAL INC,116842,75000,2.42M,1.55M,+179.2%,0.15%
89377M109,TMDX,TRANSMEDICS GROUP INC,384447,37098,16.05M,1.55M,+10.7%,1%
278715206,AAPL,EBIX INC,86127,79476,1.63M,1.51M,+1194.9%,0.1%
82452J109,FOUR,SHIFT4 PAYMENTS INC,436125,31616,19.46M,1.41M,+7.8%,1.2%
98955K104,ZVIA,ZEVIA PBC,936210,291845,4.04M,1.26M,+45.3%,0.26%
30069T101,EE,EXCELERATE ENERGY INC,556211,46406,13.02M,1.09M,+9.1%,0.82%
767292105,RIOT,RIOT BLOCKCHAIN INC,164901,141269,1.16M,990.33K,+597.8%,0.07%
66405S100,NBN,NORTHEAST BANCORP,32033,23793,1.18M,872.75K,+288.8%,0.07%
87151X101,SYM,SYMBOTIC INC,68777,68777,791K,791K,NEW,0.05%
50077B207,KTOS,KRATOS DEFENSE AND SECURITY,1525035,76685,15.49M,779.1K,+5.3%,0.98%
02079K305,GOOGL,ALPHABET INC CLA A,7971,7579,762K,724.53K,+1933.4%,0.05%
18452B209,CLSK,CLEANSPARK INC,226445,226445,720K,720K,NEW,0.05%
04041L106,WES,ARIS WATER SOLUTION INC,808588,52033,10.32M,663.97K,+6.9%,0.65%
