CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
482480100,KLAC,KLA CORP,15757363,14260954,4.75B,4.3B,+953%,2.9%
67066G104,NVDA,NVIDIA CORPORATION,75849721,19522304,15.18B,3.91B,+34.7%,9.2%
512807306,LRCX,LAM RESEARCH CORP,11089395,8922854,4.81B,3.87B,+411.8%,2.9%
N07059210,ASML,ASML HLDG NV,2459420,592125,4.89B,1.18B,+31.7%,3%
038222105,AMAT,APPLIED MATLS INC,7713599,1073879,5.58B,776.41M,+16.2%,3.4%
573874104,MRVL,MARVELL TECHNOLOGY INC,13129366,2383663,3.91B,710.07M,+22.2%,2.4%
032654105,ADI,ANALOG DEVICES INC,8422883,1670957,3.35B,663.65M,+24.7%,2%
747525103,QCOM,QUALCOMM INC,17202619,3179720,3.18B,587.58M,+22.7%,1.9%
675222400,OGC,OCEANAGOLD CORP,17678231,17678231,443.43M,443.43M,NEW,0.27%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,4889765,874392,1.84B,328.18M,+21.8%,1.1%
609839105,MPWR,MONOLITHIC PWR SYS INC,746237,221666,1.03B,306.42M,+42.3%,0.63%
11135F101,AVGO,BROADCOM INC,14830051,772559,5.6B,291.83M,+5.5%,3.4%
F92124100,TTE,TOTALENERGIES SE,3760394,3696041,292.41M,287.41M,+5743.4%,0.18%
871607107,SNPS,SYNOPSYS INC,3457249,569687,1.54B,254.12M,+19.7%,0.94%
05466C109,AYA,AYA GOLD & SILVER INC,10226326,10226326,193.48M,193.48M,NEW,0.12%
032095101,APH,AMPHENOL CORP,1319610,1064681,232.67M,187.72M,+417.6%,0.14%
04626A103,ALAB,ASTERA LABS INC,2237961,373545,1.08B,180.43M,+20%,0.66%
861012102,STM,STMICROELECTRONICS N V,14039476,2381883,1.05B,178.38M,+20.4%,0.64%
426281101,JKHY,HENRY JACK & ASSOC INC,1308353,1243526,180.21M,171.28M,+1918.2%,0.11%
284902509,EGO,ELDORADO GOLD CORP NEW,18678256,5241277,580.74M,162.96M,+39%,0.35%
579780206,MKC,MCCORMICK & CO INC,3193567,3191878,161.02M,160.93M,+188980.3%,0.1%
58733R102,MELI,MERCADOLIBRE INC,97143,93856,164.89M,159.31M,+2855.4%,0.1%
892356106,TSCO,TRACTOR SUPPLY CO,5144955,4978105,162.63M,157.36M,+2983.6%,0.1%
92189K105,HODL,VANECK BITCOIN ETF,14800670,9101995,245.84M,151.18M,+159.7%,0.15%
40171V100,GWRE,GUIDEWIRE SOFTWARE INC,1215855,1215855,149.61M,149.61M,NEW,0.09%
808513105,SCHW,SCHWAB CHARLES CORP,3438308,1582063,317.25M,145.98M,+85.2%,0.19%
25754A201,DPZ,DOMINOS PIZZA INC,478019,477968,141.51M,141.5M,+937192.2%,0.09%
042068205,ARM,ARM HOLDINGS PLC,2600597,387713,922.09M,137.47M,+17.5%,0.56%
98386P102,XE,X-ENERGY INC,7121895,7121895,130.76M,130.76M,NEW,0.08%
303250104,FICO,FAIR ISAAC CORP,223798,109027,267.39M,130.26M,+95%,0.16%
217204106,CPRT,COPART INC,9059273,4482226,255.38M,126.35M,+97.9%,0.16%
02079K404,ABE2.F,ALPHABET INC,2458288,2458288,125.1M,125.1M,NEW,0.08%
02079K602,ABE1.F,ALPHABET INC,2458288,2458288,123.65M,123.65M,NEW,0.08%
83056P715,SKE,SKEENA RES LTD NEW,9017001,4501723,240.4M,120.02M,+99.7%,0.15%
615394202,MOGA,MOOG INC,395933,277977,167.81M,117.82M,+235.7%,0.1%
922475108,VEEV,VEEVA SYS INC,1752506,663396,311.02M,117.73M,+60.9%,0.19%
595017104,MCHP,MICROCHIP TECHNOLOGY INC.,8224808,1272838,750.1M,116.08M,+18.3%,0.46%
68389X204,ORCLPR,ORACLE CORP,2501676,2501676,112.45M,112.45M,NEW,0.07%
G06973112,AUGO,AURA MINERALS INC,2972225,1778489,187.1M,111.96M,+149%,0.11%
86800U500,SMCIP,SUPER MICRO COMPUTER INC,1873503,1873503,97.35M,97.35M,NEW,0.06%
00217D100,ASTS,AST SPACEMOBILE INC,2191222,1084014,194.71M,96.33M,+97.9%,0.12%
02156V109,OKLO,OKLO INC,7912353,1830836,414.05M,95.81M,+30.1%,0.25%
67079K100,SMR,NUSCALE PWR CORP,29311762,9278802,294M,93.07M,+46.3%,0.18%
82835P103,SVM,SILVERCORP METALS INC,15941612,8875001,161.03M,89.65M,+125.6%,0.1%
G25508105,CRH,CRH PLC,811243,811243,86.8M,86.8M,NEW,0.05%
805700101,DML1.MU,ELEVRA LITHIUM LTD,1240049,1240049,84.51M,84.51M,NEW,0.05%
65340P106,NXE,NEXGEN ENERGY LTD,39859017,8459150,374.26M,79.43M,+26.9%,0.23%
594918104,MSFT,MICROSOFT CORP,1590600,210915,593.33M,78.68M,+15.3%,0.36%
422704106,HL,HECLA MINING COMPANY,38174114,5053624,589.03M,77.98M,+15.3%,0.36%
15643U104,LEU,CENTRUS ENERGY CORP,1651915,441914,277.31M,74.18M,+36.5%,0.17%
92189H771,PIT,VANECK ETF TRUST,3323260,1083489,219.37M,71.52M,+48.4%,0.13%
92552V100,VSAT,VIASAT INC,2243040,777761,201.45M,69.85M,+53.1%,0.12%
682189105,ON,ON SEMICONDUCTOR CORP,5143343,731540,486.25M,69.16M,+16.6%,0.3%
278768106,ECHO,ECHOSTAR CORP,1369499,681352,139M,69.16M,+99%,0.08%
92343V104,VZ,VERIZON COMMUNICATIONS INC,10219648,1618118,432.7M,68.51M,+18.8%,0.26%
67077M108,NTR,NUTRIEN LTD,3360919,1039358,211.57M,65.43M,+44.8%,0.13%
921078101,OUNZ,VANECK MERK GOLD ETF,5469804,1652265,211.08M,63.76M,+43.3%,0.13%
55293N109,MDA,MDA SPACE LTD,3289261,1473571,135.77M,60.82M,+81.2%,0.08%
13321L108,CCJ,CAMECO CORP,7541479,596934,767.92M,60.78M,+8.6%,0.47%
880770102,TER,TERADYNE INC,2607914,123549,1.26B,59.78M,+5%,0.77%
136385101,CNQ,CANADIAN NAT RES LTD MED TER,2390830,1511659,94.51M,59.76M,+171.9%,0.06%
292671708,UUUU,ENERGY FUELS INC,19495526,3912973,282.75M,56.75M,+25.1%,0.17%
055622104,BP,BP PLC,2049151,1524048,75.72M,56.31M,+290.2%,0.05%
916896103,UEC,URANIUM ENERGY CORP,29034465,5191738,309.51M,55.34M,+21.8%,0.19%
65339F655,NEEXU,NEXTERA ENERGY INC,1150770,1150770,55.17M,55.17M,NEW,0.03%
72703X106,PL,PLANET LABS PBC,9915458,1633382,328.5M,54.11M,+19.7%,0.2%
25278X109,FANG,DIAMONDBACK ENERGY INC,539137,306172,94.77M,53.82M,+131.4%,0.06%
773121108,RKLB,ROCKET LAB CORP,1777325,527552,180.67M,53.63M,+42.2%,0.11%
218937100,CNR,CORE NATURAL RESOURCES INC,844230,665200,67.56M,53.23M,+371.6%,0.04%
75776W103,RDW,REDWIRE CORPORATION,6851228,4341424,83.79M,53.1M,+173%,0.05%
020398707,ALM,ALMONTY INDS INC,11773671,3199225,194.97M,52.98M,+37.3%,0.12%
882508104,TXN,TEXAS INSTRS INC,12149167,177511,3.62B,52.91M,+1.5%,2.2%
G0593M107,AZN,ASTRAZENECA PLC,558835,282474,104.49M,52.82M,+102.2%,0.06%
69047Q102,OVV,OVINTIV INC,1717400,935860,90.42M,49.27M,+119.7%,0.06%
248356107,DNN,DENISON MINES CORP,87521620,16013484,267.56M,48.95M,+22.4%,0.16%
09261X102,BXSL,BLACKSTONE SECD LENDING FD,4161539,2041061,98.67M,48.39M,+96.3%,0.06%
70202L102,PSN,PARSONS CORP DEL,1125767,895690,58.98M,46.93M,+389.3%,0.04%
04010L103,ARCC,ARES CAPITAL CORP,13306095,2418984,246.56M,44.82M,+22.2%,0.15%
165167735,EXE,EXPAND ENERGY CORPORATION,716674,478650,65.35M,43.65M,+201.1%,0.04%
46269C102,IRDM,IRIDIUM COMMUNICATIONS INC,2270799,766171,124.55M,42.02M,+50.9%,0.08%
49435R102,KRP,KIMBELL RTY PARTNERS LP,3627850,2783040,52.71M,40.44M,+329.4%,0.03%
958102105,WDC,WESTERN DIGITAL CORP,63141,62774,40.33M,40.1M,+17104.6%,0.02%
71424F105,PR,PERMIAN RESOURCES CORP,2871879,2005269,52.87M,36.92M,+231.4%,0.03%
378973507,GSAT,GLOBALSTAR INC,1427218,452931,116.02M,36.82M,+46.5%,0.07%
19260Q107,COIN,COINBASE GLOBAL INC,495075,246707,72.38M,36.07M,+99.3%,0.04%
72147K108,PPC,PILGRIMS PRIDE CORP,1365157,1199625,38.37M,33.72M,+724.7%,0.02%
92242T101,VVX,V2X INC,441391,441391,32.91M,32.91M,NEW,0.02%
264147109,DCO,DUCOMMUN INC DEL,427603,173616,79.2M,32.16M,+68.4%,0.05%
91688R108,URG,UR-ENERGY INC,23446633,23446633,31.87M,31.87M,NEW,0.02%
201723103,CMC,COMMERCIAL METALS CO,786142,505599,49.33M,31.73M,+180.2%,0.03%
952845105,WFG,WEST FRASER TIMBER CO LTD,736913,465694,49.84M,31.49M,+171.7%,0.03%
546347105,LPX,LOUISIANA PAC CORP,464995,399969,36.58M,31.46M,+615.1%,0.02%
92892B103,VOYG,VOYAGER TECHNOLOGIES INC,951677,951677,30.69M,30.69M,NEW,0.02%
443628102,HBM,HUDBAY MINERALS INC,3172033,1294482,74.9M,30.56M,+68.9%,0.05%
43849R105,HONA,HONEYWELL AEROSPACE INC,136199,136199,30.11M,30.11M,NEW,0.02%
023939101,AMTM,AMENTUM HOLDINGS INC,1988898,1441254,41.11M,29.79M,+263.2%,0.03%
025816109,AXP,AMERICAN EXPRESS CO,104452,85958,35.33M,29.08M,+464.8%,0.02%
704551100,BTU,PEABODY ENGR CORP,1556305,1236770,35.98M,28.59M,+387.1%,0.02%
69351T866,PPLC,PPL CORP,575385,575385,28.23M,28.23M,NEW,0.02%
31816X106,FLY,FIREFLY AEROSPACE INC,3048335,927804,89.62M,27.28M,+43.8%,0.05%
75644T100,RCAT,RED CAT HLDGS INC,2553337,2553337,27.19M,27.19M,NEW,0.02%
848560306,SPIR,SPIRE GLOBAL INC,1406777,1406777,26.17M,26.17M,NEW,0.02%
11133T103,BR,BROADRIDGE FINL SOLUTIONS IN,1875684,190301,256.87M,26.06M,+11.3%,0.16%
674215207,CHRD,CHORD ENERGY CORPORATION,309791,226270,35.41M,25.86M,+270.9%,0.02%
46125A100,LUNR,INTUITIVE MACHINES INC,3845950,1193006,82.26M,25.52M,+45%,0.05%
80401C100,SATL,SATELLOGIC INC,4252222,4252222,24.32M,24.32M,NEW,0.01%
771049103,RBLX,ROBLOX CORP,1125964,446270,61.23M,24.27M,+65.7%,0.04%
29446Y502,EQX,EQUINOX GOLD CORP,87435651,2355044,849.87M,22.89M,+2.8%,0.52%
03831W108,APP,APPLOVIN CORP,46943,43459,24.19M,22.39M,+1247.4%,0.01%
81369Y803,XLK,SELECT SECTOR SPDR TR,311827,117176,59.41M,22.32M,+60.2%,0.04%
46500E867,ISOU,ISOENERGY LTD,4566386,2222875,45.48M,22.14M,+94.9%,0.03%
98978V103,ZTS,ZOETIS INC,4252140,303395,305.56M,21.8M,+7.7%,0.19%
460146103,IP,INTERNATIONAL PAPER CO,1348956,571242,51.4M,21.76M,+73.5%,0.03%
012653101,ALB,ALBEMARLE CORP,2174797,158507,293.66M,21.4M,+7.9%,0.18%
N3144W105,XPRO,EXPRO GROUP HOLDINGS NV,1388087,1388087,20.5M,20.5M,NEW,0.01%
21037T109,CEG,CONSTELLATION ENERGY CORP,1369139,82290,340.05M,20.44M,+6.4%,0.21%
68390D106,OR,OR ROYALTIES INC.,11085785,614970,350.61M,19.45M,+5.9%,0.21%
26740W109,QBTS,D-WAVE QUANTUM INC,2339788,806835,56.13M,19.36M,+52.6%,0.03%
45676K103,INFQ,INFLEQTION INC,1391877,1391877,18.54M,18.54M,NEW,0.01%
G8267P108,SW,SMURFIT WESTROCK PLC,1171097,396918,54.17M,18.36M,+51.3%,0.03%
Q4982L109,IREN,IREN LIMITED,1376220,400534,62.93M,18.32M,+41.1%,0.04%
172573107,CRCL,CIRCLE INTERNET GROUP INC,782730,290535,49.02M,18.2M,+59%,0.03%
039653100,ACA,ARCOSA INC,196528,124410,28.55M,18.08M,+172.5%,0.02%
63010H108,NNE,NANO NUCLEAR ENERGY INC,3819847,810022,80.75M,17.12M,+26.9%,0.05%
744573106,PEG,PUBLIC SVC ENTERPRISE GROUP,3901675,208228,316.66M,16.9M,+5.6%,0.19%
N3167Y103,RACE,FERRARI N V,45102,45102,16.71M,16.71M,NEW,0.01%
30303M102,META,META PLATFORMS INC,749836,29098,422.38M,16.39M,+4%,0.26%
09175A206,BMNR,BITMINE IMMERSION TECHS INC,3611932,1192915,48.07M,15.88M,+49.3%,0.03%
G11448100,BTDR,BITDEER TECHNOLOGIES GROUP,2675289,991144,42.46M,15.73M,+58.9%,0.03%
450913108,IAG,IAMGOLD CORP,38110975,985939,603.74M,15.62M,+2.7%,0.37%
780259305,SHEL,SHELL PLC,643152,197551,49.87M,15.32M,+44.3%,0.03%
74762E102,PWR,QUANTA SVCS INC,21007,21007,15.13M,15.13M,NEW,<.01%
683344105,ONTO,ONTO INNOVATION INC,41588,39576,15.74M,14.98M,+1967%,<.01%
G48833118,WFRD,WEATHERFORD INTL PLC,1536883,183226,125.26M,14.93M,+13.5%,0.08%
25809K105,DASH,DOORDASH INC,84047,78741,15.51M,14.53M,+1484%,<.01%
013872106,AA,ALCOA CORP,982917,275797,51.25M,14.38M,+39%,0.03%
