CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G2R11M108,DPC,DPC HOLDINGS PLC,2044250,2044250,100.29M,100.29M,NEW,20.9%
44891N208,PPLI,PEOPLE INC,1342201,1067551,61.96M,49.28M,+388.7%,12.9%
140501AE7,CSWC,CAPITAL SOUTHWEST CORP,66836000,38003000,70.01M,39.81M,+131.8%,14.6%
12685JAG0,CABO,CABLE ONE INC,58121000,58121000,38.36M,38.36M,NEW,8%
92552V100,VSAT,VIASAT INC,401189,401189,36.03M,36.03M,NEW,7.5%
278768106,ECHO,ECHOSTAR CORP,440146,302145,44.67M,30.67M,+218.9%,9.3%
81761L102,SVC,SERVICE PPTYS TR,13153828,13153828,22.23M,22.23M,NEW,4.6%
879433829,TDS,TELEPHONE & DATA SYS INC,1405682,464755,52.02M,17.2M,+49.4%,10.9%
829242106,SBGI,SINCLAIR INC,578451,578451,8.24M,8.24M,NEW,1.7%
45174J509,IHRT,IHEARTMEDIA INC,3916734,1322629,16.8M,5.67M,+51%,3.5%
65341B106,XIFR,XPLR INFRASTRUCTURE LP,351539,351539,4.15M,4.15M,NEW,0.87%
G11448100,BTDR,BITDEER TECHNOLOGIES GROUP,150000,150000,2.38M,2.38M,NEW,0.5%
934423104,WBD,WARNER BROS DISCOVERY INC,86000,86000,2.29M,2.29M,NEW,0.48%
75134P600,METC,RAMACO RES INC,851760,40000,11.27M,529.2K,+4.9%,2.4%
85512G106,STHO,STAR HLDGS,883897,0,8.07M,0,NO CHANGE,1.7%
G85727116,SDAWW,SUNCAR TECHNOLOGY GROUP INC,0,-10000,0,-2.5K,CLOSE,0%
96812F110,BAERW,BRIDGER AEROSPACE GRP HLDGS,0,-10000,0,-3.9K,CLOSE,0%
84757T113,MDAIW,SPECTRAL AI INC,0,-11666,0,-6.53K,CLOSE,0%
02156K103,OPTU,OPTIMUM COMMUNICATIONS INC,0,-1310063,0,-1.7M,CLOSE,0%
053774105,CAR,AVIS BUDGET GROUP INC,0,-90000,0,-13.13M,CLOSE,0%
36472T109,TDAY,USA TODAY CO INC,0,-2306441,0,-16.26M,CLOSE,0%
436440101,HOLX,HOLOGIC INC,0,-309800,0,-23.42M,CLOSE,0%
20337X109,VISN,VISTANCE NETWORKS INC,0,-3037598,0,-55.28M,CLOSE,0%
Total,,,,,478.79M,247.33M,+106.2%,100%
