CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
697900108,PAAS,Pan American Silver Corp,38191961,13362403,556.84M,194.82M,+53.8%,1.2%
G0176J109,ALLE,Allegion PLC,2305995,1373811,276.77M,164.89M,+147.4%,0.61%
25754A201,DPZ,Domino's Pizza Inc,776556,466069,261.69M,157.06M,+150.1%,0.57%
375558103,GILD,Gilead Sciences Inc,3832497,1832292,295.37M,141.21M,+91.6%,0.65%
00846U101,A,Agilent Technologies Inc,1175797,1118040,141.39M,134.44M,+1935.8%,0.31%
518439104,EL,Estee Lauder Cos Inc/The,746911,674497,146.68M,132.46M,+931.4%,0.32%
717081103,PFE,Pfizer Inc,7445599,3601529,273.11M,132.1M,+93.7%,0.6%
40171V100,GWRE,Guidewire Software Inc,1821363,1736252,138.57M,132.09M,+2040%,0.3%
941848103,WAT,Waters Corp,482339,477410,128.56M,127.25M,+9685.7%,0.28%
57060D108,MKTX,MarketAxess Holdings Inc,513673,483282,134.28M,126.34M,+1590.2%,0.29%
654106103,NKE,NIKE Inc,1376168,1139479,151.89M,125.76M,+481.4%,0.33%
031162100,AMGN,Amgen Inc,856733,565032,190.21M,125.45M,+193.7%,0.42%
064058100,BNY,Bank of New York Mellon Corp/The,3053263,2697860,135.93M,120.11M,+759.1%,0.3%
060505104,BAC,Bank of America Corp,4513356,4167394,129.49M,119.56M,+1204.6%,0.28%
808513105,SCHW,Charles Schwab Corp/The,2261769,2100654,128.2M,119.07M,+1303.8%,0.28%
22052L104,CTVA,Corteva Inc,4278985,2050316,245.19M,117.48M,+92%,0.54%
902973304,USB,US Bancorp,7267054,2895229,240.1M,95.66M,+66.2%,0.53%
29786A106,ETSY,Etsy Inc,2601402,1023665,220.1M,86.61M,+64.9%,0.48%
882508104,TXN,Texas Instruments Inc,3143873,463867,565.96M,83.51M,+17.3%,1.2%
11777Q209,BTG,B2Gold Corp,143086684,23068540,510.81M,82.35M,+19.2%,1.1%
032654105,ADI,Analog Devices Inc,2462946,397844,479.81M,77.5M,+19.3%,1.1%
459506101,IFF,International Flavors & Fragrances Inc,2930479,870797,233.24M,69.31M,+42.3%,0.51%
88579Y101,MMM,3M Co,2437481,663389,243.97M,66.4M,+37.4%,0.53%
949746101,WFC,Wells Fargo & Co,5947014,1435087,253.82M,61.25M,+31.8%,0.56%
55903Q104,MAG,MAG Silver Corp,9340066,5409886,104.05M,60.27M,+137.6%,0.23%
254687106,DIS,Walt Disney Co/The,2662641,663904,237.72M,59.27M,+33.2%,0.52%
291011104,EMR,Emerson Electric Co,3000679,650078,271.23M,58.76M,+27.7%,0.59%
008474108,AEM,Agnico Eagle Mines Ltd,21462392,1157124,1.07B,57.83M,+5.7%,2.3%
487836108,K,Kellogg Co,3839030,857994,258.75M,57.83M,+28.8%,0.57%
922475108,VEEV,Veeva Systems Inc,1389883,274239,274.82M,54.23M,+24.6%,0.6%
874039100,TSM,Taiwan Semiconductor Manufacturing Co L,11414068,537173,1.15B,54.21M,+4.9%,2.5%
98956P102,ZBH,Zimmer Biomet Holdings Inc,1935708,344858,281.84M,50.21M,+21.7%,0.62%
45866F104,ICE,Intercontinental Exchange Inc,2450246,444008,277.07M,50.21M,+22.1%,0.61%
747525103,QCOM,QUALCOMM Inc,4153387,417589,494.42M,49.71M,+11.2%,1.1%
731068102,PII,POLARIS INC,2238254,410140,270.67M,49.6M,+22.4%,0.59%
278865100,ECL,Ecolab Inc,1509390,242953,281.79M,45.36M,+19.2%,0.62%
011532108,AGI,Alamos Gold Inc,52129570,3542008,621.38M,42.22M,+7.3%,1.4%
09062X103,BIIB,Biogen Inc,955657,145279,272.22M,41.38M,+17.9%,0.6%
902252105,TYL,Tyler Technologies Inc,685100,98106,285.32M,40.86M,+16.7%,0.62%
20030N101,CMCSA,Comcast Corp,6574666,957326,273.18M,39.78M,+17%,0.6%
294429105,EFX,Equifax Inc,1120419,164168,263.63M,38.63M,+17.2%,0.58%
055622104,BP,BP PLC,1093170,1093170,38.58M,38.58M,NEW,0.08%
G5960L103,MDT,Medtronic PLC,3076168,416140,271.01M,36.66M,+15.6%,0.59%
89400J107,TRU,TransUnion,3578145,436261,280.28M,34.17M,+13.9%,0.61%
922908363,VOO,Vanguard S&P 500 ETF,76189,76189,31.03M,31.03M,NEW,0.07%
