CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G3730V105,FTAI,FTAI AVIATION LTD,863149,863149,27.33M,27.33M,NEW,1.2%
01741R102,ATI,ALLEGHENY TECHNOLOGIES INC,555600,555600,24.57M,24.57M,NEW,1.1%
171484108,CHDN,CHURCHILL DOWNS INC,335452,160710,46.68M,22.37M,+92%,2%
46116X101,ITCI,INTRA CELLULAR THERAPIES,335166,335166,21.22M,21.22M,NEW,0.93%
45253H101,,IMMUNOGEN INC,983697,983697,18.56M,18.56M,NEW,0.81%
G5509L101,LIVN,LIVANOVA PLC,591855,314467,30.44M,16.17M,+113.4%,1.3%
750917106,RMBS,RAMBUS INC,289246,237783,18.56M,15.26M,+462%,0.81%
413160102,HLIT,HARMONIC INC,884847,749084,14.31M,12.11M,+551.8%,0.63%
G25457105,CRDO,CREDO TECHNOLOGY GROUP HOLDINGS,1203784,627868,20.87M,10.89M,+109%,0.91%
346375108,FORM,FORMFACTOR INC,304463,304463,10.42M,10.42M,NEW,0.46%
45569U101,INDI,INDIE SEMICONDUCTOR INC,2096298,1073177,19.71M,10.09M,+104.9%,0.86%
16115Q308,GTLS,CHART INDS INC,252481,62615,40.34M,10.01M,+33%,1.8%
89422G107,TVTX,TRAVERE THERAPEUTICS INC,643052,643052,9.88M,9.88M,NEW,0.43%
56400P706,MNKD,MANNKIND CORP,5746719,2111510,23.39M,8.59M,+58.1%,1%
44930G107,ICUI,ICU MEDICAL INC,116202,47630,20.71M,8.49M,+69.5%,0.91%
830940102,SKWD,SKYWARD SPECIALTY INSURANCE,767016,330330,19.48M,8.39M,+75.6%,0.85%
00847J105,AGYS,AGILYSYS INC,121269,121269,8.32M,8.32M,NEW,0.36%
10806X102,BBIO,BRIDGEBIO PHARMA INC,479125,479125,8.24M,8.24M,NEW,0.36%
80517M109,SVV,SAVERS VALUE VILLAGE INC,326894,326894,7.75M,7.75M,NEW,0.34%
42704L104,HRI,HERC HOLDINGS INC,188188,55454,25.75M,7.59M,+41.8%,1.1%
G9460G101,VAL,VALARIS LTD,227984,114134,14.35M,7.18M,+100.2%,0.63%
038169207,APLD,APPLIED DIGITAL CORP,756399,756399,7.07M,7.07M,NEW,0.31%
65290E101,NXT,NEXTRACKER INC,161639,161639,6.43M,6.43M,NEW,0.28%
453204109,PI,IMPINJ INC,65756,65756,5.9M,5.9M,NEW,0.26%
630402105,NSSC,NAPCO SECURITY,315058,151097,10.92M,5.24M,+92.2%,0.48%
74982T103,RXO,RXO INC,215942,215942,4.9M,4.9M,NEW,0.21%
88025T102,TENB,TENABLE HOLDING,738521,99758,32.16M,4.34M,+15.6%,1.4%
256086109,DCGO,DOCGO INC,2261551,447983,21.19M,4.2M,+24.7%,0.93%
733174700,BPOP,POPULAR INC,68002,68002,4.12M,4.12M,NEW,0.18%
15872M104,CHX,CHAMPIONX CORP,809820,122563,25.14M,3.8M,+17.8%,1.1%
09627Y109,BPMC,BLUEPRINT MEDICINES CORP,496053,57804,31.35M,3.65M,+13.2%,1.4%
68752M108,OFIX,ORTHOFIX MEDICAL INC,695355,201962,12.56M,3.65M,+40.9%,0.55%
896288107,TNET,TRINET GROUP IN,312349,36938,29.66M,3.51M,+13.4%,1.3%
71375U101,PRFT,PERFICIENT INC,262104,40731,21.84M,3.39M,+18.4%,0.96%
004225108,ACAD,ACADIA PHARMACEUTICALS INC,1616952,120392,38.73M,2.88M,+8%,1.7%
76029N106,REPL,REPLIMUNE GROUP INC,1086287,123246,25.22M,2.86M,+12.8%,1.1%
90400D108,RARE,ULTRAGENYX PHARMACEUTICAL INC,552136,61975,25.47M,2.86M,+12.6%,1.1%
918090101,UTZ,UTZ BRANDS INC,802948,173508,13.14M,2.84M,+27.6%,0.57%
896442308,TRIN,TRINITY CAPITAL INC,694672,210424,9.21M,2.79M,+43.5%,0.4%
71601V105,WOOF,PETCO HEALTH AND WELLNESS CO,1589852,276340,14.15M,2.46M,+21%,0.62%
05465C100,AX,AXOS FINANCIAL INC,127286,60165,5.02M,2.37M,+89.6%,0.22%
866683105,SNCY,SUN COUNTRY AIRLINES HOLDING,984802,102530,22.14M,2.3M,+11.6%,0.97%
98983V106,ZUO,ZUORA INC,1292049,206120,14.17M,2.26M,+19%,0.62%
607525102,,MODEL N INC,821970,52287,29.06M,1.85M,+6.8%,1.3%
62945V109,NVEE,NV5 GLOBAL INC,271555,15906,30.08M,1.76M,+6.2%,1.3%
04035M102,ARHS,ARHAUS INC,747111,159340,7.79M,1.66M,+27.1%,0.34%
008073108,AVAV,AEROVIRONMENT INC,208325,13298,21.31M,1.36M,+6.8%,0.93%
21036P108,STZ,CONSTELLATION BRANDS INC,5495,5495,1.35M,1.35M,NEW,0.06%
18467V109,YOU,CLEAR SECURE INC,222063,56051,5.15M,1.3M,+33.8%,0.23%
69753M105,PLMR,PALOMAR HOLDINGS INC,451536,21763,26.21M,1.26M,+5.1%,1.1%
83089J108,SKYT,SKYWATER TECHNOLOGY INC,962217,121057,9.06M,1.14M,+14.4%,0.4%
693282105,PDFS,PDF SOLUTIONS INC,531557,24820,23.97M,1.12M,+4.9%,1%
126638105,CVRX,CVRx INC,494654,67800,7.64M,1.05M,+15.9%,0.33%
74276R102,PRVA,PRIVIA HEALTH GROUP INC,856914,30870,22.37M,806.02K,+3.7%,0.98%
29415F104,NVST,ENVISTA HOLDINGS CORP,20968,20968,709.56K,709.56K,NEW,0.03%
957638109,WAL,WESTERN ALLIANCE BANCORP,26689,17098,973.35K,623.56K,+178.3%,0.04%
000361105,AIR,AAR CORPORATION,9174,9174,529.89K,529.89K,NEW,0.02%
665531307,NOG,NORTHERN OIL AND GAS,839583,15068,28.81M,517.13K,+1.8%,1.3%
753422104,RPD,RAPID7 INC,351270,10418,15.91M,471.73K,+3.1%,0.7%
16411R208,LNG,CHENIERE ENERGY INC,14084,3059,2.15M,466.07K,+27.7%,0.09%
89377M109,TMDX,TRANSMEDICS GROUP INC,436093,5541,36.62M,465.33K,+1.3%,1.6%
016255101,ALGN,ALIGN TECHNOLOGY INC,1306,1306,461.85K,461.85K,NEW,0.02%
553368101,MP,MP MATERIALS CORP,50470,20102,1.15M,459.93K,+66.2%,0.05%
02079K305,GOOGL,ALPHABET INC CLA A,26881,3825,3.22M,457.85K,+16.6%,0.14%
30303M102,META,META PLATFORMS INC,4505,1557,1.29M,446.83K,+52.8%,0.06%
00724F101,ADBE,ADOBE INC,842,842,411.73K,411.73K,NEW,0.02%
26884L109,EQT,EQT CORP,21889,8293,900.29K,341.09K,+61%,0.04%
88160R101,TSLA,"TESLA MOTORS, INC",5062,1257,1.33M,329.04K,+33%,0.06%
G87110105,FTI,TECHNIPFMC PLC,39208,19297,651.64K,320.72K,+96.9%,0.03%
518415104,LSCC,LATTICE SEMICONDUCTOR CORPORATION,3318,3318,318.76K,318.76K,NEW,0.01%
75886F107,REGN,REGENERAN PHARM,405,405,291.01K,291.01K,NEW,0.01%
592688105,MTD,METTLER-TOLEDO INTERNATIONAL INC,216,216,283.31K,283.31K,NEW,0.01%
773903109,ROK,ROCKWELL AUTOMATION INC,856,856,282.01K,282.01K,NEW,0.01%
G46188101,,HORIZON THERAPEUTICS PLC,2635,2635,271.01K,271.01K,NEW,0.01%
615111101,ONT,MONTROSE ENVIRONMENTAL GROUP,478592,6352,20.16M,267.55K,+1.3%,0.88%
922475108,VEEV,VEEVA SYSTEMS INC,3823,1325,755.92K,261.99K,+53%,0.03%
278715206,AAPL,EBIX INC,36867,10277,929.05K,258.98K,+38.6%,0.04%
44980X109,IPGP,IPG PHOTONICS CORP,85224,1868,11.58M,253.71K,+2.2%,0.51%
75615P103,,REATA PHARMACEUTICALS INC,317096,2475,32.33M,252.35K,+0.8%,1.4%
983793100,XPO,XPO LOGISTICS,4212,4212,248.51K,248.51K,NEW,0.01%
971378104,WSC,WILLSCOT MOBILE MINI HOLDING,68838,4864,3.29M,232.45K,+7.6%,0.14%
74624M102,P,PURE STORAGE,45943,5953,1.69M,219.19K,+14.9%,0.07%
502431109,LHX,L3 HARRIS TECHNOLOGIES INC,3451,1118,675.6K,218.87K,+47.9%,0.03%
452327109,ILMN,ILLUMINA INC,2161,1146,405.17K,214.86K,+112.9%,0.02%
87612G101,TRGP,TARGA RESOURCES CORP,2710,2710,206.23K,206.23K,NEW,<.01%
88146M101,TRNO,TERRENO REALTY CORP,182281,3331,10.96M,200.19K,+1.9%,0.48%
171779309,CIEN,CIENA CORP,8043,3651,341.75K,155.13K,+83.1%,0.01%
09061G101,BMRN,BIOMARIN PHARMACEUTICAL INC,10564,1768,915.69K,153.25K,+20.1%,0.04%
45826H109,ITGR,INTEGER HOLDINGS CORP,17745,1388,1.57M,122.99K,+8.5%,0.07%
