CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
58155Q103,MCK,MCKESSON CORP,320552,320552,136.98M,136.98M,NEW,0.94%
871607107,SNPS,SYNOPSYS INC,308727,308727,134.42M,134.42M,NEW,0.92%
750917106,RMBS,RAMBUS INC DEL,1309113,1309113,84.01M,84.01M,NEW,0.58%
67066G104,NVDA,NVIDIA CORPORATION,1656485,198563,700.73M,84M,+13.6%,4.8%
023135106,AMZN,AMAZON COM INC,1906696,634852,248.56M,82.76M,+49.9%,1.7%
G3323L100,FN,FABRINET,565746,565746,73.48M,73.48M,NEW,0.5%
77634L105,,R1 RCM INC,4673862,3954454,86.23M,72.96M,+549.7%,0.59%
30303M102,META,META PLATFORMS INC,1213283,253667,348.19M,72.8M,+26.4%,2.4%
G4766E116,INDV,INDIVIOR PLC,3049687,3049687,72.58M,72.58M,NEW,0.5%
74624M102,P,PURE STORAGE INC,3040568,1484226,111.95M,54.65M,+95.4%,0.77%
M7S64H106,MNDY,MONDAY COM LTD,282151,282151,48.31M,48.31M,NEW,0.33%
88076W103,TDC,TERADATA CORP DEL,900299,900299,48.08M,48.08M,NEW,0.33%
02079K305,GOOGL,ALPHABET INC,2582149,332020,309.08M,39.74M,+14.8%,2.1%
61559X104,MLTX,MOONLAKE IMMUNOTHERAPEUTICS,1615389,739012,82.38M,37.69M,+84.3%,0.56%
075887109,BDX,BECTON DICKINSON & CO,134996,134996,35.64M,35.64M,NEW,0.24%
64125C109,NBIX,NEUROCRINE BIOSCIENCES INC,375000,375000,35.36M,35.36M,NEW,0.24%
G54950103,LIN,LINDE PLC,168586,90307,64.24M,34.41M,+115.4%,0.44%
48576A100,KRTX,KARUNA THERAPEUTICS INC,151450,151450,32.84M,32.84M,NEW,0.23%
88160R101,TSLA,TESLA INC,363956,121263,95.27M,31.74M,+50%,0.65%
09627Y109,BPMC,BLUEPRINT MEDICINES CORP,500000,500000,31.6M,31.6M,NEW,0.22%
02079K107,GOOG,ALPHABET INC,2720814,252759,329.14M,30.58M,+10.2%,2.3%
40412C101,HCA,HCA HEALTHCARE INC,331450,97808,100.59M,29.68M,+41.9%,0.69%
036752103,ELV,ELEVANCE HEALTH INC,87924,59598,39.06M,26.48M,+210.4%,0.27%
92790C104,VRDN,VIRIDIAN THERAPEUTICS INC,1600000,1050000,38.06M,24.98M,+190.9%,0.26%
03662Q105,ANSS,ANSYS INC,69196,69196,22.85M,22.85M,NEW,0.16%
23804L103,DDOG,DATADOG INC,231265,231265,22.75M,22.75M,NEW,0.16%
04351PAD3,ASND,ASCENDIS PHARMA A/S,24000000,24000000,21.9M,21.9M,NEW,0.15%
09062X103,BIIB,BIOGEN INC,325000,75000,92.58M,21.36M,+30%,0.63%
833445109,SNOW,SNOWFLAKE INC,424180,110172,74.65M,19.39M,+35.1%,0.51%
056752108,BIDU,BAIDU INC,714283,138061,97.79M,18.9M,+24%,0.67%
60937P106,MDB,MONGODB INC,209512,43051,86.11M,17.69M,+25.9%,0.59%
G31249108,ESTA,ESTABLISHMENT LABS HLDGS INC,228944,228944,15.71M,15.71M,NEW,0.11%
60855R100,MOH,MOLINA HEALTHCARE INC,76786,51140,23.13M,15.41M,+199.4%,0.16%
24823R105,DNLI,DENALI THERAPEUTICS INC,1007086,502086,29.72M,14.82M,+99.4%,0.2%
09215C105,,BLACK KNIGHT INC,247315,247315,14.77M,14.77M,NEW,0.1%
252131107,DXCM,DEXCOM INC,973734,114687,125.13M,14.74M,+13.4%,0.86%
784730AB9,SSRM,SSR MINING IN,31339000,12500000,33.65M,13.42M,+66.4%,0.23%
72352L106,PINS,PINTEREST INC,2404929,484902,65.75M,13.26M,+25.3%,0.45%
30063PAB1,,EXACT SCIENCES CORP,12000000,12000000,12.95M,12.95M,NEW,0.09%
038336103,ATR,APTARGROUP INC,201385,109387,23.33M,12.67M,+118.9%,0.16%
26210CAD6,DBX,DROPBOX INC,22000000,12000000,21.15M,11.54M,+120%,0.14%
00404A109,ACHC,ACADIA HEALTHCARE COMPANY IN,1178312,138008,93.84M,10.99M,+13.3%,0.64%
025816109,AXP,AMERICAN EXPRESS CO,61248,61248,10.67M,10.67M,NEW,0.07%
M6191J100,FROG,JFROG LTD,380313,380313,10.53M,10.53M,NEW,0.07%
084423102,WRB,BERKLEY W R CORP,2000000,162500,119.12M,9.68M,+8.8%,0.82%
63845RAB3,,NATIONAL VISION HLDGS INC,9000000,9000000,9.43M,9.43M,NEW,0.06%
922475108,VEEV,VEEVA SYS INC,128876,46957,25.48M,9.28M,+57.3%,0.17%
478160104,JNJ,JOHNSON & JOHNSON,457662,53797,75.75M,8.9M,+13.3%,0.52%
76243J105,RYTM,RHYTHM PHARMACEUTICALS INC,2250000,500000,37.1M,8.24M,+28.6%,0.25%
G25839104,CCEP,COCA-COLA EUROPACIFIC PARTNE,126359,126359,8.14M,8.14M,NEW,0.06%
15677JAD0,,CERIDIAN HCM HLDG INC,24488000,8688000,21.67M,7.69M,+55%,0.15%
81141RAF7,,SEA LTD,17700000,7500000,18.1M,7.67M,+73.5%,0.12%
04271TAB6,ARRY,ARRAY TECHNOLOGIES INC,16950000,5600000,19.25M,6.36M,+49.3%,0.13%
26818M108,DYN,DYNE THERAPEUTICS INC,500000,500000,5.62M,5.62M,NEW,0.04%
N72482123,1QGEN.MI,QIAGEN NV,563277,123059,25.36M,5.54M,+28%,0.17%
29786AAL0,ETSY,ETSY INC,6500000,6500000,5.45M,5.45M,NEW,0.04%
09857LAN8,,BOOKING HOLDINGS INC,3500000,3500000,5.26M,5.26M,NEW,0.04%
74736K101,QRVO,QORVO INC,83000,51200,8.47M,5.22M,+161%,0.06%
974637AB6,,WINNEBAGO INDS INC,9000000,4500000,10.37M,5.19M,+100%,0.07%
15117B202,CLDX,CELLDEX THERAPEUTICS INC NEW,2416756,148767,82M,5.05M,+6.6%,0.56%
00287Y109,ABBV,ABBVIE INC,358872,37368,48.35M,5.03M,+11.6%,0.33%
23804LAB9,DDOG,DATADOG INC,4000000,4000000,4.98M,4.98M,NEW,0.03%
10576N102,BRZE,BRAZE INC,267176,110152,11.7M,4.82M,+70.1%,0.08%
461202103,INTU,INTUIT,39867,10031,18.27M,4.6M,+33.6%,0.13%
15678U128,,CEREVEL THERAPEUTICS HLDNG I,910762,142486,28.95M,4.53M,+18.5%,0.2%
23954D109,DAWN,DAY ONE BIOPHARMACEUTICALS I,1774615,375067,21.19M,4.48M,+26.8%,0.15%
012653101,ALB,ALBEMARLE CORP,26800,20050,5.98M,4.47M,+297%,0.04%
833635105,SQM,SOCIEDAD QUIMICA Y MINERA DE,61000,61000,4.43M,4.43M,NEW,0.03%
78409V104,SPGI,S&P GLOBAL INC,29320,10892,11.75M,4.37M,+59.1%,0.08%
04271T100,ARRY,ARRAY TECHNOLOGIES INC,568000,191000,12.84M,4.32M,+50.7%,0.09%
55024UAB5,,LUMENTUM HLDGS INC,4000000,4000000,4.25M,4.25M,NEW,0.03%
049468101,TEAM,ATLASSIAN CORPORATION,25048,25048,4.2M,4.2M,NEW,0.03%
29415F104,NVST,ENVISTA HOLDINGS CORPORATION,356571,119291,12.07M,4.04M,+50.3%,0.08%
05464C101,AXON,AXON ENTERPRISE INC,67718,20577,13.21M,4.01M,+43.6%,0.09%
780087102,RY,ROYAL BK CDA,109836,38951,10.49M,3.72M,+54.9%,0.07%
868459108,SUPN,SUPERNUS PHARMACEUTICALS INC,1504470,117055,45.22M,3.52M,+8.4%,0.31%
17243VAB8,,CINEMARK HLDGS INC,2500000,2500000,3.42M,3.42M,NEW,0.02%
192422103,CGNX,COGNEX CORP,315936,60363,17.7M,3.38M,+23.6%,0.12%
553368101,MP,MP MATERIALS CORP,481500,147000,11.02M,3.36M,+43.9%,0.08%
29355A107,ENPH,ENPHASE ENERGY INC,215656,19472,36.12M,3.26M,+9.9%,0.25%
82509L107,SHOP,SHOPIFY INC,2180323,47603,140.85M,3.08M,+2.2%,0.97%
898202106,TRUP,TRUPANION INC,1250000,150000,24.6M,2.95M,+13.6%,0.17%
45784PAK7,PODD,INSULET CORP,5500000,2000000,7.58M,2.76M,+57.1%,0.05%
45258D105,IMCR,IMMUNOCORE HLDGS PLC,42336,42336,2.54M,2.54M,NEW,0.02%
739276103,POWI,POWER INTEGRATIONS INC,437965,25802,41.46M,2.44M,+6.3%,0.28%
531229854,,LIBERTY MEDIA CORP DEL,207450,31158,15.62M,2.35M,+17.7%,0.11%
53814L108,NUGN,LIVENT CORP,242000,84800,6.64M,2.33M,+53.9%,0.05%
46266C105,IQV,IQVIA HLDGS INC,97461,10276,21.91M,2.31M,+11.8%,0.15%
15135B101,CNC,CENTENE CORP DEL,300558,33461,20.27M,2.26M,+12.5%,0.14%
302492103,FLYW,FLYWIRE CORPORATION,491841,70580,15.27M,2.19M,+16.8%,0.1%
537008104,LFUS,LITTELFUSE INC,44691,7475,13.02M,2.18M,+20.1%,0.09%
G5509L101,LIVN,LIVANOVA PLC,696726,40310,35.83M,2.07M,+6.1%,0.25%
418100103,HCP,HASHICORP INC,215488,71331,5.64M,1.87M,+49.5%,0.04%
82489W107,SHLS,SHOALS TECHNOLOGIES GROUP IN,484000,73000,12.37M,1.87M,+17.8%,0.08%
55306N104,MKSI,MKS INSTRS INC,127295,16157,13.76M,1.75M,+14.5%,0.09%
009158106,APD,AIR PRODS & CHEMS INC,20900,5300,6.26M,1.59M,+34%,0.04%
617446448,MS,MORGAN STANLEY,127872,18419,10.92M,1.57M,+16.8%,0.07%
27579R104,EWBC,EAST WEST BANCORP INC,29596,29596,1.56M,1.56M,NEW,0.01%
00974H104,AKYA,AKOYA BIOSCIENCES INC,1515470,200000,11.2M,1.48M,+15.2%,0.08%
23282W605,CYTK,CYTOKINETICS INC,2654445,42753,86.59M,1.39M,+1.6%,0.59%
09239BAD1,,BLACKLINE INC,42250000,1500000,35.97M,1.28M,+3.7%,0.25%
72016P105,PLL,PIEDMONT LITHIUM INC,19900,19900,1.15M,1.15M,NEW,<.01%
62914V106,NIO,NIO INC,785000,113000,7.61M,1.09M,+16.8%,0.05%
L44385109,GLOB,GLOBANT S A,138290,5815,24.85M,1.05M,+4.4%,0.17%
G7496G103,RNR,RENAISSANCERE HLDGS LTD,1027437,5351,191.64M,998.07K,+0.5%,1.3%
00922RAB1,,AIR TRANS SVCS GROUP INC,19915000,1000000,18.91M,949.6K,+5.3%,0.13%
G5005R107,JRVR,JAMES RIV GROUP LTD,1262500,50000,23.05M,913K,+4.1%,0.16%
45784P101,PODD,INSULET CORP,18971,2992,5.47M,862.71K,+18.7%,0.04%
337738108,FISV,FISERV INC,166851,6536,21.05M,824.52K,+4.1%,0.14%
743315103,PGR,PROGRESSIVE CORP,606000,6000,80.22M,794.22K,+1%,0.55%
984241109,YMAB,Y-MABS THERAPEUTICS INC,2103298,111369,14.28M,756.2K,+5.6%,0.1%
H84989104,TEL,TE CONNECTIVITY LTD,75767,5101,10.62M,714.96K,+7.2%,0.07%
03990B101,ARES,ARES MANAGEMENT CORPORATION,82955,7169,7.99M,690.73K,+9.5%,0.05%
878742204,TECK,TECK RESOURCES LTD,377992,15666,15.91M,659.54K,+4.3%,0.11%
907818108,UNP,UNION PAC CORP,88219,2766,18.05M,565.98K,+3.2%,0.12%
436440101,HOLX,HOLOGIC INC,75619,5102,6.12M,413.11K,+7.2%,0.04%
45332Y109,NARI,INARI MED INC,15610,7085,907.57K,411.92K,+83.1%,<.01%
G4705A100,ICLR,ICON PLC,88795,1445,22.22M,361.54K,+1.7%,0.15%
40131M109,GH,GUARDANT HEALTH INC,10010,10010,358.36K,358.36K,NEW,<.01%
78573M104,SABR,SABRE CORP,943441,102168,3.01M,325.92K,+12.1%,0.02%
98887Q104,ZLAB,ZAI LAB LTD,181283,11707,5.03M,324.64K,+6.9%,0.03%
722304102,PDD,PDD HOLDINGS INC,4181,4181,289.07K,289.07K,NEW,<.01%
15135U109,CVE,CENOVUS ENERGY INC,1272289,16580,21.6M,281.53K,+1.3%,0.15%
008252108,AMG,AFFILIATED MANAGERS GROUP IN,144743,1837,21.7M,275.35K,+1.3%,0.15%
45866F104,ICE,INTERCONTINENTAL EXCHANGE IN,203310,2340,22.99M,264.61K,+1.2%,0.16%
632307104,NTRA,NATERA INC,14800,4200,720.17K,204.37K,+39.6%,<.01%
98420N105,XENE,XENON PHARMACEUTICALS INC,3022071,5253,116.35M,202.24K,+0.2%,0.8%
44332N106,HTHT,H WORLD GROUP LTD,60666,4990,2.35M,193.51K,+9%,0.02%
30063P105,EXAS,EXACT SCIENCES CORP,9240,1630,867.64K,153.06K,+21.4%,<.01%
74276R102,PRVA,PRIVIA HEALTH GROUP INC,28675,2910,748.7K,75.98K,+11.3%,<.01%
450056106,IRTC,IRHYTHM TECHNOLOGIES INC,6825,425,711.98K,44.34K,+6.6%,<.01%
70450Y103,PYPL,PAYPAL HLDGS INC,4718,442,314.83K,29.49K,+10.3%,<.01%
482497104,BEKE,KE HLDGS INC,17791,1189,264.2K,17.66K,+7.2%,<.01%
92532F100,VRTX,VERTEX PHARMACEUTICALS INC,375000,0,131.97M,0,NO CHANGE,0.9%
761330109,,REVANCE THERAPEUTICS INC,4167842,0,105.49M,0,NO CHANGE,0.72%
G3223R108,EG,EVEREST RE GROUP LTD,280000,0,95.72M,0,NO CHANGE,0.66%
75886F107,REGN,REGENERON PHARMACEUTICALS,132500,0,95.21M,0,NO CHANGE,0.65%
G01767105,ALKS,ALKERMES PLC,2888016,0,90.39M,0,NO CHANGE,0.62%
30161Q104,EXEL,EXELIXIS INC,3320898,0,63.46M,0,NO CHANGE,0.43%
78351F107,RYAN,RYAN SPECIALTY HOLDINGS INC,1325000,0,59.48M,0,NO CHANGE,0.41%
31847R102,FAF,FIRST AMERN FINL CORP,950000,0,54.17M,0,NO CHANGE,0.37%
80105N105,SNY,SANOFI,1000000,0,53.9M,0,NO CHANGE,0.37%
405166109,HGTY,HAGERTY INC,4581705,0,42.88M,0,NO CHANGE,0.29%
03753U106,APLS,APELLIS PHARMACEUTICALS INC,465000,0,42.36M,0,NO CHANGE,0.29%
589889104,MMSI,MERIT MED SYS INC,488929,0,40.89M,0,NO CHANGE,0.28%
09061G101,BMRN,BIOMARIN PHARMACEUTICAL INC,425000,0,36.84M,0,NO CHANGE,0.25%
001055102,AFL,AFLAC INC,520000,0,36.3M,0,NO CHANGE,0.25%
457669307,INSM,INSMED INC,1691349,0,35.69M,0,NO CHANGE,0.24%
749607107,RLI,RLI CORP,260000,0,35.48M,0,NO CHANGE,0.24%
006739106,ADUS,ADDUS HOMECARE CORP,379913,0,35.22M,0,NO CHANGE,0.24%
74267C106,PRA,PROASSURANCE CORP,2162500,0,32.63M,0,NO CHANGE,0.22%
67059NAH1,NTNX,NUTANIX INC,36010000,0,30.63M,0,NO CHANGE,0.21%
46116X101,ITCI,INTRA-CELLULAR THERAPIES INC,400000,0,25.33M,0,NO CHANGE,0.17%
24344T101,DCPH,DECIPHERA PHARMACEUTICALS IN,1750000,0,24.64M,0,NO CHANGE,0.17%
N5749R100,MRUS,MERUS N V,750000,0,19.75M,0,NO CHANGE,0.14%
09061GAH4,,BIOMARIN PHARMACEUTICAL INC,17200000,0,16.94M,0,NO CHANGE,0.12%
05722G100,BKR,BAKER HUGHES COMPANY,336658,0,10.64M,0,NO CHANGE,0.07%
863667101,SYK,STRYKER CORPORATION,31539,0,9.62M,0,NO CHANGE,0.07%
773903109,ROK,ROCKWELL AUTOMATION INC,25598,0,8.43M,0,NO CHANGE,0.06%
931142103,WMT,WALMART INC,52444,0,8.24M,0,NO CHANGE,0.06%
595112103,MU,MICRON TECHNOLOGY INC,108558,0,6.85M,0,NO CHANGE,0.05%
08265TAD1,BSY,BENTLEY SYS INC,7500000,0,6.81M,0,NO CHANGE,0.05%
848637AD6,,SPLUNK INC,6500000,0,6.52M,0,NO CHANGE,0.04%
031162100,AMGN,AMGEN INC,23392,0,5.19M,0,NO CHANGE,0.04%
291011104,EMR,EMERSON ELEC CO,52027,0,4.7M,0,NO CHANGE,0.03%
60741F104,MBLY,MOBILEYE GLOBAL INC,118592,0,4.56M,0,NO CHANGE,0.03%
55405YAB6,,MACOM TECH SOLUTIONS HLDGS I,4000000,0,4.06M,0,NO CHANGE,0.03%
703343AG8,PATK,PATRICK INDS INC,3000000,0,2.93M,0,NO CHANGE,0.02%
29260UAA5,,ENCORE CAP EUROPE FIN LTD,2250000,0,2.5M,0,NO CHANGE,0.02%
596278AB7,,MIDDLEBY CORP,1750000,0,2.18M,0,NO CHANGE,0.01%
29109X106,AZPN,ASPEN TECHNOLOGY INC,12282,0,2.06M,0,NO CHANGE,0.01%
83304AAB2,SNAP,SNAP INC,1900000,0,1.76M,0,NO CHANGE,0.01%
30050B101,EVH,EVOLENT HEALTH INC,46673,0,1.41M,0,NO CHANGE,<.01%
219798105,QDEL,QUIDELORTHO CORP,10375,0,859.67K,0,NO CHANGE,<.01%
04963C209,ATRC,ATRICURE INC,15415,0,760.88K,0,NO CHANGE,<.01%
30744W107,FTCHQ,FARFETCH LTD,115553,0,697.94K,0,NO CHANGE,<.01%
50202MAB8,LI,LI AUTO INC,500000,0,684K,0,NO CHANGE,<.01%
G6095L109,,APTIV PLC,5000,0,510.45K,0,NO CHANGE,<.01%
116794108,BRKR,BRUKER CORP,5975,0,441.67K,0,NO CHANGE,<.01%
875372203,TNDM,TANDEM DIABETES CARE INC,11210,0,275.09K,0,NO CHANGE,<.01%
68213N109,OMCL,OMNICELL COM,3568,0,262.86K,0,NO CHANGE,<.01%
34385P108,LAB,STANDARD BIOTOOLS INC,100000,0,193K,0,NO CHANGE,<.01%
14843C105,CSTL,CASTLE BIOSCIENCES INC,13398,0,183.82K,0,NO CHANGE,<.01%
85916J409,STXS,STEREOTAXIS INC,76687,0,117.33K,0,NO CHANGE,<.01%
92839U206,VC,VISTEON CORP,2500,-300,359.02K,-43.08K,-10.7%,<.01%
N6596X109,NXPI,NXP SEMICONDUCTORS N V,2600,-300,532.17K,-61.4K,-10.3%,<.01%
031100100,AME,AMETEK INC,71762,-406,11.62M,-65.72K,-0.6%,0.08%
03969K108,ARQT,ARCUTIS BIOTHERAPEUTICS INC,3127777,-7736,29.81M,-73.72K,-0.2%,0.2%
63009R109,,NANOSTRING TECHNOLOGIES INC,3975000,-25000,16.1M,-101.25K,-0.6%,0.11%
604749101,MIRM,MIRUM PHARMACEUTICALS INC,925000,-4907,23.93M,-126.94K,-0.5%,0.16%
09857L108,BKNG,BOOKING HOLDINGS INC,8812,-50,23.8M,-135.02K,-0.6%,0.16%
136385101,CNQ,CANADIAN NAT RES LTD,433515,-2451,24.39M,-137.89K,-0.6%,0.17%
G02602103,DOX,AMDOCS LTD,272271,-1539,26.91M,-152.13K,-0.6%,0.18%
695127100,PCRX,PACIRA BIOSCIENCES INC,8705,-3890,348.81K,-155.87K,-30.9%,<.01%
516544103,LNTH,LANTHEUS HLDGS INC,12340,-2515,1.04M,-211.06K,-16.9%,<.01%
Y58473102,,MAXEON SOLAR TECHNOLOGIES LT,84000,-8000,2.37M,-225.28K,-8.7%,0.02%
70975L107,PEN,PENUMBRA INC,128556,-832,44.23M,-286.26K,-0.6%,0.3%
896239100,TRMB,TRIMBLE INC,0,-5500,0,-288.31K,CLOSE,0%
64110W102,NTES,NETEASE INC,0,-3774,0,-333.77K,CLOSE,0%
01988P108,MDRX,VERADIGM INC,0,-27855,0,-363.51K,CLOSE,0%
38173M102,GBDC,GOLUB CAP BDC INC,254880,-28555,3.44M,-385.49K,-10.1%,0.02%
47215P106,JD,JD.COM INC,0,-9435,0,-414.1K,CLOSE,0%
693475105,PNC,PNC FINL SVCS GROUP INC,70614,-3778,8.89M,-475.84K,-5.1%,0.06%
H42097107,UBS,UBS GROUP AG,0,-25000,0,-533.5K,CLOSE,0%
05337M104,,AVADEL PHARMACEUTICALS PLC,4534921,-37569,74.74M,-619.14K,-0.8%,0.51%
78467J100,SSNC,SS&C TECHNOLOGIES HLDGS INC,349364,-10267,21.17M,-622.18K,-2.9%,0.15%
45337C102,INCY,INCYTE CORP,1090000,-10000,67.85M,-622.5K,-0.9%,0.47%
04010L103,ARCC,ARES CAPITAL CORP,219972,-33696,4.13M,-633.15K,-13.3%,0.03%
532457108,LLY,LILLY ELI & CO,136891,-1842,64.2M,-863.86K,-1.3%,0.44%
72919P202,PLUG,PLUG POWER INC,0,-84500,0,-990.34K,CLOSE,0%
457730109,INSP,INSPIRE MED SYS INC,265182,-3468,86.09M,-1.13M,-1.3%,0.59%
16359R103,CHE,CHEMED CORP NEW,8205,-2295,4.44M,-1.24M,-21.9%,0.03%
867652406,,SUNPOWER CORP,0,-92000,0,-1.27M,CLOSE,0%
609839105,MPWR,MONOLITHIC PWR SYS INC,334519,-2454,180.72M,-1.33M,-0.7%,1.2%
69047Q102,OVV,OVINTIV INC,242931,-40457,9.25M,-1.54M,-14.3%,0.06%
252131AK3,DXCM,DEXCOM INC,0,-1500000,0,-1.61M,CLOSE,0%
29275Y102,ENS,ENERSYS,16000,-17300,1.74M,-1.88M,-52%,0.01%
H01301128,ALC,ALCON AG,310082,-24505,25.46M,-2.01M,-7.3%,0.17%
81141RAG5,SE,SEA LTD,0,-3000000,0,-2.37M,CLOSE,0%
83417MAD6,,SOLAREDGE TECHNOLOGIES INC,5000000,-2000000,5.96M,-2.38M,-28.6%,0.04%
729139105,PLRX,PLIANT THERAPEUTICS INC,1640000,-143164,29.72M,-2.59M,-8%,0.2%
157085101,CERS,CERUS CORP,1276781,-1061361,3.14M,-2.61M,-45.4%,0.02%
912008109,USFD,US FOODS HLDG CORP,716350,-67211,31.52M,-2.96M,-8.6%,0.22%
060505104,BAC,BANK AMERICA CORP,478983,-105395,13.74M,-3.02M,-18%,0.09%
74624MAB8,,PURE STORAGE INC,0,-3000000,0,-3.06M,CLOSE,0%
573874104,MRVL,MARVELL TECHNOLOGY INC,1466676,-51544,87.68M,-3.08M,-3.4%,0.6%
808513105,SCHW,SCHWAB CHARLES CORP,0,-61102,0,-3.2M,CLOSE,0%
82452JAB5,,SHIFT4 PMTS INC,5250000,-3000000,5.73M,-3.27M,-36.4%,0.04%
345370CZ1,F,FORD MTR CO DEL,4500000,-3000000,4.95M,-3.3M,-40%,0.03%
655844108,NSC,NORFOLK SOUTHN CORP,45639,-14567,10.35M,-3.3M,-24.2%,0.07%
13765N107,CNNE,CANNAE HLDGS INC,591332,-167063,11.95M,-3.38M,-22%,0.08%
57164YAD9,VAC,MARRIOTT VACATIONS WORLDWIDE,0,-3500000,0,-3.41M,CLOSE,0%
H1467J104,CB,CHUBB LIMITED,940241,-18364,181.05M,-3.54M,-1.9%,1.2%
268150109,DT,DYNATRACE INC,605555,-69848,31.17M,-3.6M,-10.3%,0.21%
852234AD5,,BLOCK INC,0,-3500000,0,-3.61M,CLOSE,0%
03589W102,ANNX,ANNEXON INC,0,-1000000,0,-3.85M,CLOSE,0%
844741BG2,LUV,SOUTHWEST AIRLS CO,0,-3500000,0,-3.99M,CLOSE,0%
16961L106,,CHINOOK THERAPEUTICS INC,0,-175000,0,-4.05M,CLOSE,0%
004225108,ACAD,ACADIA PHARMACEUTICALS INC,0,-250000,0,-4.71M,CLOSE,0%
826919AD4,,SILICON LABORATORIES INC,0,-3141000,0,-4.71M,CLOSE,0%
89417E109,TRV,TRAVELERS COMPANIES INC,586040,-27844,101.77M,-4.84M,-4.5%,0.7%
891160509,TD,TORONTO DOMINION BK ONT,145343,-79001,9.01M,-4.9M,-35.2%,0.06%
174610105,CFG,CITIZENS FINL GROUP INC,0,-170337,0,-5.17M,CLOSE,0%
453204109,PI,IMPINJ INC,11180,-59424,1M,-5.33M,-84.2%,<.01%
62886HAX9,NCLH,NCL CORP LTD,0,-5000000,0,-5.41M,CLOSE,0%
55354G100,MSCI,MSCI INC,16512,-12092,7.75M,-5.67M,-42.3%,0.05%
00846U101,A,AGILENT TECHNOLOGIES INC,96634,-48366,11.62M,-5.82M,-33.4%,0.08%
902973304,USB,US BANCORP DEL,0,-173081,0,-6.24M,CLOSE,0%
088786108,BCYC,BICYCLE THERAPEUTICS PLC,759500,-250000,19.38M,-6.38M,-24.8%,0.13%
44332NAB2,HTHT,H WORLD GROUP LTD,0,-5000000,0,-6.76M,CLOSE,0%
759351604,RGA,REINSURANCE GRP OF AMERICA I,520000,-50000,72.12M,-6.93M,-8.8%,0.49%
52490G102,LEGN,LEGEND BIOTECH CORP,1872118,-103513,129.23M,-7.15M,-5.2%,0.89%
88339J105,TTD,THE TRADE DESK INC,0,-118200,0,-7.2M,CLOSE,0%
007002108,ACET,ADICET BIO INC,0,-1263825,0,-7.28M,CLOSE,0%
09077A106,BMEA,BIOMEA FUSION INC,250000,-335000,5.49M,-7.35M,-57.3%,0.04%
20717M103,CFLT,CONFLUENT INC,2480871,-217231,87.6M,-7.67M,-8.1%,0.6%
98954MAG6,Z,ZILLOW GROUP INC,0,-6500000,0,-7.71M,CLOSE,0%
477143AP6,JBLU,JETBLUE AIRWAYS CORP,0,-10000000,0,-7.72M,CLOSE,0%
697435105,PANW,PALO ALTO NETWORKS INC,671136,-31048,171.48M,-7.93M,-4.4%,1.2%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,0,-13819,0,-7.96M,CLOSE,0%
46625H100,JPM,JPMORGAN CHASE & CO,262389,-55125,38.16M,-8.02M,-17.4%,0.26%
92537N108,VRT,VERTIV HOLDINGS CO,385000,-326000,9.54M,-8.08M,-45.9%,0.07%
G3421J106,,FERGUSON PLC NEW,109652,-51543,17.25M,-8.11M,-32%,0.12%
949746101,WFC,WELLS FARGO CO NEW,353370,-190377,15.08M,-8.13M,-35%,0.1%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,174432,-24652,59.48M,-8.41M,-12.4%,0.41%
88033G407,THC,TENET HEALTHCARE CORP,107895,-112280,8.78M,-9.14M,-51%,0.06%
